"plays","downloads","loads","finishes","domain","path","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
2,0,15,0,toddalquist.tumblr.com,,0,12,18,36,284,0
2,0,13,0,ladywaste.com,,0,63,89,179,284,0
2,0,3,0,lezbelib.com,,0,75,80,161,212,0
2,0,57,2,violetsandflannels.tumblr.com,,0,99,141,282,284,0
2,0,3,1,liztoonkel.com,,0,80,228,457,568,0
2,0,41,1,eazzy--pink.tumblr.com,,0,97,138,277,284,0
2,0,20,1,yunnanmom.tumblr.com,,0,95,135,270,284,0
2,0,12,1,blogs.colum.edu,,0,96,109,219,226,0
2,0,6,0,nnekbone.tumblr.com,,0,29,41,83,284,0
2,0,33,0,avclub.com,,0,42,223,446,1042,0
2,0,20,0,osunism.tumblr.com,,0,92,65,131,142,0
2,0,18,0,charakid.tumblr.com,,0,11,17,34,284,0
2,0,31,0,rashidak.com,,0,98,1354,2709,2752,0
2,0,164,1,revenido.tumblr.com,,0,98,140,281,284,0
2,0,27,2,sapphicwocsource.tumblr.com,,0,99,141,282,284,0
2,0,55,0,sleepynegress.tumblr.com,,0,38,55,110,284,0
2,0,2,0,yandex.com.tr,,0,41,118,237,568,0
1,0,9,1,kiam-marcelo-junio.com,,0,97,47,47,48,0
1,0,3,0,thecutestcactus.tumblr.com,,0,49,70,70,142,0
1,0,19,0,danpolyak.com,,0,17,98,98,557,0
1,0,52,0,daytimedisco.tumblr.com,,0,16,24,24,142,0
1,0,14,0,laalishq.tumblr.com,,0,5,8,8,142,0
1,0,10,0,datereliz.com,,0,0,0,0,0,0
1,0,5,0,tiredassperra.tumblr.com,,0,78,111,111,142,0
1,0,22,0,legendofpooja.tumblr.com,,0,78,112,112,142,0
1,0,2,0,tumbex.com,,0,4,7,7,142,0
1,0,18,1,www.tumblr.com,,0,99,141,141,142,0
1,0,28,0,lesbianlightwood.tumblr.com,,0,39,56,56,142,0
1,0,2,0,vaginatrainer.tumblr.com,,0,49,278,278,557,0
1,0,4,0,app.groupme.com,,0,56,80,80,142,0
1,0,4,1,venekira.tumblr.com,,0,99,141,141,142,0
1,0,1,0,suche.t-online.de,,0,26,75,75,284,0
1,0,1,0,doyouwanttobesaved.tumblr.com,,0,91,130,130,142,0
1,0,8,0,easyoak.tumblr.com,,0,98,140,140,142,0
1,0,66,0,web.groupme.com,,0,84,120,120,142,0
1,0,5,1,arbors.tumblr.com,,0,99,141,141,142,0
1,0,64,0,loquehemosperdido.tumblr.com,,0,98,140,140,142,0
1,0,8,0,wlwelphaba.tumblr.com,,0,32,46,46,142,0
1,0,12,0,ellesgirls.skyrock.com,,0,10,61,61,567,0
1,0,18,0,blipsterinsverige.tumblr.com,,0,93,133,133,142,0
1,0,14,1,madmaudlingoes.tumblr.com,,0,99,141,141,142,0
1,0,2,0,ari-i.tumblr.com,,0,0,0,0,142,0
1,0,7,0,theknittingfactory.tumblr.com,,0,3,5,5,142,0
1,0,18,1,mightyweak.tumblr.com,,0,99,141,141,142,0
1,0,58,0,fastcocreate.com,,0,57,82,82,142,0
1,0,22,0,feedreader.com,,0,0,2,2,903,0
1,0,1,0,filmfreeway.com,,0,92,750,750,814,0
1,0,4,0,news.northwestern.edu,,0,6,32,32,477,0
1,0,1,0,buzzfeed-animals-hd.blogspot.com,,0,16,47,47,284,0
1,0,29,0,g-taire.tumblr.com,,0,40,57,57,142,0
1,0,8,1,not-your-cute-little-asian-girl.tumblr.com,,0,99,141,141,142,0
1,0,1,0,notaftermaghrib.tumblr.com,,0,39,56,56,142,0
1,0,10,0,offcenterchicago.wixsite.com,,0,81,536,536,658,0
1,0,4,0,gawker.com,,0,69,436,436,626,0
1,0,10,0,gaygechristopher.tumblr.com,,0,92,514,514,557,0
1,0,2,0,capitaldelrey.tumblr.com,,0,11,17,17,142,0
1,0,16,1,oracuyc.tumblr.com,,0,99,141,141,142,0
1,0,12,0,simering.tumblr.com,,0,98,140,140,142,0
1,0,1,0,giphy.com,,0,42,60,60,142,0
1,0,18,0,otto.tumblr.com,,0,0,0,0,0,0
1,0,15,0,abbiehollowdays.tumblr.com,,0,29,42,42,142,0
1,0,2,1,phenomenelle.de,,0,99,105,105,106,0
1,0,2,0,planet-nation.com,,0,0,1,1,106,0
1,0,60,0,babefield.tumblr.com,,0,40,58,58,142,0
1,0,2,0,chicagoreader.com,,0,89,654,654,731,0
1,0,9,0,habaryar.tumblr.com,,0,0,0,0,0,0
1,0,7,1,afrocentric-divination.tumblr.com,,0,99,141,141,142,0
1,0,100,0,queer-all-year.tumblr.com,,0,90,129,129,142,0
1,0,1,1,halfdesiqueen.tumblr.com,,0,99,141,141,142,0
1,0,1,1,redeyechicago.com,,0,99,258,258,259,0
1,0,100,0,remezclab.tumblr.com,,0,79,113,113,142,0
1,0,4,0,rightmold.tumblr.com,,0,8,23,23,284,0
1,0,1,0,behance.net,,0,92,314,314,341,0
1,0,6,0,honeypotperformance.com,,0,45,366,366,805,0
1,0,30,0,hunterinabrowncoat.tumblr.com,,0,78,112,112,142,0
1,0,8,0,zcr-el.tumblr.com,,0,58,83,83,142,0
1,0,1,1,search.aol.com,,0,99,1348,1348,1349,0
1,0,20,0,seriouslynatural.tumblr.com,,0,2,4,4,142,0
1,0,27,0,khaleesikhardashian.tumblr.com,,0,20,41,41,203,0
1,0,4,0,indigo-cchild.tumblr.com,,0,3,5,5,142,0
1,0,2,0,cornerstorepress.tumblr.com,,0,4,7,7,142,0
1,0,26,0,bellraven.tumblr.com,,0,25,36,36,142,0
1,0,44,1,covealpa.com,,0,99,141,141,142,0
1,0,100,0,crayonboxhearts.tumblr.com,,0,92,131,131,142,0
1,0,3,0,criesincurry.tumblr.com,,0,0,0,0,0,0
1,0,3,1,bestsellermagazine.com,,0,99,902,902,903,0
1,0,15,0,sugarmacaron.tumblr.com,,0,90,129,129,142,0
1,0,15,0,sunlightdante.tumblr.com,,0,42,60,60,142,0
1,0,7,0,teni-o.tumblr.com,,0,18,26,26,142,0
0,0,2,0,khareem01.tumblr.com,,0,0,0,0,0,0
0,0,20,0,unown.tumblr.com,,0,0,0,0,0,0
0,0,2,0,taniachristopher.tumblr.com,,0,0,0,0,0,0
0,0,7,0,soundslikebridgetraffic.tumblr.com,,0,0,0,0,0,0
0,0,22,0,russianspacegeckosexparty.tumblr.com,,0,0,0,0,0,0
0,0,4,0,senoritalimbo.tumblr.com,,0,0,0,0,0,0
0,0,5,0,ruby2475.tumblr.com,,0,0,0,0,0,0
0,0,2,0,rss.superchausette.fr,,0,0,0,0,0,0
0,0,2,0,roykinsey.com,,0,0,0,0,0,0
0,0,3,0,thorandironman.tumblr.com,,0,0,0,0,0,0
0,0,1,0,roarofalannister.tumblr.com,,0,0,0,0,0,0
0,0,7,0,rinielle.tumblr.com,,0,0,0,0,0,0
0,0,1,0,theblackestberry.tumblr.com,,0,0,0,0,0,0
0,0,3,0,tragically-quiet-on-social-media.tumblr.com,,0,0,0,0,0,0
0,0,4,0,lediablealinterieur.tumblr.com,,0,0,0,0,0,0
0,0,1,0,maddylonglegs.tumblr.com,,0,0,0,0,0,0
0,0,3,0,reinasansaa.tumblr.com,,0,0,0,0,0,0
0,0,16,0,severalcrows.tumblr.com,,0,0,0,0,0,0
0,0,3,0,yixingsjjaan.tumblr.com,,0,0,0,0,0,0
0,0,1,0,alwaysatrombonist.tumblr.com,,0,0,0,0,0,0
0,0,1,0,rebostil.tumblr.com,,0,0,0,0,0,0
0,0,2,0,theangelicamarie.com,,0,0,0,0,0,0
0,0,6,0,reader.aol.com,,0,0,0,0,0,0
0,0,1,0,reader.aol.ca,,0,0,0,0,0,0
0,0,131,0,christinecoleau.com,,0,0,0,0,0,0
0,0,44,0,wildhunt.org,,0,0,0,0,0,0
0,0,2,0,quirkybrownlove.com,,0,0,0,0,0,0
0,0,1,0,quirkybrownlove.blogspot.com,,0,0,0,0,0,0
0,0,2,0,shamelesselvis.tumblr.com,,0,0,0,0,0,0
0,0,5,0,victoriavandal.tumblr.com,,0,0,0,0,0,0
0,0,5,0,pussy-privilege.tumblr.com,,0,0,0,0,0,0
0,0,3,0,psychedelicquinceanera.tumblr.com,,0,0,0,0,0,0
0,0,5,0,prod5.agileticketing.net,,0,0,0,0,0,0
0,0,3,0,shantelfelice.tumblr.com,,0,0,0,0,0,0
0,0,6,0,princes-heels.tumblr.com,,0,0,0,0,0,0
0,0,1,0,princebaethemagnificent.tumblr.com,,0,0,0,0,0,0
0,0,60,0,ppwebseries.com,,0,0,0,0,0,0
0,0,1,0,theworstparisian.tumblr.com,,0,0,0,0,0,0
0,0,10,0,pompomearrings.tumblr.com,,0,0,0,0,0,0
0,0,2,0,polbear.tumblr.com,,0,0,0,0,0,0
0,0,10,0,blackbarbaragordon.tumblr.com,,0,0,0,0,0,0
0,0,1,0,shackleboltrps.tumblr.com,,0,0,0,0,0,0
0,0,5,0,warriorofloveandjustice.tumblr.com,,0,0,0,0,0,0
0,0,1,0,pkgm.tumblr.com,,0,0,0,0,0,0
0,0,1,0,whistlerchicago.com,,0,0,0,0,0,0
0,0,3,0,sheabutterlove.tumblr.com,,0,0,0,0,0,0
0,0,3,0,shreya360.tumblr.com,,0,0,0,0,0,0
0,0,8,0,percivals-graves.tumblr.com,,0,0,0,0,0,0
0,0,1,0,www.babefield.tumblr.com,,0,0,0,0,0,0
0,0,2,0,welcometodeathvale.tumblr.com,,0,0,0,0,0,0
0,0,1,0,owncloud.mauriciogardini.com,,0,0,0,0,0,0
0,0,3,0,weepingbouquettyphoon.tumblr.com,,0,0,0,0,0,0
0,0,6,0,urbansocialight.tumblr.com,,0,0,0,0,0,0
0,0,3,0,thatshowthefuckyousound.tumblr.com,,0,0,0,0,0,0
0,0,2,0,tumblrho.tumblr.com,,0,0,0,0,0,0
0,0,5,0,oshunana.tumblr.com,,0,0,0,0,0,0
0,0,15,0,trapqueenkoopa.tumblr.com,,0,0,0,0,0,0
0,0,1,0,scroll-reblog-me.tumblr.com,,0,0,0,0,0,0
0,0,1,0,orgy-porgy-pudding-pie.tumblr.com,,0,0,0,0,0,0
0,0,1,0,castoutqueen.tumblr.com,,0,0,0,0,0,0
0,0,35,0,opisthia.tumblr.com,,0,0,0,0,0,0
0,0,1,0,sineceraa.tumblr.com,,0,0,0,0,0,0
0,0,7,0,open-tv.squarespace.com,,0,0,0,0,0,0
0,0,3,0,www-bkstg.vice.com,,0,0,0,0,0,0
0,0,2,0,onedayiwontrun.tumblr.com,,0,0,0,0,0,0
0,0,5,0,sinequanonsalons.com,,0,0,0,0,0,0
0,0,5,0,m.chicagoreader.com,,0,0,0,0,0,0
0,0,3,0,ohmyfangirlfeels.tumblr.com,,0,0,0,0,0,0
0,0,2,0,ohmybonnyfire.tumblr.com,,0,0,0,0,0,0
0,0,6,0,sithlukeskywalker.com,,0,0,0,0,0,0
0,0,4,0,tinyfilipina.tumblr.com,,0,0,0,0,0,0
0,0,16,0,twilightzoning.tumblr.com,,0,0,0,0,0,0
0,0,9,0,oceandyke.tumblr.com,,0,0,0,0,0,0
0,0,2,0,simplythequeerking.tumblr.com,,0,0,0,0,0,0
0,0,17,0,occupydope.squarespace.com,,0,0,0,0,0,0
0,0,37,0,occupydope.com,,0,0,0,0,0,0
0,0,1,0,notbrianna.tumblr.com,,0,0,0,0,0,0
0,0,52,0,thingsilovelovelove.tumblr.com,,0,0,0,0,0,0
0,0,2,0,thirdbasekiller.tumblr.com,,0,0,0,0,0,0
0,0,1,0,not-rightmeow.tumblr.com,,0,0,0,0,0,0
0,0,2,0,nope.tumblr.com,,0,0,0,0,0,0
0,0,2,0,skycru.tumblr.com,,0,0,0,0,0,0
0,0,6,0,bryaxxa.tumblr.com,,0,0,0,0,0,0
0,0,47,0,nightfallgoddess.tumblr.com,,0,0,0,0,0,0
0,0,1,0,neyjan.tumblr.com,,0,0,0,0,0,0
0,0,2,0,xpr3ss10n1st.tumblr.com,,0,0,0,0,0,0
0,0,1,0,newscentral.exsees.com,,0,0,0,0,0,0
0,0,144,0,newsblur.com,,0,0,0,0,0,0
0,0,1,0,browngurlwfro.tumblr.com,,0,0,0,0,0,0
0,0,1,0,wordisbondthedoc.tumblr.com,,0,0,0,0,0,0
0,0,1,0,neworleansfilmfestival.org,,0,0,0,0,0,0
0,0,1,0,new-slaves.squarespace.com,,0,0,0,0,0,0
0,0,5,0,netvibes.com,,0,0,0,0,0,0
0,0,44,0,youresotalented.tumblr.com,,0,0,0,0,0,0
0,0,11,0,nettvnow.com,,0,0,0,0,0,0
0,0,4,0,neonlalondes.tumblr.com,,0,0,0,0,0,0
0,0,2,0,lekrzy.tumblr.com,,0,0,0,0,0,0
0,0,3,0,whatsthatcat.tumblr.com,,0,0,0,0,0,0
0,0,1,0,nayiad.tumblr.com,,0,0,0,0,0,0
0,0,2,0,natalinicole.com,,0,0,0,0,0,0
0,0,5,0,mynameisgibberish.tumblr.com,,0,0,0,0,0,0
0,0,1,0,lovelorn78.tumblr.com,,0,0,0,0,0,0
0,0,7,0,mylilefeluke.blogspot.com,,0,0,0,0,0,0
0,0,4,0,mylilefeluke.blogspot.ch,,0,0,0,0,0,0
0,0,1,0,mydiaspora.tumblr.com,,0,0,0,0,0,0
0,0,9,0,solairemulunda.tumblr.com,,0,0,0,0,0,0
0,0,23,0,my.sweettits.net,,0,0,0,0,0,0
0,0,1,0,muy-lnda.tumblr.com,,0,0,0,0,0,0
0,0,1,0,muvoudaway.tumblr.com,,0,0,0,0,0,0
0,0,2,0,visionarytrek.com,,0,0,0,0,0,0
0,0,5,0,majortvjunkie.tumblr.com,,0,0,0,0,0,0
0,0,1,0,mrenay.tumblr.com,,0,0,0,0,0,0
0,0,2,0,mostpopulartagsthisyear.com,,0,0,0,0,0,0
0,0,10,0,unconforming.tumblr.com,,0,0,0,0,0,0
0,0,1,0,mochababe.tumblr.com,,0,0,0,0,0,0
0,0,1,0,mljw.tumblr.com,,0,0,0,0,0,0
0,0,14,0,mixtlatina.tumblr.com,,0,0,0,0,0,0
0,0,1,0,missbsworld.tumblr.com,,0,0,0,0,0,0
0,0,3,0,missbeautifulsspot.tumblr.com,,0,0,0,0,0,0
0,0,1,0,min-dan.tumblr.com,,0,0,0,0,0,0
0,0,3,0,blushingvirgo.tumblr.com,,0,0,0,0,0,0
0,0,4,0,shruggie.tumblr.com,,0,0,0,0,0,0
0,0,1,0,mermaid-on-land.tumblr.com,,0,0,0,0,0,0
0,0,2,0,meltingcopper.tumblr.com,,0,0,0,0,0,0
0,0,1,0,media.licdn.com,,0,0,0,0,0,0
0,0,1,0,me-a-manghoe.tumblr.com,,0,0,0,0,0,0
0,0,1,0,staging-www-bkstg.viceops.net,,0,0,0,0,0,0
0,0,7,0,mbrl.tumblr.com,,0,0,0,0,0,0
0,0,4,0,maurawrites.tumblr.com,,0,0,0,0,0,0
0,0,1,0,spazzyourworld.tumblr.com,,0,0,0,0,0,0
0,0,5,0,marvelous-insanity.tumblr.com,,0,0,0,0,0,0
0,0,1,0,mapodoufu.tumblr.com,,0,0,0,0,0,0
0,0,5,0,mangostans.tumblr.com,,0,0,0,0,0,0
0,0,22,0,manage.vice.com,,0,0,0,0,0,0
0,0,1,0,blissfullycracked.tumblr.com,,0,0,0,0,0,0
0,0,17,0,washboard.ws,,0,0,0,0,0,0
0,0,2,0,www.mdrnmstry.tumblr.com,,0,0,0,0,0,0
0,0,2,0,sparkle4desenuts.tumblr.com,,0,0,0,0,0,0
0,0,10,0,xpath.cmnow.cmcm.com,,0,0,0,0,0,0
0,0,5,0,totalecllpse.tumblr.com,,0,0,0,0,0,0
0,0,1,0,starswontshow.tumblr.com,,0,0,0,0,0,0
0,0,72,0,starrosy.tumblr.com,,0,0,0,0,0,0
0,0,2,0,lukkhreung.tumblr.com,,0,0,0,0,0,0
0,0,47,0,lukeblog.blox.pl,,0,0,0,0,0,0
0,0,2,0,blaquestbird.tumblr.com,,0,0,0,0,0,0
0,0,1,0,startorrent02.tumblr.com,,0,0,0,0,0,0
0,0,2,0,stellanoble.tumblr.com,,0,0,0,0,0,0
0,0,1,0,lookingfornoone.tumblr.com,,0,0,0,0,0,0
0,0,1,0,stephwrites.tumblr.com,,0,0,0,0,0,0
0,0,6,0,urbannomad37.tumblr.com,,0,0,0,0,0,0
0,0,3,0,whatelseisoutthereforme.tumblr.com,,0,0,0,0,0,0
0,0,4,0,lightninginmyeyes.tumblr.com,,0,0,0,0,0,0
0,0,2,0,lickingtheenvelope.tumblr.com,,0,0,0,0,0,0
0,0,2,0,zhurenaissance.tumblr.com,,0,0,0,0,0,0
0,0,9,0,uncannyblackness.tumblr.com,,0,0,0,0,0,0
0,0,4,0,yoobiedoobie.tumblr.com,,0,0,0,0,0,0
0,0,10,0,maadbase.tumblr.com,,0,0,0,0,0,0
0,0,1,0,d011588571.tumblr.com,,0,0,0,0,0,0
0,0,1,0,that-bi-blerd.tumblr.com,,0,0,0,0,0,0
0,0,2,0,unlearninglessons.tumblr.com,,0,0,0,0,0,0
0,0,1,0,ta.wordpress.com,,0,0,0,0,0,0
0,0,1,0,waydwnwego.tumblr.com,,0,0,0,0,0,0
0,0,3,0,lesbiancorp.tumblr.com,,0,0,0,0,0,0
0,0,2,0,lesbiancaptainamerica.tumblr.com,,0,0,0,0,0,0
0,0,1,0,blackberryshawty.tumblr.com,,0,0,0,0,0,0
0,0,3,0,daisywolf.tumblr.com,,0,0,0,0,0,0
0,0,5,0,wordpress.com,,0,0,0,0,0,0
0,0,22,0,knifedogz.tumblr.com,,0,0,0,0,0,0
0,0,5,0,letme--gogh.tumblr.com,,0,0,0,0,0,0
0,0,2,0,studgenius.tumblr.com,,0,0,0,0,0,0
0,0,2,0,thewarrant-is-all.tumblr.com,,0,0,0,0,0,0
0,0,1,0,lakako.com,,0,0,0,0,0,0
0,0,5,0,theultimategorgeousbeast.tumblr.com,,0,0,0,0,0,0
0,0,6,0,taruto.tumblr.com,,0,0,0,0,0,0
0,0,1,0,kweenchickennugget.tumblr.com,,0,0,0,0,0,0
0,0,2,0,bkplm.tumblr.com,,0,0,0,0,0,0
0,0,3,0,korny247.tumblr.com,,0,0,0,0,0,0
0,0,1,0,valentinashutup.tumblr.com,,0,0,0,0,0,0
0,0,1,0,vice.pricehotelbooking.com,,0,0,0,0,0,0
0,0,1,0,li-gong.tumblr.com,,0,0,0,0,0,0
0,0,2,0,taytertrotler.tumblr.com,,0,0,0,0,0,0
0,0,1,0,taureanho.tumblr.com,,0,0,0,0,0,0
0,0,16,0,wanttobebad.tumblr.com,,0,0,0,0,0,0
0,0,1,0,thesilkbow.tumblr.com,,0,0,0,0,0,0
0,0,1,0,leona-rosa.tumblr.com,,0,0,0,0,0,0
0,0,5,0,tg-allthingsfashion-blog.tumblr.com,,0,0,0,0,0,0
0,0,4,0,danangdaughter.tumblr.com,,0,0,0,0,0,0
0,0,3,0,keikino.tumblr.com,,0,0,0,0,0,0
0,0,3,0,keeptalkingblair.tumblr.com,,0,0,0,0,0,0
0,0,2,0,keebiekneebiez.tumblr.com,,0,0,0,0,0,0
0,0,1,0,kayybeear.tumblr.com,,0,0,0,0,0,0
0,0,1,0,kaymicbro.tumblr.com,,0,0,0,0,0,0
0,0,2,0,karlanthonisha.tumblr.com,,0,0,0,0,0,0
0,0,2,0,kamalkiddo.com,,0,0,0,0,0,0
0,0,3,0,kalachevaschool.ru,,0,0,0,0,0,0
0,0,1,0,k-michaelis.tumblr.com,,0,0,0,0,0,0
0,0,1,0,ctindie.com,,0,0,0,0,0,0
0,0,1,0,joeldsiegel.com,,0,0,0,0,0,0
0,0,1,0,jjjorian.tumblr.com,,0,0,0,0,0,0
0,0,4,0,jh-in.tumblr.com,,0,0,0,0,0,0
0,0,6,0,snowbanshees.tumblr.com,,0,0,0,0,0,0
0,0,1,0,skkerfuffle.tumblr.com,,0,0,0,0,0,0
0,0,1,0,jazn.tumblr.com,,0,0,0,0,0,0
0,0,2,0,jaypgodeep.tumblr.com,,0,0,0,0,0,0
0,0,1,0,jaydfrost.tumblr.com,,0,0,0,0,0,0
0,0,1,0,jadielismunoz.tumblr.com,,0,0,0,0,0,0
0,0,7,0,izzy-litwood.tumblr.com,,0,0,0,0,0,0
0,0,10,0,irisvwest.tumblr.com,,0,0,0,0,0,0
0,0,1,0,cosmicgazers.tumblr.com,,0,0,0,0,0,0
0,0,3,0,internationalcaballero.tumblr.com,,0,0,0,0,0,0
0,0,32,0,inoreader.com,,0,0,0,0,0,0
0,0,3,0,ineedarendezvous.tumblr.com,,0,0,0,0,0,0
0,0,3,0,commafeed.com,,0,0,0,0,0,0
0,0,2,0,collectiveintent.tumblr.com,,0,0,0,0,0,0
0,0,11,0,imperatorkhaleesi.tumblr.com,,0,0,0,0,0,0
0,0,14,0,imagenmovil.tumblr.com,,0,0,0,0,0,0
0,0,3,0,ijustkeepitmovin.tumblr.com,,0,0,0,0,0,0
0,0,2,0,i-named-my-cactus-albert.tumblr.com,,0,0,0,0,0,0
0,0,1,0,hypegirl3.tumblr.com,,0,0,0,0,0,0
0,0,2,0,cms.vice.com,,0,0,0,0,0,0
0,0,2,0,humblebee220.tumblr.com,,0,0,0,0,0,0
0,0,2,0,hs-tumblr-free.herokuapp.com,,0,0,0,0,0,0
0,0,1,0,housecleaningmusic.tumblr.com,,0,0,0,0,0,0
0,0,2,0,horrorhhead.tumblr.com,,0,0,0,0,0,0
0,0,3,0,cloama.tumblr.com,,0,0,0,0,0,0
0,0,2,0,hollandmanners.tumblr.com,,0,0,0,0,0,0
0,0,18,0,hohodaddario.tumblr.com,,0,0,0,0,0,0
0,0,3,0,hifructozecornsyrup.tumblr.com,,0,0,0,0,0,0
0,0,2,0,cinnablvnts.tumblr.com,,0,0,0,0,0,0
0,0,2,0,herfleur.tumblr.com,,0,0,0,0,0,0
