"plays","downloads","loads","finishes","domain","path","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
23,0,130,1,unknown,,0,52,71,1637,18794,0
10,0,105,2,vimeo.com,,0,65,254,2547,4284,0
7,0,200,3,khadijahwhite.com,,0,63,86,607,1131,0
0,0,1,0,yahoo.com,,0,0,0,0,0,0
0,0,4,0,derekleemcphatter.com,,0,0,0,0,0,0
0,0,1,0,tvisual.org,,0,0,0,0,0,0
0,0,2,0,search.daum.net,,0,0,0,0,0,0
0,0,6,0,safe.txmblr.com,,0,0,0,0,0,0
0,0,3,0,blackgirlrevolution.tumblr.com,,0,0,0,0,0,0
0,0,3,0,gawker.com,,0,0,0,0,0,0
0,0,9,0,eulamusic.com,,0,0,0,0,0,0
0,0,2,0,yandex.ru,,0,0,0,0,0,0
0,0,5,0,culturebot.org,,0,0,0,0,0,0
0,0,8,0,atomculture.wordpress.com,,0,0,0,0,0,0
0,0,6,0,arthurkade.com,,0,0,0,0,0,0
"
",,,,,,,,,,,
