"plays","downloads","loads","finishes","domain","path","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
11,0,28,0,yellowis4happy.tumblr.com,,0,79,207,2280,2884,0
10,0,85,4,chrisdale.org,,0,89,85,851,954,0
10,0,112,1,www-theverge-com.cdn.ampproject.org,,0,57,213,2139,3699,0
10,0,97,3,ajchristian.org,,0,52,148,1489,2839,0
10,0,83,3,aletral.com.br,,0,74,366,3666,4930,0
9,0,12,0,puja-mohindra.com,,0,70,400,3601,5092,0
9,0,58,1,rashidak.com,,0,79,854,7692,9632,0
9,0,189,4,indiegogo.com,,0,76,172,1551,2019,0
9,0,84,0,thedojochi.com,,0,37,290,2613,6939,0
9,0,64,0,decider.com,,0,71,261,2353,3288,0
9,0,50,4,oembed.vice.com,,0,65,38,344,522,0
8,0,26,0,google.com,,0,19,27,218,1131,0
8,0,12,2,hypescreen.com,,0,72,276,2215,3035,0
8,0,34,0,lesbianlips.es,,0,60,85,683,1136,0
8,0,293,3,autostraddle.com,,0,33,93,749,2249,0
7,0,25,0,honeypotperformance.org,,0,0,0,0,0,0
7,0,615,0,thedeependreview.com,,0,0,0,0,0,0
7,0,112,0,tvisual.org,,0,49,25,179,360,0
7,0,46,1,kizztv.com,,0,74,523,3667,4947,0
7,0,103,4,latinorebels.com,,0,83,34,241,290,0
7,0,320,3,fatimahasghar.com,,0,61,181,1272,2055,0
7,0,78,1,out.com,,0,25,265,1855,7241,0
6,0,22,2,hornetapp.com,,0,72,146,879,1218,0
6,0,34,1,lifewithjrdn.com,,0,99,347,2087,2108,0
6,0,88,0,newnownext.com,,0,89,189,1139,1273,0
5,0,9,0,egocitymgz.com,,0,67,266,1331,1972,0
5,0,14,1,intothechic.com,,0,57,234,1174,2055,0
5,0,23,2,tendernessandtiaras.tumblr.com,,0,56,193,968,1704,0
5,0,76,0,theguardian.com,,0,49,42,212,426,0
5,0,423,1,urban75.net,,0,38,126,632,1644,0
5,0,93,1,nbcnews.com,,0,37,53,267,710,0
5,0,16,1,filmfreeway.com,,0,93,256,1283,1375,0
5,0,6,0,open-tv.squarespace.com,,0,0,0,0,0,0
4,0,54,0,chicagoist.com,,0,16,41,164,1025,0
4,0,4,0,samqbailey.com,,0,34,32,130,380,0
4,0,24,0,shanastoryteller.tumblr.com,,0,0,0,0,0,0
4,0,52,1,themuse.jezebel.com,,0,79,112,450,568,0
4,0,36,0,danpolyak.com,,0,60,337,1349,2228,0
4,0,199,2,wmagazine.com,,0,52,161,646,1233,0
4,0,66,1,mtv.com,,0,79,84,338,426,0
4,0,79,0,buzzfeed.com,,0,34,99,396,1136,0
3,0,49,0,ppwebseries.com,,0,42,256,768,1808,0
3,0,107,2,bet.com,,0,99,140,422,426,0
3,0,26,0,chicagofilmmakers.org,,0,43,87,263,609,0
3,0,178,0,reinesdestempsmodernes.com,,0,23,33,100,426,0
3,0,42,0,courrierinternational.com,,0,42,20,61,142,0
3,0,38,1,vibe.com,,0,71,196,589,822,0
3,0,19,0,intersectionalfeminism101.tumblr.com,,0,71,101,304,426,0
3,0,13,0,thescoutmagazine.co,,0,49,136,408,822,0
3,0,3,0,kimberlymichellevaughn.com,,0,73,295,887,1215,0
3,0,26,0,tubefilter.com,,0,62,257,773,1233,0
3,0,23,1,tvinsider.com,,0,65,270,812,1233,0
3,0,9,0,vulture.com,,0,48,307,923,1911,0
3,0,17,0,whateverspectrum.com,,0,2,7,22,822,0
3,0,89,0,feedly.com,,0,93,153,459,490,0
2,0,58,1,papermag.com,,0,0,0,0,411,0
2,0,20,0,queerfudanshi.com,,0,30,84,168,553,0
2,0,49,0,hellobeautiful.com,,0,58,241,483,822,0
2,0,25,1,sinequanonsalons.com,,0,91,507,1015,1114,0
2,0,54,0,skindeepmag.com,,0,95,68,136,142,0
2,0,6,1,amazedmag.de,,0,98,139,279,284,0
2,0,12,0,splinternews.com,,0,80,114,228,284,0
2,0,4,1,startrek.com,,0,99,52,105,106,0
2,0,228,0,indiewire.com,,0,0,0,0,0,0
2,0,15,0,superselected.com,,0,86,123,246,284,0
2,0,2,0,jessicakadish.com,,0,88,460,921,1042,0
2,0,23,1,tv.avclub.com,,0,70,41,82,116,0
2,0,27,1,blackfilm.tumblr.com,,0,99,205,410,411,0
2,0,2,0,derekleemcphatter.com,,0,58,63,127,216,0
2,0,9,0,www-buzzfeed-com.cdn.ampproject.org,,0,16,23,46,284,0
2,0,2,0,taggmagazine.com,,0,97,103,206,212,0
2,0,16,1,ashnimusic.com,,0,49,205,410,822,0
2,0,124,0,m.queer.pl,,0,0,0,0,0,0
2,0,107,0,bluestockingsmag.com,,0,80,114,228,284,0
2,0,2,0,m.blog.naver.com,,0,3,20,40,1114,0
2,0,12,0,nakid4life.tumblr.com,,0,57,271,543,946,0
2,0,345,0,weareopentv.tumblr.com,,0,55,314,628,1131,0
2,0,147,1,browngirlswebseries.tumblr.com,,0,98,139,279,284,0
1,0,1,1,gay1080.com,,0,99,592,592,593,0
1,0,3,1,phenomenelle.de,,0,99,105,105,106,0
1,0,1,0,getpocket.com,,0,0,0,0,411,0
1,0,1,0,pinterest.com,,0,30,43,43,142,0
1,0,9,0,serialowa.pl,,0,0,0,0,0,0
1,0,1,0,yandex.ru,,0,45,129,129,284,0
1,0,3,0,profporn.co,,0,0,0,0,0,0
1,0,1,0,kellyschmader.com,,0,92,515,515,557,0
1,0,4,0,loveisthenewpunk.tumblr.com,,0,0,4,4,493,0
1,0,7,1,roykinsey.com,,0,99,667,667,668,0
1,0,9,1,tracking-board.com,,0,99,410,410,411,0
1,0,2,0,kitschmix.tv,,0,26,91,91,341,0
1,0,7,1,heyfranhey.com,,0,99,141,141,142,0
1,0,3,0,colter-cat.tumblr.com,,0,92,516,516,557,0
1,0,12,0,coriamacouture.com,,0,0,0,0,0,0
1,0,5,0,tube.1080p.space,,0,0,1,1,284,0
1,0,7,0,khadijahwhite.com,,0,0,1,1,130,0
1,0,2,0,snkrbst.com,,0,98,626,626,637,0
1,0,54,0,sonideni.tumblr.com,,0,31,45,45,142,0
1,0,4,0,afrostream.tv,,0,9,13,13,142,0
1,0,131,0,spectrumsouth.com,,0,0,0,0,0,0
1,0,20,0,tffmag.com,,0,0,0,0,0,0
1,0,23,1,justanothergirl.org,,0,99,283,283,284,0
1,0,22,0,themarysue.com,,0,57,81,81,142,0
1,0,1,0,kik.com,,0,8,12,12,142,0
1,0,6,0,curlyeye1.tumblr.com,,0,25,72,72,284,0
1,0,40,1,theaerogram.com,,0,99,471,471,472,0
1,0,4,1,zuriali.com,,0,99,410,410,411,0
1,0,4,0,lambdaliterary.org,,0,24,35,35,142,0
1,0,7,0,www-bustle-com.cdn.ampproject.org,,0,49,276,276,557,0
1,0,1,0,discordapp.com,,0,97,139,139,142,0
1,0,1,0,wundersearch.net,,0,16,30,30,180,0
1,0,3,0,liztoonkel.com,,0,5,15,15,284,0
1,0,3,1,huckmagazine.com,,0,99,141,141,142,0
1,0,36,1,mdrnmstry.tumblr.com,,0,99,556,556,557,0
1,0,24,0,huffingtonpost.com,,0,90,129,129,142,0
1,0,7,0,medium.com,,0,97,400,400,411,0
1,0,5,0,erakles.tumblr.com,,0,0,0,0,0,0
1,0,98,1,fastcompany.com,,0,99,141,141,142,0
1,0,29,0,wearyourvoicemag.com,,0,92,131,131,142,0
1,0,1,1,browngirlswebseries.com.,,0,99,141,141,142,0
1,0,1,0,trektoday.com,,0,94,100,100,106,0
1,0,2,0,fawziamirza.com,,0,0,0,0,0,0
1,0,14,1,m.chicagoreader.com,,0,99,141,141,142,0
1,0,16,1,feministing.com,,0,99,141,141,142,0
1,0,47,0,bustle.com,,0,93,520,520,557,0
1,0,1,0,vk.com,,0,2,16,16,557,0
1,0,4,0,applications.filmindependent.org,,0,0,0,0,0,0
0,0,27,0,theidentityofshe.com,,0,3,0,37,1013,0
0,0,1,0,stardustbinch.tumblr.com,,0,0,0,0,0,0
0,0,3,0,web-crap.com,,0,0,0,0,0,0
0,0,2,0,g-taire.tumblr.com,,0,0,0,0,0,0
0,0,1,0,ourladyoflazarus.tumblr.com,,0,0,0,0,0,0
0,0,1,0,otto.tumblr.com,,0,0,0,0,0,0
0,0,1,0,xavler-dolan.tumblr.com,,0,0,0,0,0,0
0,0,1,0,onthewillcws.tumblr.com,,0,0,0,0,0,0
0,0,2,0,toyafromharlem.com,,0,0,0,0,0,0
0,0,108,0,onehorselife.com,,0,0,0,0,0,0
0,0,12,0,ohfucktherewashomework.tumblr.com,,0,0,0,0,0,0
0,0,1,0,offtharecord.com,,0,0,0,0,0,0
0,0,2,0,offcenterchicago.wixsite.com,,0,0,0,0,0,0
0,0,1,0,ofcloudsandstars.tumblr.com,,0,0,0,0,0,0
0,0,5,0,wildhunt.org,,0,0,0,0,0,0
0,0,10,0,odinakaezeokoli.com,,0,0,0,0,0,0
0,0,18,0,occupydope.com,,0,0,0,0,0,0
0,0,1,0,obviweretheladies.com,,0,0,0,0,0,0
0,0,9,0,newsblur.com,,0,0,0,0,0,0
0,0,11,0,news.northwestern.edu,,0,0,0,0,0,0
0,0,2,0,feedspot.com,,0,0,0,0,0,0
0,0,1,0,new.oystermag.com,,0,0,0,0,0,0
0,0,2,0,nettvnow.com,,0,0,0,0,0,0
0,0,1,0,netacademia.hu,,0,0,0,0,0,0
0,0,12,0,sexyrelicanth.tumblr.com,,0,0,0,0,0,0
0,0,58,0,theidentityofshe.squarespace.com,,0,0,0,0,0,0
0,0,4,0,nayeliportillo.wordpress.com,,0,0,0,0,0,0
0,0,1,0,navigatethestream.tumblr.com,,0,0,0,0,0,0
0,0,2,0,viewer.biz,,0,0,0,0,0,0
0,0,9,0,nakaonwood.com,,0,0,0,0,0,0
0,0,4,0,mysticallybeautiful.tumblr.com,,0,0,0,0,0,0
0,0,3,0,myfanbase.de,,0,0,0,0,0,0
0,0,7,0,fastcocreate.com,,0,0,0,0,0,0
0,0,4,0,mrbrianmorgan.com,,0,0,0,0,0,0
0,0,1,0,mmm-screw-it.tumblr.com,,0,0,0,0,0,0
0,0,6,0,mindblips.tumblr.com,,0,0,0,0,0,0
0,0,8,0,milessings.tumblr.com,,0,0,0,0,0,0
0,0,10,0,essence.com,,0,0,0,0,0,0
0,0,8,0,membros.brasilparalelo.com.br,,0,0,0,0,0,0
0,0,7,0,meida-mcneal.squarespace.com,,0,0,0,0,0,0
0,0,1,0,athousandsunnys.tumblr.com,,0,0,0,0,0,0
0,0,1,0,me.rtbf.be,,0,0,0,0,0,0
0,0,8,0,emersonsj.tumblr.com,,0,0,0,0,0,0
0,0,3,0,mcachicago.org,,0,0,0,0,0,0
0,0,50,0,mastermind-traders-club.com,,0,0,0,0,0,0
0,0,1,0,emdabotoi.wordpress.com,,0,0,0,0,0,0
0,0,2,0,m.lesbianmedia.tv,,0,0,0,0,0,0
0,0,6,0,m.huffpost.com,,0,0,0,0,0,0
0,0,1,0,zanzanzi.tumblr.com,,0,0,0,0,0,0
0,0,37,0,elitedaily.com,,0,0,0,0,0,0
0,0,53,0,luvart.tumblr.com,,0,0,0,0,0,0
0,0,1,0,lunarstories.com,,0,0,0,0,0,0
0,0,5,0,lukeblog.blox.pl,,0,0,0,0,0,0
0,0,1,0,ekpardesi.tumblr.com,,0,0,0,0,0,0
0,0,1,0,loveinshallah.com,,0,0,0,0,0,0
0,0,3,0,lostcheese.com,,0,0,0,0,0,0
0,0,1,0,www-indiewire-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,7,0,editorial.pride.com,,0,0,0,0,0,0
0,0,6,0,libertine-mag.com,,0,0,0,0,0,0
0,0,5,0,lezbelib.com,,0,0,0,0,0,0
0,0,5,0,letme--gogh.tumblr.com,,0,0,0,0,0,0
0,0,1,0,letelegramme.fr,,0,0,0,0,0,0
0,0,1,0,lesbianporg.tumblr.com,,0,0,0,0,0,0
0,0,5,0,whohaha.com,,0,0,0,0,0,0
0,0,8,0,dungeonfemme.tumblr.com,,0,0,0,0,0,0
0,0,4,0,dragqueens.mypussy.asia,,0,0,0,0,0,0
0,0,4,0,latinxpositivity.tumblr.com,,0,0,0,0,0,0
0,0,2,0,wanttobebad.tumblr.com,,0,0,0,0,0,0
0,0,6,0,latinalightwood.tumblr.com,,0,0,0,0,0,0
0,0,1,0,doubled899.tumblr.com,,0,0,0,0,0,0
0,0,2,0,digg.com,,0,0,0,0,0,0
0,0,1,0,lagayzette.tumblr.com,,0,0,0,0,0,0
0,0,1,0,ladywaste.com,,0,0,0,0,0,0
0,0,4,0,kosmonauttihai.tumblr.com,,0,0,0,0,0,0
0,0,12,0,tysources.tumblr.com,,0,0,0,0,0,0
0,0,6,0,whois.domaintools.com,,0,0,0,0,0,0
0,0,5,0,kitschmix.com,,0,0,0,0,0,0
0,0,2,0,kissrichmond.com,,0,0,0,0,0,0
0,0,1,0,kissingcullens.tumblr.com,,0,0,0,0,0,0
0,0,13,0,kiracat.tumblr.com,,0,0,0,0,0,0
0,0,82,0,trader-nomaden.de,,0,0,0,0,0,0
0,0,14,0,datereliz.com,,0,0,0,0,0,0
0,0,32,0,thoughtcatalog.com,,0,0,0,0,0,0
0,0,17,0,kiam-marcelo-junio.com,,0,0,0,0,0,0
0,0,17,0,theoldreader.com,,0,0,0,0,0,0
0,0,8,0,dzdperiod.tumblr.com,,0,0,0,0,0,0
0,0,2,0,kanyetothe.com,,0,0,0,0,0,0
0,0,1,0,cursosguru.com.br,,0,0,0,0,0,0
0,0,3,0,joeldsiegel.com,,0,0,0,0,0,0
0,0,24,0,jetmag.com,,0,0,0,0,0,0
0,0,5,0,thebrownness.com,,0,0,0,0,0,0
0,0,2,0,jeffhadick.com,,0,0,0,0,0,0
0,0,1,0,ios.feeddler.com,,0,0,0,0,0,0
0,0,1,0,culturebot.org,,0,0,0,0,0,0
0,0,4,0,stsathyre.tumblr.com,,0,0,0,0,0,0
0,0,5,0,inoreader.com,,0,0,0,0,0,0
0,0,3,0,cultura.estadao.com.br,,0,0,0,0,0,0
0,0,15,0,covealpa.com,,0,0,0,0,0,0
0,0,6,0,ilove.sergeybreeze.ru,,0,0,0,0,0,0
0,0,32,0,somethingshortandsnappy.tumblr.com,,0,0,0,0,0,0
0,0,2,0,ie-j.tumblr.com,,0,0,0,0,0,0
0,0,1,0,ici.radio-canada.ca,,0,0,0,0,0,0
0,0,10,0,sixtwentysevenblog.com,,0,0,0,0,0,0
0,0,13,0,shinyblackthings.tumblr.com,,0,0,0,0,0,0
0,0,2,0,huffingtonpost.ca,,0,0,0,0,0,0
0,0,2,0,cosmicblog.tumblr.com,,0,0,0,0,0,0
0,0,5,0,screenmag.com,,0,0,0,0,0,0
0,0,3,0,hornetapp-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,229,0,sapphic-art.tumblr.com,,0,0,0,0,0,0
0,0,7,0,colorlines.com,,0,0,0,0,0,0
0,0,8,0,herecomesthewitch.tumblr.com,,0,0,0,0,0,0
0,0,2,0,hellogiggles.com,,0,0,0,0,0,0
0,0,44,0,hellobinch.tumblr.com,,0,0,0,0,0,0
0,0,1,0,amp-essence-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,11,0,hellobeautiful-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,2,0,hedaclara.tumblr.com,,0,0,0,0,0,0
0,0,29,0,hdrthdrt.tumblr.com,,0,0,0,0,0,0
0,0,8,0,grizzlykiki.com,,0,0,0,0,0,0
0,0,47,0,gracepisula.com,,0,0,0,0,0,0
0,0,2,0,gozamos.com,,0,0,0,0,0,0
0,0,1,0,chez-rosita.com,,0,0,0,0,0,0
0,0,8,0,gomag.com,,0,0,0,0,0,0
0,0,2,0,chelebelleslair.tumblr.com,,0,0,0,0,0,0
0,0,65,0,glaad.org,,0,0,0,0,0,0
0,0,9,0,girltalkhq.com,,0,0,0,0,0,0
0,0,10,0,girlsinfilm.net,,0,0,0,0,0,0
0,0,1,0,cdn.latina.com,,0,0,0,0,0,0
0,0,10,0,gayvid.co,,0,0,0,0,0,0
0,0,4,0,gaygechristopher.tumblr.com,,0,0,0,0,0,0
0,0,2,0,365newsx.com,,0,0,0,0,0,0
0,0,1,0,www-vibe-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,4,0,freckledit.tumblr.com,,0,0,0,0,0,0
0,0,2,0,tumbex.com,,0,0,0,0,0,0
0,0,83,0,tradingcoacholi.com,,0,0,0,0,0,0
0,0,4,0,floodmagazine.com,,0,0,0,0,0,0
0,0,1,0,peterwebbblog.wordpress.com,,0,0,0,0,0,0
0,0,9,0,thedeependreview.wordpress.com,,0,0,0,0,0,0
0,0,1,0,pastemagazine.com,,0,0,0,0,0,0
0,0,2,0,piracy.biz,,0,0,0,0,0,0
0,0,1,0,planet-nation.com,,0,0,0,0,0,0
0,0,62,0,popculturefreaks.tumblr.com,,0,0,0,0,0,0
0,0,4,0,antifasasuke.tumblr.com,,0,0,0,0,0,0
0,0,1,0,spoilertime.com,,0,0,0,0,0,0
0,0,1,0,shaloved30.tumblr.com,,0,0,0,0,0,0
0,0,14,0,unshaded-chronicles.tumblr.com,,0,0,0,0,0,0
0,0,2,0,oystermag.com,,0,0,0,0,0,0
0,0,275,0,eugene-park.squarespace.com,,0,0,0,0,0,0
0,0,3,0,scoatgape.tumblr.com,,0,0,0,0,0,0
0,0,5,0,erinturney.com,,0,0,0,0,0,0
0,0,1,0,prod5.agileticketing.net,,0,0,0,0,0,0
0,0,1,0,proper-superhero-shit.tumblr.com,,0,0,0,0,0,0
0,0,4,0,thedizh.com,,0,0,0,0,0,0
0,0,1,0,www-autostraddle-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,2,0,say-it-please.tumblr.com,,0,0,0,0,0,0
0,0,51,0,editmedia.org,,0,0,0,0,0,0
0,0,4,0,wherevent.com,,0,0,0,0,0,0
0,0,3,0,wordpress.com,,0,0,0,0,0,0
0,0,1,0,ps.wordpress.com,,0,0,0,0,0,0
0,0,1,0,viva-dulce-vida.tumblr.com,,0,0,0,0,0,0
0,0,18,0,shea-coulee.squarespace.com,,0,0,0,0,0,0
0,0,11,0,thelgbtupdate.com,,0,0,0,0,0,0
0,0,1,0,wallacewallacewallace.tumblr.com,,0,0,0,0,0,0
0,0,5,0,trendingallday.com,,0,0,0,0,0,0
0,0,1,0,wp.nyu.edu,,0,0,0,0,0,0
0,0,8,0,sleep-giver.tumblr.com,,0,0,0,0,0,0
0,0,6,0,quirktastic.co,,0,0,0,0,0,0
0,0,1,0,quirkyblackgirls.tumblr.com,,0,0,0,0,0,0
0,0,1,0,rashida-khanbey-942b.squarespace.com,,0,0,0,0,0,0
0,0,1,0,thelovelylights.tumblr.com,,0,0,0,0,0,0
0,0,2,0,www-afterellen-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,2,0,transtchallaudaku.tumblr.com,,0,0,0,0,0,0
0,0,5,0,reclaimingasia.tumblr.com,,0,0,0,0,0,0
0,0,4,0,sodomyordeath.tumblr.com,,0,0,0,0,0,0
0,0,7,0,amp-chicagoist-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,1,0,staffmeup.com,,0,0,0,0,0,0
0,0,3,0,reelchicago.com,,0,0,0,0,0,0
0,0,2,0,cosmopolitan.com,,0,0,0,0,0,0
0,0,2,0,quietdreamer17.tumblr.com,,0,0,0,0,0,0
0,0,10,0,rickeysmileymorningshow.com,,0,0,0,0,0,0
0,0,4,0,river-lightning.tumblr.com,,0,0,0,0,0,0
0,0,4,0,rtvgames.com,,0,0,0,0,0,0
0,0,1,0,visionarytrek.com,,0,0,0,0,0,0
0,0,2,0,s4karuna.tumblr.com,,0,0,0,0,0,0
0,0,5,0,chrisdaleorg.wordpress.com,,0,0,0,0,0,0
0,0,2,0,sadie-woods-hivq.squarespace.com,,0,0,0,0,0,0
0,0,1,0,samanthaspencervideo.wordpress.com,,0,0,0,0,0,0
0,0,38,0,chicagoreader.com,,0,0,0,0,0,0
0,0,1,0,reader.aol.com,,0,0,0,0,0,0
0,0,2,0,quirktastic.shop,,0,0,0,0,0,0
0,0,1,0,wirtualnemedia.pl,,0,0,0,0,0,0
0,0,7,0,projgirlspire.com,,0,0,0,0,0,0
0,0,19,0,celestialfeel.tumblr.com,,0,0,0,0,0,0
0,0,1,0,searchtube.com,,0,0,0,0,0,0
0,0,3,0,flowing.us,,0,0,0,0,0,0
0,0,17,0,forum.popjustice.com,,0,0,0,0,0,0
0,0,2,0,feromoon.info,,0,0,0,0,0,0
0,0,8,0,autistic-tauriel.tumblr.com,,0,0,0,0,0,0
0,0,1,0,feedreader.com,,0,0,0,0,0,0
0,0,2,0,neeuqymhananih.tumblr.com,,0,0,0,0,0,0
0,0,5,0,atrl.net,,0,0,0,0,0,0
0,0,6,0,atomculture.wordpress.com,,0,0,0,0,0,0
0,0,6,0,browngirlmagazine.com,,0,0,0,0,0,0
0,0,6,0,bricartsmedia.org,,0,0,0,0,0,0
0,0,14,0,breegant.tumblr.com,,0,0,0,0,0,0
0,0,5,0,brasilparalelo.com.br,,0,0,0,0,0,0
0,0,1,0,editor.wix.com,,0,0,0,0,0,0
0,0,1,0,bolsamania.com,,0,0,0,0,0,0
0,0,4,0,apa.nyu.edu,,0,0,0,0,0,0
0,0,23,0,blogs.colum.edu,,0,0,0,0,0,0
0,0,46,0,blog.bellabooks.com,,0,0,0,0,0,0
0,0,1,0,blissfullycracked.tumblr.com,,0,0,0,0,0,0
0,0,1,0,angelsscream.tumblr.com,,0,0,0,0,0,0
0,0,1,0,blackfeministmanifesto.tumblr.com,,0,0,0,0,0,0
0,0,1,0,currentarts.tumblr.com,,0,0,0,0,0,0
0,0,13,0,birdsswimfishfly.tumblr.com,,0,0,0,0,0,0
0,0,6,0,andrealanperez.com,,0,0,0,0,0,0
0,0,1,0,biisexybabe.tumblr.com,,0,0,0,0,0,0
0,0,1,0,beyondclassicallybeautiful.com,,0,0,0,0,0,0
0,0,15,0,amp-theguardian-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,2,0,bellraven.tumblr.com,,0,0,0,0,0,0
0,0,1,0,behance.net,,0,0,0,0,0,0
0,0,1,0,beautycribtv.com,,0,0,0,0,0,0
0,0,1,0,basurx.tumblr.com,,0,0,0,0,0,0
0,0,3,0,baabmedia.tumblr.com,,0,0,0,0,0,0
0,0,1,0,avclub.com,,0,0,0,0,0,0
0,0,2,0,thejasminebrand.com,,0,0,0,0,0,0
0,0,12,0,tinybruxa.tumblr.com,,0,0,0,0,0,0
0,0,10,0,scandalshack.com,,0,0,0,0,0,0
0,0,1,0,seriemaniacos.tv,,0,0,0,0,0,0
0,0,3,0,thedigitalhash.com,,0,0,0,0,0,0
0,0,12,0,youresotalented.tumblr.com,,0,0,0,0,0,0
0,0,6,0,whatever-spectrum.squarespace.com,,0,0,0,0,0,0
0,0,1,0,yesecart.myshopify.com,,0,0,0,0,0,0
0,0,4,0,zeruffmagician.tumblr.com,,0,0,0,0,0,0
0,0,18,0,the-movemnt.tumblr.com,,0,0,0,0,0,0
0,0,8,0,wacnordo.tumblr.com,,0,0,0,0,0,0
0,0,3,0,recreationalcuration.tumblr.com,,0,0,0,0,0,0
0,0,1,0,xxxgay.co,,0,0,0,0,0,0
0,0,2,0,wordisbondthedoc.tumblr.com,,0,0,0,0,0,0
0,0,1,0,vix.com,,0,0,0,0,0,0
0,0,2,0,alura.com.br,,0,0,0,0,0,0
0,0,2,0,927theblock.com,,0,0,0,0,0,0
0,0,24,0,afterellen.com,,0,0,0,0,0,0
0,0,5,0,anconsultants.com,,0,0,0,0,0,0
0,0,84,0,3arts.org,,0,0,0,0,0,0
0,0,1,0,aax-us-east.amazon-adsystem.com,,0,0,0,0,0,0
0,0,6,0,a11y_page_service.siteimprove.com,,0,0,0,0,0,0
0,0,2,0,www-lezbelib-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,2,0,updateordie.com,,0,0,0,0,0,0
0,0,1,0,www-out-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,4,0,01refs.tumblr.com,,0,0,0,0,0,0
0,0,16,0,01boxer.tumblr.com,,0,0,0,0,0,0
"
",,,,,,,,,,,
