"plays","downloads","loads","finishes","domain","path","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
5,0,186,1,fatimahasghar.com,,81,61,201,1009,2055,4
5,0,91,0,candorarts.com,,11,55,450,2251,4025,3
5,0,225,0,reelchicago.com,,23,71,424,2120,3304,2
4,0,127,0,cdn.embedly.com,,17,24,131,527,2163,2
4,0,214,0,teenvogue.com,,94,44,184,738,1644,2
4,0,69,0,deadline.com,,12,82,340,1363,1644,3
4,0,4,0,watch2gether.com,,1,0,1,6,2117,1
4,0,7,1,vod-server.wix.com,,4,91,171,687,747,3
4,0,188,2,dewayneperkins.com,,45,76,175,703,924,1
4,0,17,0,autostraddle.com,,4,14,114,457,6156,0
4,0,111,2,afropunk.com,,16,75,163,654,869,0
4,0,22,0,rashidakhanbeymiller.com,,9,32,453,1813,5504,3
3,0,178,1,chicagoreader.com,,65,27,91,273,1237,2
3,0,3,0,sirdannyfarber.com,,1,58,115,345,1779,1
3,0,11,2,startrek.com,,1,81,86,258,318,1
3,0,313,0,templeu.instructure.com,,23,1,6,18,2832,1
3,0,63,3,thedailybeast.com,,5,99,157,472,475,1
3,0,96,0,criticalracedigitalstudies.com,,36,39,33,99,758,1
3,0,16,0,janadmclain.com,,4,61,555,1666,2691,1
3,0,151,0,vasiliospapapitsios.com,,37,31,39,117,366,2
3,0,158,1,www-teenvogue-com.cdn.ampproject.org,,44,99,136,410,1233,1
3,0,3,2,fullspectrumfeatures.com,,3,78,56,170,216,3
2,0,6,0,richardkallus.com,,4,56,355,710,1262,2
2,0,7,0,cgiii.com,,2,45,78,157,342,2
2,0,18,1,girlsinfilm.net,,5,97,401,802,822,2
2,0,19,0,chicagotribune.com,,7,96,449,898,928,2
2,0,7,0,the-right-swipe.com,,3,47,422,844,1794,1
2,0,34,0,indiegogo.com,,2,54,152,305,564,2
2,0,11,0,curvemag.com,,4,85,45,91,212,1
2,0,5,0,twitter.com,,3,11,15,30,670,2
2,0,111,0,vice.com,,21,51,467,934,1808,2
2,0,14,0,editor.wix.com,,1,0,0,0,1765,1
2,0,5,1,libertine-mag.com,,2,58,82,165,284,2
2,0,7,0,ashnimusic.com,,2,76,314,628,822,2
2,0,199,1,mcachicago.org,,14,99,60,121,244,0
2,0,2,1,filmfreeway.com,,2,87,75,150,172,2
2,0,48,1,oembed.vice.com,,13,79,46,92,116,0
2,0,2,0,ca.startrek.com,,2,47,50,100,212,2
1,0,2,0,gawker.com,,1,82,517,517,627,1
1,0,35,0,www-vice-com.cdn.ampproject.org,,14,0,0,0,903,0
1,0,1132,0,safe.txmblr.com,,102,56,258,258,460,0
1,0,38,0,gofundme.com,,8,37,53,53,142,1
1,0,1,0,goldpointstudio.com,,1,74,363,363,490,1
1,0,1,0,search.aol.com,,1,1,7,7,371,1
1,0,9,0,google.com,,2,0,1,1,117,1
1,0,16,0,shadowandact.com,,3,95,442,442,464,1
1,0,12,0,hellobeautiful-com.cdn.ampproject.org,,6,6,28,28,411,0
1,0,42,0,hellobeautiful.com,,9,98,404,404,411,1
1,0,2,1,jeffhadick.com,,1,98,60,60,61,1
1,0,98,0,honeypotperformance.org,,1,73,79,79,108,0
1,0,2,0,splinternews.com,,1,36,52,52,142,1
1,0,1,0,taggmagazine.com,,1,96,102,102,106,1
1,0,4,0,courrierinternational.com,,0,1,2,2,142,0
1,0,29,0,vamstudio.net,,14,43,52,52,119,1
1,0,258,0,ijoc.org,,10,20,58,58,284,1
1,0,23,0,theguardian.com,,10,28,41,41,142,1
1,0,12,1,themuse.jezebel.com,,5,99,141,141,142,1
1,0,3,0,thelightleaks.com,,1,16,145,145,897,1
1,0,144,0,theverge.com,,13,97,400,400,411,0
1,0,34,0,tumbex.com,,5,41,117,117,284,1
1,0,14,0,jonathanpal.com,,3,9,32,32,333,1
1,0,6,0,wearyourvoicemag.com,,3,8,12,12,142,1
1,0,2,0,lesbian-interest.eu,,1,76,109,109,142,0
1,0,8,1,www-avclub-com.cdn.ampproject.org,,1,99,141,141,142,1
1,0,13,1,elle.com,,3,99,410,410,411,0
1,0,99,0,m.chicagoreader.com,,31,0,0,0,253,1
1,0,22,0,browngirlmagazine.com,,1,1,6,6,426,1
1,0,18,0,nalac.submittable.com,,2,92,906,906,975,1
1,0,63,0,nowtoronto.com,,28,0,0,0,58,1
1,0,1,0,journeyswithjenna.com,,1,0,4,4,755,1
1,0,19,0,odinakaezeokoli.com,,3,4,38,38,875,0
1,0,66,0,aletral.com.br,,3,24,26,26,106,1
1,0,8,0,buzzfeed.com,,2,5,17,17,284,1
1,0,1,0,oliviarosecurry.com,,1,58,42,42,72,1
1,0,3,0,frameline.org,,1,42,30,30,71,0
1,0,1,0,freethebid.com,,0,0,0,0,284,0
1,0,5,0,backstage.com,,1,51,180,180,348,0
1,0,1,1,periscopepa.com,,1,98,70,70,71,1
1,0,2,0,freethework.com,,0,76,260,260,341,0
1,0,1,1,phenomenelle.de,,1,99,105,105,106,1
1,0,8,0,averagemovies.com,,2,49,361,361,735,1
1,0,1,0,pinterest.ca,,1,89,95,95,106,1
1,0,6,0,quarelifetv.com,,1,0,0,0,627,1
1,0,11,0,tvinsider.com,,7,43,178,178,411,1
1,0,13,0,bitchmedia.org,,3,96,471,471,490,0
0,0,1,0,refinery29.com,,0,0,0,0,0,0
0,0,3,0,thejasminebrand.com,,1,0,0,0,0,0
0,0,2,0,tendernessandtiaras.tumblr.com,,1,0,0,0,0,0
0,0,12,0,smartversity.de,,0,0,0,0,0,0
0,0,23,0,cdn.iframe.ly,,2,0,0,0,0,0
0,0,3,0,wellroundedpianist.com,,0,0,0,0,0,0
0,0,2,0,thisisdarkmatters.org,,0,0,0,0,0,0
0,0,6,0,reinesdestempsmodernes.com,,1,0,0,0,0,0
0,0,3,0,reid-price-5jar.squarespace.com,,0,0,0,0,0,0
0,0,1,0,g-taire.tumblr.com,,1,0,0,0,0,0
0,0,41,0,redbull.com,,0,0,0,0,0,0
0,0,20,0,futurehood.net,,4,0,0,0,0,0
0,0,1,0,rashida-khanbey-942b.squarespace.com,,0,0,0,0,0,0
0,0,13,0,queerty.com,,2,0,0,0,0,0
0,0,17,0,queerfudanshi.com,,1,0,0,0,0,0
0,0,1,0,ftp.seedandspark.com,,0,0,0,0,0,0
0,0,2,0,projgirlspire.com,,1,0,0,0,0,0
0,0,1,0,pride.com,,0,0,0,0,0,0
0,0,1,0,ppwebseries.com,,0,0,0,0,0,0
0,0,1,0,polza.com,,0,0,0,0,0,0
0,0,1,0,ftp.kinogo.fr,,0,0,0,0,0,0
0,0,2,0,womenandhollywood.com,,0,0,0,0,0,0
0,0,1,0,pflag-tallahassee.org,,0,0,0,0,0,0
0,0,49,0,common-cartridge-viewer.netlify.com,,5,0,0,0,0,0
0,0,4,0,darkartsgallery.tumblr.com,,0,0,0,0,0,0
0,0,1,0,pastemagazine.com,,0,0,0,0,0,0
0,0,1,0,parlaygame.com,,0,0,0,0,0,0
0,0,2,0,papermag.com,,0,0,0,0,0,0
0,0,1,0,outtheboxcg.com,,0,0,0,0,0,0
0,0,10,0,out.com,,1,0,0,0,0,0
0,0,1,0,xokibaha.tk,,0,0,0,0,0,0
0,0,25,0,open-tv.squarespace.com,,0,0,0,0,0,0
0,0,4,0,forum.popjustice.com,,2,0,0,0,0,0
0,0,4,0,omgdosh.tumblr.com,,1,0,0,0,0,0
0,0,2,0,fmot.tumblr.com,,0,0,0,0,0,0
0,0,1,0,oldsite.planet-nation.com,,0,0,0,0,0,0
0,0,1,0,offcenterchicago.wixsite.com,,0,0,0,0,0,0
0,0,39,0,seedandspark.com,,14,0,0,0,0,0
0,0,12,0,tubefilter.com,,1,0,0,0,0,0
0,0,1,0,obviweretheladies.com,,1,0,0,0,0,0
0,0,1,0,app.getpocket.com,,0,0,0,0,0,0
0,0,6,0,news.northwestern.edu,,0,0,0,0,0,0
0,0,15,0,newnownext.com,,1,0,0,0,0,0
0,0,10,0,netacademia.hu,,0,0,0,0,0,0
0,0,3,0,filmstudiescenter.uchicago.edu,,0,0,0,0,0,0
0,0,9,0,mylilefeluke.blogspot.sk,,0,0,0,0,0,0
0,0,19,0,mylilefeluke.blogspot.com,,0,0,0,0,0,0
0,0,1,0,myinsaeng.com,,0,0,0,0,0,0
0,0,2,0,my.kabu-juku.com,,0,0,0,0,0,0
0,0,28,0,mtv.com,,6,0,0,0,0,0
0,0,33,0,mrbrianmorgan.com,,16,0,0,0,0,0
0,0,1,0,midwestfilm.com,,0,0,0,0,0,0
0,0,3,0,meida-mcneal.squarespace.com,,0,0,0,0,0,0
0,0,3,0,mdrnmstry.tumblr.com,,0,0,0,0,0,0
0,0,4,0,fastcompany.com,,0,0,0,0,0,0
0,0,6,0,maxkotkov.ru,,0,0,0,0,0,0
0,0,7,0,maurawrites.tumblr.com,,1,0,0,0,0,0
0,0,1,0,mary-anderson-zjzj2000.iownyour.org,,0,0,0,0,0,0
0,0,1,0,marquitaharris.tumblr.com,,0,0,0,0,0,0
0,0,3,0,maneth985.tumblr.com,,0,0,0,0,0,0
0,0,2,0,m.teenvogue.com,,0,0,0,0,0,0
0,0,1,0,m.huffingtonpost.in,,0,0,0,0,0,0
0,0,4,0,erinturney.com,,1,0,0,0,0,0
0,0,176,0,loveislove-club.net,,12,0,0,0,0,0
0,0,3,0,lotl.com,,2,0,0,0,0,0
0,0,2,0,vibe.com,,1,0,0,0,0,0
0,0,19,0,liz9oneii.tumblr.com,,1,0,0,0,0,0
0,0,12,0,lisatomdp.com,,0,0,0,0,0,0
0,0,1,0,lime-brass-fclz.squarespace.com,,0,0,0,0,0,0
0,0,4,0,lifewithjrdn.com,,0,0,0,0,0,0
0,0,1,0,egocitymgz.com,,0,0,0,0,0,0
0,0,2,0,letme--gogh.tumblr.com,,1,0,0,0,0,0
0,0,94,0,edu.devstyle.pl,,0,0,0,0,0,0
0,0,6,0,lesbian-lips.com,,1,0,0,0,0,0
0,0,1,0,artdecohalos.tumblr.com,,1,0,0,0,0,0
0,0,12,0,leosidran.com,,2,0,0,0,0,0
0,0,4,0,laurenvernea.com,,1,0,0,0,0,0
0,0,61,0,latinorebels.com,,8,0,0,0,0,0
0,0,40,0,dustinkidd.net,,3,0,0,0,0,0
0,0,1,0,latina-1051845746.us-east-1.elb.amazonaws.com,,0,0,0,0,0,0
0,0,1,0,koy23.rssing.com,,0,0,0,0,0,0
0,0,3,0,kingsandqueenspilot.com,,2,0,0,0,0,0
0,0,19,0,dreverywoman.com,,1,0,0,0,0,0
0,0,8,0,kiam-marcelo-junio.com,,1,0,0,0,0,0
0,0,5,0,khafra.squarespace.com,,0,0,0,0,0,0
0,0,18,0,khafra.co,,10,0,0,0,0,0
0,0,14,0,khadijahwhite.com,,8,0,0,0,0,0
0,0,1,0,kengoa.tumblr.com,,0,0,0,0,0,0
0,0,3,0,kalamu.com,,0,0,0,0,0,0
0,0,1,0,vidoops.com,,0,0,0,0,0,0
0,0,9,0,julidp.xyz,,2,0,0,0,0,0
0,0,10,0,juli-delprete.squarespace.com,,1,0,0,0,0,0
0,0,7,0,vasilios-papapitsios.squarespace.com,,1,0,0,0,0,0
0,0,2,0,deadline-com.cdn.ampproject.org,,1,0,0,0,0,0
0,0,1,0,joeldsiegel.com,,1,0,0,0,0,0
0,0,2,0,joacademy.com,,1,0,0,0,0,0
0,0,3,0,jetmag.com,,1,0,0,0,0,0
0,0,1,0,tv-avclub-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,1,0,jasonstapleton.com,,0,0,0,0,0,0
0,0,20,0,jasonculver.net,,6,0,0,0,0,0
0,0,4,0,danielkisslinger.com,,1,0,0,0,0,0
0,0,3,0,jaimelyn-gray-h7ah.squarespace.com,,0,0,0,0,0,0
0,0,2,0,jaarsyouth.org,,0,0,0,0,0,0
0,0,15,0,intomore.com,,2,0,0,0,0,0
0,0,32,0,intogirls.nl,,13,0,0,0,0,0
0,0,1,0,intl.startrek.com,,1,0,0,0,0,0
0,0,4,0,intersectionalfeminism101.tumblr.com,,0,0,0,0,0,0
0,0,4,0,creamerdesigns.com,,1,0,0,0,0,0
0,0,3,0,inerd4u.com,,0,0,0,0,0,0
0,0,7,0,theaerogram.com,,0,0,0,0,0,0
0,0,1,0,voxmagazine.com,,0,0,0,0,0,0
0,0,1,0,ilove.sergeybreeze.ru,,0,0,0,0,0,0
0,0,3,0,covealpa.com,,1,0,0,0,0,0
0,0,21,0,ijoc-org.ezproxy.library.uvic.ca,,0,0,0,0,0,0
0,0,15,0,ie.gofundme.com,,0,0,0,0,0,0
0,0,4,0,huffpost.com,,2,0,0,0,0,0
0,0,2,0,colorlines.com,,0,0,0,0,0,0
0,0,6,0,homofomo.org,,0,0,0,0,0,0
0,0,2,0,hkdproductions.com,,0,0,0,0,0,0
0,0,2,0,heyfranhey.com,,0,0,0,0,0,0
0,0,4,0,chrisdale.org,,1,0,0,0,0,0
0,0,2,0,shinyblackthings.tumblr.com,,1,0,0,0,0,0
0,0,1,0,choppy.rssing.com,,0,0,0,0,0,0
0,0,1,0,hdrthdrt.tumblr.com,,0,0,0,0,0,0
0,0,1,0,grizzlykiki.com,,0,0,0,0,0,0
0,0,1,0,sectionii.com,,0,0,0,0,0,0
0,0,4,0,gomag.com,,0,0,0,0,0,0
0,0,3,0,amp-redbull-com.cdn.ampproject.org,,1,0,0,0,0,0
0,0,8,0,chicagoist.com,,1,0,0,0,0,0
0,0,3,0,glappitnova.com,,0,0,0,0,0,0
0,0,8,0,glaad.org,,0,0,0,0,0,0
0,0,1,0,girltalkhq.com,,0,0,0,0,0,0
0,0,2,0,rightmold.tumblr.com,,0,0,0,0,0,0
0,0,2,0,gerchik.ru,,0,0,0,0,0,0
0,0,2,0,gaytalk20.com,,2,0,0,0,0,0
0,0,2,0,gay1080.com,,0,0,0,0,0,0
0,0,1,0,amazedmag.de,,0,0,0,0,0,0
0,0,88,0,virtual.yourstepup.com,,0,0,0,0,0,0
0,0,1,0,currentarts.tumblr.com,,0,0,0,0,0,0
0,0,69,0,tvisual.org,,2,0,0,0,0,0
0,0,1,0,www-mtv-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,5,0,roykinsey.com,,0,0,0,0,0,0
0,0,6,0,themarysue.com,,0,0,0,0,0,0
0,0,25,0,sadie-woods-hivq.squarespace.com,,0,0,0,0,0,0
0,0,1,0,roundinsquares.tumblr.com,,1,0,0,0,0,0
0,0,5,0,francescomumfrances.com.br,,0,0,0,0,0,0
0,0,16,0,theartssection.org,,2,0,0,0,0,0
0,0,5,0,wmagazine.com,,1,0,0,0,0,0
0,0,2,0,saotome-michi.tumblr.com,,1,0,0,0,0,0
0,0,4,0,scandalshack.com,,3,0,0,0,0,0
0,0,6,0,a11y_page_service.siteimprove.com,,1,0,0,0,0,0
0,0,3,0,www-billboard-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,3,0,rhythmjuice.com,,0,0,0,0,0,0
0,0,2,0,filmybuzzer.com,,1,0,0,0,0,0
0,0,7,0,www-theverge-com.cdn.ampproject.org,,2,0,0,0,0,0
0,0,1,0,webflixnchill.com,,0,0,0,0,0,0
0,0,3,0,www-queerty-com.cdn.ampproject.org,,1,0,0,0,0,0
0,0,5,0,feministing.com,,2,0,0,0,0,0
0,0,2,0,thedigitalhash.com,,1,0,0,0,0,0
0,0,3,0,youresotalented.tumblr.com,,2,0,0,0,0,0
0,0,1,0,serialowa.pl,,0,0,0,0,0,0
0,0,4,0,www-refinery29-com.cdn.ampproject.org,,2,0,0,0,0,0
0,0,3,0,estheticlens.com,,1,0,0,0,0,0
0,0,1,0,thedizh.com,,0,0,0,0,0,0
0,0,6,0,tv.avclub.com,,2,0,0,0,0,0
0,0,1,0,thecrowdfundingcenter.com,,0,0,0,0,0,0
0,0,4,0,elearning.construsoft.es,,0,0,0,0,0,0
0,0,2,0,web8.indiegogo.com,,0,0,0,0,0,0
0,0,1,0,seedsseries.tumblr.com,,0,0,0,0,0,0
0,0,2,0,www-startrek-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,15,0,weareotv.tumblr.com,,0,0,0,0,0,0
0,0,10,0,thoughtcatalog.com,,3,0,0,0,0,0
0,0,36,0,shoreline.instructure.com,,2,0,0,0,0,0
0,0,1,0,ur-a-qtpie.tumblr.com,,1,0,0,0,0,0
0,0,1,0,documentary.indiegogo.com,,0,0,0,0,0,0
0,0,4,0,updateordie.com,,0,0,0,0,0,0
0,0,6,0,sinequanonsalons.com,,0,0,0,0,0,0
0,0,1,0,woldcnews.com,,0,0,0,0,0,0
0,0,1,0,theidentityofshe.squarespace.com,,0,0,0,0,0,0
0,0,2,0,theidentityofshe.com,,0,0,0,0,0,0
0,0,2,0,development.seedandspark.com,,0,0,0,0,0,0
0,0,6,0,sixtyinchesfromcenter.org,,2,0,0,0,0,0
0,0,3,0,toyafromharlem.com,,1,0,0,0,0,0
0,0,7,0,skindeepmag.com,,1,0,0,0,0,0
0,0,7,0,superselected.com,,0,0,0,0,0,0
0,0,2,0,creditableness3.rssing.com,,2,0,0,0,0,0
0,0,2,0,sodomyordeath.tumblr.com,,0,0,0,0,0,0
0,0,48,0,dustin-kidd-5n2k.squarespace.com,,0,0,0,0,0,0
0,0,2,0,staging.latina.com,,0,0,0,0,0,0
0,0,2,0,spoilertime.com,,0,0,0,0,0,0
0,0,11,0,staffmeup.com,,0,0,0,0,0,0
0,0,5,0,cms.intomore.com,,0,0,0,0,0,0
0,0,2,0,sixtwentysevenblog.com,,1,0,0,0,0,0
0,0,4,0,vamstudio.cargo.site,,1,0,0,0,0,0
0,0,15,0,seemoremelanin.com,,0,0,0,0,0,0
0,0,3,0,vimeo-chromecast-prod.s3.amazonaws.com,,3,0,0,0,0,0
0,0,1,0,editmedia.org,,1,0,0,0,0,0
0,0,3,0,saanyaa.com,,0,0,0,0,0,0
0,0,1,0,tradeproacademy.com,,0,0,0,0,0,0
0,0,1,0,remezclab.tumblr.com,,1,0,0,0,0,0
0,0,15,0,cassiuslife.com,,1,0,0,0,0,0
0,0,4,0,cassiuslife-com.cdn.ampproject.org,,3,0,0,0,0,0
0,0,1,0,freya.qvw.site,,0,0,0,0,0,0
0,0,3,0,patreon.com,,0,0,0,0,0,0
0,0,14,0,cala.academy,,0,0,0,0,0,0
0,0,67,0,fobiaseries.com,,13,0,0,0,0,0
0,0,1,0,floodmagazine.com,,0,0,0,0,0,0
0,0,3,0,flatworm-harp-x3fa.squarespace.com,,0,0,0,0,0,0
0,0,30,0,browngirlswebseries.tumblr.com,,5,0,0,0,0,0
0,0,3,0,atrl.net,,0,0,0,0,0,0
0,0,5,0,atomculture.wordpress.com,,1,0,0,0,0,0
0,0,16,0,brightestyoungthings.com,,0,0,0,0,0,0
0,0,8,0,bricartsmedia.org,,4,0,0,0,0,0
0,0,2,0,brian-morgan.squarespace.com,,0,0,0,0,0,0
0,0,3,0,advocate.com,,1,0,0,0,0,0
0,0,1,0,boldlatina.com,,1,0,0,0,0,0
0,0,24,0,bluestockingsmag.com,,5,0,0,0,0,0
0,0,1,0,blogs1368.rssing.com,,0,0,0,0,0,0
0,0,3,0,blogs.colum.edu,,0,0,0,0,0,0
0,0,2,0,blog.oniciamuller.com,,2,0,0,0,0,0
0,0,1,0,blackwomensjournal.com,,0,0,0,0,0,0
0,0,2,0,apa.nyu.edu,,0,0,0,0,0,0
0,0,1,0,bjjfanatics.com,,0,0,0,0,0,0
0,0,1,0,anomenface.wordpress.com,,0,0,0,0,0,0
0,0,4,0,andrealanperez.com,,2,0,0,0,0,0
0,0,17,0,billboard.com,,3,0,0,0,0,0
0,0,2,0,beyondclassicallybeautiful.com,,1,0,0,0,0,0
0,0,1,0,bet.com,,0,0,0,0,0,0
0,0,1,0,bennington.populiweb.com,,0,0,0,0,0,0
0,0,44,0,beacordelia.com,,19,0,0,0,0,0
0,0,9,0,bea-cordelia.squarespace.com,,1,0,0,0,0,0
0,0,1,0,bcharts.net,,0,0,0,0,0,0
0,0,5,0,rocketseat.com.br,,0,0,0,0,0,0
0,0,5,0,salsogroovy.co,,1,0,0,0,0,0
0,0,2,0,wildhunt.org,,0,0,0,0,0,0
0,0,2,0,sapphic-art.tumblr.com,,0,0,0,0,0,0
0,0,1,0,feministsorgnow.tumblr.com,,0,0,0,0,0,0
0,0,5,0,fastcocreate.com,,0,0,0,0,0,0
0,0,21,0,ellesgirls.skyrock.com,,2,0,0,0,0,0
0,0,3,0,shannonlnoll.com,,1,0,0,0,0,0
0,0,1,0,www-buzzfeed-com.cdn.ampproject.org,,1,0,0,0,0,0
0,0,1,0,valleywag.com,,0,0,0,0,0,0
0,0,2,0,toyandbabyshop.qvw.site,,0,0,0,0,0,0
0,0,1,0,staceypoole.co.uk,,0,0,0,0,0,0
0,0,1,0,www-papermag-com.cdn.ampproject.org,,0,0,0,0,0,0
0,0,1,0,amp.flipboard.com,,0,0,0,0,0,0
0,0,30,0,whateverspectrum.com,,2,0,0,0,0,0
0,0,81,0,cassieahiers.com,,4,0,0,0,0,0
0,0,7,0,bustle.com,,4,0,0,0,0,0
0,0,166,0,akademie.koepfe-der-genies.com,,0,0,0,0,0,0
0,0,94,0,akademiasaas.pl,,0,0,0,0,0,0
0,0,2,0,akademia.pl,,0,0,0,0,0,0
0,0,84,0,ajlinks.com,,9,0,0,0,0,0
0,0,5,0,101classic.com,,1,0,0,0,0,0
0,0,7,0,afterellen.com,,0,0,0,0,0,0
0,0,5,0,thewtchlst.com,,0,0,0,0,0,0
0,0,1,0,yeseniamejiasite.wordpress.com,,0,0,0,0,0,0
0,0,4,0,unshaded-chronicles.tumblr.com,,0,0,0,0,0,0
0,0,37,0,3arts.org,,0,0,0,0,0,0
0,0,16,0,2xproduktiv.de,,0,0,0,0,0,0
"
",,,,,,,,,,,
