"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
427,0,1443,76,2018-11-01,2018-11-02,0,0,0,62,253,108144,220479,0
348,3,1180,59,2018-11-02,2018-11-03,0,0,0,68,271,94464,169301,0
393,1,1053,67,2018-11-03,2018-11-04,0,0,0,67,286,112617,216796,0
468,0,1383,69,2018-11-04,2018-11-05,0,0,0,66,285,133664,252289,0
338,1,1235,43,2018-11-05,2018-11-06,0,0,0,58,249,84373,175455,0
388,0,1178,70,2018-11-06,2018-11-07,0,0,0,55,255,99104,245064,0
432,0,1073,101,2018-11-07,2018-11-08,1,0,0,70,282,121994,219902,0
357,1,1114,64,2018-11-08,2018-11-09,1,0,0,66,272,97329,179752,0
335,1,1058,60,2018-11-09,2018-11-10,1,0,0,63,257,86124,168646,0
407,0,1062,91,2018-11-10,2018-11-11,2,0,0,63,275,112329,213441,0
488,0,1333,84,2018-11-11,2018-11-12,0,0,0,57,217,106169,261204,0
482,0,1172,97,2018-11-12,2018-11-13,0,0,0,70,320,154497,256229,0
363,0,1146,58,2018-11-13,2018-11-14,1,0,0,60,280,101858,199225,0
342,0,1076,52,2018-11-14,2018-11-15,0,0,0,63,276,94688,188095,0
385,0,1063,53,2018-11-15,2018-11-16,2,0,0,60,249,96229,202266,0
425,0,1154,85,2018-11-16,2018-11-17,0,0,0,68,271,115406,205522,0
521,0,1202,101,2018-11-17,2018-11-18,0,0,0,57,213,111294,298295,0
395,0,1167,13,2018-11-18,2018-11-19,0,0,0,58,228,90142,203268,0
453,0,1212,18,2018-11-19,2018-11-20,0,0,0,62,236,107297,223069,0
323,0,1077,77,2018-11-20,2018-11-21,0,0,0,66,282,91139,172639,0
316,0,3539,55,2018-11-21,2018-11-22,0,0,0,62,280,88765,165901,0
280,0,3532,44,2018-11-22,2018-11-23,0,0,0,58,215,60257,131607,0
439,0,7421,49,2018-11-23,2018-11-24,0,0,0,65,173,76057,188464,0
567,0,4319,43,2018-11-24,2018-11-25,0,0,0,65,239,135525,259604,0
544,0,2561,61,2018-11-25,2018-11-26,3,0,0,71,286,155672,273284,0
629,1,2953,38,2018-11-26,2018-11-27,0,0,0,70,283,178635,316308,0
457,5,1956,30,2018-11-27,2018-11-28,0,0,0,67,281,128604,233739,0
518,0,1992,31,2018-11-28,2018-11-29,0,0,0,67,257,133228,246859,0
668,0,1930,68,2018-11-29,2018-11-30,0,0,0,74,291,194820,324488,0
375,0,1458,26,2018-11-30,2018-12-01,1,0,0,70,256,96229,169725,0
"
",,,,,,,,,,,,,
