"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
350,1,1592,74,2017-02-01,2017-02-02,1,0,0,57,156,54863,96151,0
849,1,2624,155,2017-02-02,2017-02-03,4,0,0,62,239,203614,328355,0
1171,1,3638,104,2017-02-03,2017-02-04,4,0,0,61,301,353513,575583,0
1279,1,3866,160,2017-02-04,2017-02-05,1,0,0,64,270,346567,539303,0
713,1,2230,100,2017-02-05,2017-02-06,1,0,0,65,264,188587,288435,0
704,0,7824,146,2017-02-06,2017-02-07,1,0,0,63,181,128086,201563,0
834,1,5264,154,2017-02-07,2017-02-08,1,0,0,66,194,162504,244108,0
998,1,3746,221,2017-02-08,2017-02-09,1,0,0,69,173,173173,250839,0
857,0,2921,177,2017-02-09,2017-02-10,0,0,0,65,174,149676,227915,0
597,1,2301,130,2017-02-10,2017-02-11,3,0,0,65,186,111049,169775,0
587,0,1698,144,2017-02-11,2017-02-12,0,0,0,60,162,95272,156489,0
622,0,1740,163,2017-02-12,2017-02-13,1,0,0,62,189,117754,187470,0
539,0,1749,120,2017-02-13,2017-02-14,1,0,0,68,168,90755,131673,0
519,0,1834,124,2017-02-14,2017-02-15,46,0,0,60,191,99392,163600,0
13160,0,44773,4067,2017-02-15,2017-02-16,43,5,0,77,285,3751300,4812925,0
24806,1,44445,8127,2017-02-16,2017-02-17,66,3,0,81,399,9908227,12229217,0
17635,0,45125,6139,2017-02-17,2017-02-18,22,0,0,80,407,7191839,8986659,0
14636,0,34514,5166,2017-02-18,2017-02-19,23,2,0,81,415,6074213,7496756,0
11991,1,21276,4102,2017-02-19,2017-02-20,57,0,0,81,422,5071550,6238790,0
10671,0,18148,3478,2017-02-20,2017-02-21,46,1,0,74,409,4366927,5845823,0
8138,0,16410,2582,2017-02-21,2017-02-22,23,0,0,74,397,3231005,4313641,0
6612,0,12673,2053,2017-02-22,2017-02-23,28,0,0,78,395,2614078,3333327,0
5822,0,10107,1784,2017-02-23,2017-02-24,9,0,0,78,399,2323531,2977521,0
4670,2,7844,1561,2017-02-24,2017-02-25,14,1,0,80,404,1888604,2345400,0
4992,6,7775,1704,2017-02-25,2017-02-26,9,2,0,80,416,2079098,2590298,0
4309,0,6953,1296,2017-02-26,2017-02-27,8,0,0,77,395,1703506,2199994,0
3422,0,53866,1043,2017-02-27,2017-02-28,9,0,0,76,391,1338063,1744080,0
3969,1,68707,1175,2017-02-28,2017-03-01,6,0,0,79,391,1555415,1963896,0
"
",,,,,,,,,,,,,
