"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
797,0,1862,0,2017-10-01,2017-10-02,2,2,0,0,0,0,0,0
526,2,1538,2,2017-10-02,2017-10-03,1,0,0,21,0,280,1330,0
654,0,1654,64,2017-10-03,2017-10-04,0,0,0,69,125,82253,118573,0
646,0,1853,131,2017-10-04,2017-10-05,1,0,0,66,275,177677,266662,0
779,0,1898,58,2017-10-05,2017-10-06,2,0,0,66,97,76280,114202,0
752,0,1679,19,2017-10-06,2017-10-07,0,0,0,70,25,18891,26839,0
530,0,1457,145,2017-10-07,2017-10-08,0,0,0,70,337,178844,253000,0
561,0,1511,154,2017-10-08,2017-10-09,0,0,0,66,305,171206,257042,0
650,0,1626,138,2017-10-09,2017-10-10,2,1,0,66,278,181083,271168,0
553,1,1439,110,2017-10-10,2017-10-11,1,0,0,70,265,146920,208284,0
657,0,1885,165,2017-10-11,2017-10-12,1,0,0,73,268,176204,238302,0
366,0,1371,76,2017-10-12,2017-10-13,0,0,0,61,198,72657,119084,0
480,0,1434,105,2017-10-13,2017-10-14,3,0,0,66,225,108427,163585,0
470,0,1495,134,2017-10-14,2017-10-15,0,0,0,69,290,136581,196328,0
507,1,1790,131,2017-10-15,2017-10-16,0,0,0,69,275,139667,202073,0
531,0,1735,125,2017-10-16,2017-10-17,2,0,0,62,200,106472,169611,0
484,0,1567,55,2017-10-17,2017-10-18,0,0,0,62,85,41232,65759,0
552,0,1643,30,2017-10-18,2017-10-19,0,0,0,46,37,20760,44422,0
413,0,1253,27,2017-10-19,2017-10-20,0,0,0,54,67,27827,51124,0
477,0,1624,39,2017-10-20,2017-10-21,0,0,0,60,82,39140,65069,0
448,1,1178,116,2017-10-21,2017-10-22,4,0,0,68,301,134910,198260,0
342,0,1684,179,2017-10-22,2017-10-23,7,0,0,62,540,184903,294448,0
393,2,795,145,2017-10-23,2017-10-24,2,0,0,58,469,184411,313573,0
547,0,1826,95,2017-10-24,2017-10-25,0,0,0,54,173,94894,173787,0
798,0,1872,182,2017-10-25,2017-10-26,0,0,0,56,110,88112,155991,0
850,1,2071,227,2017-10-26,2017-10-27,8,0,0,56,180,153667,269673,0
524,2,1499,133,2017-10-27,2017-10-28,0,0,0,63,247,129668,202809,0
571,1,1431,157,2017-10-28,2017-10-29,4,0,0,68,292,167101,245387,0
529,0,1501,108,2017-10-29,2017-10-30,1,0,0,70,273,144756,204768,0
509,1,1510,122,2017-10-30,2017-10-31,1,0,0,60,218,111078,183665,0
566,0,1398,146,2017-10-31,2017-11-01,1,0,0,52,189,107072,202235,0
"
",,,,,,,,,,,,,
