"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
130,0,636,25,2016-10-01,2016-10-02,0,0,0,67,292,37969,55986,0
171,0,602,46,2016-10-02,2016-10-03,0,0,0,55,250,42868,77658,0
318,0,1181,38,2016-10-03,2016-10-04,0,0,0,72,398,126673,174500,0
402,1,987,55,2016-10-04,2016-10-05,0,0,0,74,462,186069,248545,0
311,1,899,64,2016-10-05,2016-10-06,1,0,0,70,384,119465,169289,0
236,0,719,28,2016-10-06,2016-10-07,0,0,0,75,418,98881,130425,0
195,0,690,20,2016-10-07,2016-10-08,0,0,0,79,438,85562,108248,0
134,0,413,13,2016-10-08,2016-10-09,0,0,0,67,361,48464,72084,0
181,0,555,26,2016-10-09,2016-10-10,0,0,0,71,415,75139,104891,0
282,0,983,84,2016-10-10,2016-10-11,1,0,0,70,261,73870,105035,0
178,0,849,37,2016-10-11,2016-10-12,1,0,0,68,262,46676,68583,0
114,3,771,16,2016-10-12,2016-10-13,0,0,0,70,291,33235,47081,0
182,0,877,26,2016-10-13,2016-10-14,0,0,0,61,282,51499,83247,0
98,0,788,11,2016-10-14,2016-10-15,0,0,0,66,296,29025,43518,0
146,0,460,27,2016-10-15,2016-10-16,1,0,0,69,247,36113,51674,0
165,0,562,23,2016-10-16,2016-10-17,2,0,0,68,322,53171,77100,0
134,0,556,11,2016-10-17,2016-10-18,1,0,0,51,225,30272,58824,0
141,0,436,13,2016-10-18,2016-10-19,0,0,0,66,299,42237,63136,0
154,0,413,25,2016-10-19,2016-10-20,0,0,0,62,292,45040,72191,0
84,0,351,9,2016-10-20,2016-10-21,0,0,0,56,166,13979,24702,0
101,0,532,18,2016-10-21,2016-10-22,0,0,0,72,350,35428,48541,0
120,0,547,25,2016-10-22,2016-10-23,0,0,0,70,357,42870,60766,0
121,0,556,19,2016-10-23,2016-10-24,0,0,0,63,399,48311,75655,0
140,0,630,28,2016-10-24,2016-10-25,5,0,0,65,326,45737,70126,0
162,0,714,24,2016-10-25,2016-10-26,0,0,0,65,304,49287,74924,0
123,0,710,20,2016-10-26,2016-10-27,0,0,0,63,244,30112,47303,0
180,0,815,23,2016-10-27,2016-10-28,0,0,0,63,305,54981,86206,0
148,0,580,23,2016-10-28,2016-10-29,0,0,0,66,254,37718,56761,0
82,0,447,11,2016-10-29,2016-10-30,2,0,0,58,220,18110,30715,0
105,0,594,16,2016-10-30,2016-10-31,0,0,0,61,261,27447,44574,0
259,0,2115,80,2016-10-31,2016-11-01,1,0,0,70,194,50420,71827,0
"
",,,,,,,,,,,,,
