"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,153,0,2013-07-01,2013-07-02,0,0,0,0,0,0,0,0
1,0,104,0,2013-07-02,2013-07-03,0,0,0,0,0,0,0,0
0,0,93,0,2013-07-03,2013-07-04,0,0,0,0,0,0,0,0
0,0,61,0,2013-07-04,2013-07-05,0,0,0,0,0,0,0,0
1,0,39,1,2013-07-05,2013-07-06,0,0,0,0,0,0,0,0
0,0,37,0,2013-07-06,2013-07-07,0,0,0,0,0,0,0,0
0,0,71,0,2013-07-07,2013-07-08,0,0,0,0,0,0,0,0
0,0,57,0,2013-07-08,2013-07-09,0,0,0,0,0,0,0,0
5,0,60,3,2013-07-09,2013-07-10,0,0,0,0,0,0,0,0
1,0,60,1,2013-07-10,2013-07-11,0,0,0,0,0,0,0,0
1,0,65,1,2013-07-11,2013-07-12,0,0,0,0,0,0,0,0
1,0,56,1,2013-07-12,2013-07-13,0,0,0,0,0,0,0,0
1,0,34,1,2013-07-13,2013-07-14,0,0,0,0,0,0,0,0
1,0,28,1,2013-07-14,2013-07-15,0,0,0,0,0,0,0,0
0,0,45,0,2013-07-15,2013-07-16,0,0,0,0,0,0,0,0
2,0,39,0,2013-07-16,2013-07-17,0,0,0,0,0,0,0,0
2,0,63,1,2013-07-17,2013-07-18,0,0,0,0,0,0,0,0
1,0,18,1,2013-07-18,2013-07-19,0,0,0,0,0,0,0,0
5,0,60,0,2013-07-19,2013-07-20,0,0,0,0,0,0,0,0
4,0,68,1,2013-07-20,2013-07-21,0,0,0,0,0,0,0,0
0,0,31,0,2013-07-21,2013-07-22,0,0,0,0,0,0,0,0
1,0,25,1,2013-07-22,2013-07-23,0,0,0,0,0,0,0,0
1,0,68,0,2013-07-23,2013-07-24,0,0,0,0,0,0,0,0
3,0,53,0,2013-07-24,2013-07-25,0,0,0,0,0,0,0,0
3,0,33,0,2013-07-25,2013-07-26,0,0,0,0,0,0,0,0
1,0,39,1,2013-07-26,2013-07-27,0,0,0,0,0,0,0,0
1,0,22,0,2013-07-27,2013-07-28,0,0,0,0,0,0,0,0
0,0,18,0,2013-07-28,2013-07-29,0,0,0,0,0,0,0,0
0,0,42,0,2013-07-29,2013-07-30,0,0,0,0,0,0,0,0
0,0,22,0,2013-07-30,2013-07-31,0,0,0,0,0,0,0,0
0,0,54,0,2013-07-31,2013-08-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
