"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,104,0,2010-08-01,2010-08-02,0,0,0,0,0,0,0,0
1,0,90,2,2010-08-02,2010-08-03,0,0,0,0,0,0,0,0
2,0,46,1,2010-08-03,2010-08-04,0,0,0,0,0,0,0,0
2,0,79,0,2010-08-04,2010-08-05,0,0,0,0,0,0,0,0
4,0,84,3,2010-08-05,2010-08-06,0,0,0,0,0,0,0,0
6,0,89,2,2010-08-06,2010-08-07,0,0,0,0,0,0,0,0
5,0,73,5,2010-08-07,2010-08-08,0,0,0,0,0,0,0,0
0,0,50,0,2010-08-08,2010-08-09,0,0,0,0,0,0,0,0
2,0,59,0,2010-08-09,2010-08-10,0,0,0,0,0,0,0,0
2,0,82,0,2010-08-10,2010-08-11,0,0,0,0,0,0,0,0
2,0,110,0,2010-08-11,2010-08-12,0,0,0,0,0,0,0,0
0,0,80,0,2010-08-12,2010-08-13,0,0,0,0,0,0,0,0
1,0,63,1,2010-08-13,2010-08-14,0,0,0,0,0,0,0,0
0,0,63,0,2010-08-14,2010-08-15,0,0,0,0,0,0,0,0
3,0,50,0,2010-08-15,2010-08-16,0,0,0,0,0,0,0,0
4,0,81,2,2010-08-16,2010-08-17,0,0,0,0,0,0,0,0
1,0,72,1,2010-08-17,2010-08-18,0,0,0,0,0,0,0,0
1,0,83,1,2010-08-18,2010-08-19,0,0,0,0,0,0,0,0
3,0,67,0,2010-08-19,2010-08-20,0,0,0,0,0,0,0,0
1,0,59,0,2010-08-20,2010-08-21,0,0,0,0,0,0,0,0
2,0,68,0,2010-08-21,2010-08-22,0,0,0,0,0,0,0,0
2,0,95,1,2010-08-22,2010-08-23,0,0,0,0,0,0,0,0
4,0,90,2,2010-08-23,2010-08-24,0,0,0,0,0,0,0,0
8,0,107,5,2010-08-24,2010-08-25,0,0,0,0,0,0,0,0
0,0,82,0,2010-08-25,2010-08-26,0,0,0,0,0,0,0,0
1,0,91,1,2010-08-26,2010-08-27,0,0,0,0,0,0,0,0
89,0,47,0,2010-08-27,2010-08-28,0,0,0,0,0,0,0,0
1,0,48,0,2010-08-28,2010-08-29,0,0,0,0,0,0,0,0
3,0,76,0,2010-08-29,2010-08-30,0,0,0,0,0,0,0,0
3,0,88,3,2010-08-30,2010-08-31,0,0,0,0,0,0,0,0
4,0,68,3,2010-08-31,2010-09-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
