"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,30,0,2011-03-01,2011-03-02,0,0,0,0,0,0,0,0
0,0,42,0,2011-03-02,2011-03-03,0,0,0,0,0,0,0,0
1,0,43,0,2011-03-03,2011-03-04,0,0,0,0,0,0,0,0
3,0,33,4,2011-03-04,2011-03-05,0,0,0,0,0,0,0,0
0,0,31,0,2011-03-05,2011-03-06,0,0,0,0,0,0,0,0
2,0,27,0,2011-03-06,2011-03-07,0,0,0,0,0,0,0,0
1,0,40,1,2011-03-07,2011-03-08,0,0,0,0,0,0,0,0
4,0,35,1,2011-03-08,2011-03-09,0,0,0,0,0,0,0,0
2,0,35,0,2011-03-09,2011-03-10,0,0,0,0,0,0,0,0
2,0,61,2,2011-03-10,2011-03-11,0,0,0,0,0,0,0,0
2,0,31,0,2011-03-11,2011-03-12,0,0,0,0,0,0,0,0
0,0,31,0,2011-03-12,2011-03-13,0,0,0,0,0,0,0,0
0,0,29,0,2011-03-13,2011-03-14,0,0,0,0,0,0,0,0
2,0,61,0,2011-03-14,2011-03-15,0,0,0,0,0,0,0,0
1,0,36,1,2011-03-15,2011-03-16,0,0,0,0,0,0,0,0
1,0,29,0,2011-03-16,2011-03-17,0,0,0,0,0,0,0,0
1,0,41,0,2011-03-17,2011-03-18,0,0,0,0,0,0,0,0
1,0,34,1,2011-03-18,2011-03-19,0,0,0,0,0,0,0,0
0,0,20,0,2011-03-19,2011-03-20,0,0,0,0,0,0,0,0
2,0,34,2,2011-03-20,2011-03-21,0,0,0,0,0,0,0,0
1,0,63,0,2011-03-21,2011-03-22,0,0,0,0,0,0,0,0
6,2,56,0,2011-03-22,2011-03-23,0,0,0,0,0,0,0,0
5,0,48,3,2011-03-23,2011-03-24,0,0,0,0,0,0,0,0
2,0,37,1,2011-03-24,2011-03-25,0,0,0,0,0,0,0,0
1,0,52,0,2011-03-25,2011-03-26,0,0,0,0,0,0,0,0
5,0,19,3,2011-03-26,2011-03-27,0,0,0,0,0,0,0,0
2,0,34,1,2011-03-27,2011-03-28,0,0,0,0,0,0,0,0
3,0,53,3,2011-03-28,2011-03-29,0,0,0,0,0,0,0,0
2,0,47,1,2011-03-29,2011-03-30,0,0,0,0,0,0,0,0
4,0,43,2,2011-03-30,2011-03-31,0,0,0,0,0,0,0,0
2,0,30,1,2011-03-31,2011-04-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
