"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
0,0,17,0,2014-12-01,2014-12-02,0,0,0,0,0,0,0,0
0,0,12,0,2014-12-02,2014-12-03,0,0,0,0,0,0,0,0
0,0,3,0,2014-12-03,2014-12-04,0,0,0,0,0,0,0,0
2,0,30,0,2014-12-04,2014-12-05,0,0,0,95,885,1770,1847,0
0,0,19,0,2014-12-05,2014-12-06,0,0,0,0,0,0,0,0
1,0,26,0,2014-12-06,2014-12-07,0,0,0,1,1,1,86,0
1,0,5,0,2014-12-07,2014-12-08,0,0,0,84,195,195,230,0
5,0,17,0,2014-12-08,2014-12-09,0,0,0,87,432,2160,2456,0
4,0,57,0,2014-12-09,2014-12-10,0,0,0,56,527,2111,3830,0
4,0,27,0,2014-12-10,2014-12-11,0,0,0,95,554,2218,2332,0
2,0,19,2,2014-12-11,2014-12-12,0,0,0,99,106,213,215,0
0,0,3,0,2014-12-12,2014-12-13,0,0,0,0,0,0,0,0
1,0,7,0,2014-12-13,2014-12-14,0,0,0,28,30,30,107,0
0,0,1,0,2014-12-14,2014-12-15,0,0,0,0,0,0,0,0
0,0,10,0,2014-12-15,2014-12-16,0,0,0,0,0,0,0,0
0,0,1,0,2014-12-16,2014-12-17,0,0,0,0,0,0,0,0
0,0,7,0,2014-12-17,2014-12-18,0,0,0,0,0,0,0,0
1,0,4,1,2014-12-18,2014-12-19,0,0,0,98,85,85,86,0
0,0,2,0,2014-12-19,2014-12-20,0,0,0,0,0,0,0,0
1,0,10,1,2014-12-20,2014-12-21,0,0,0,98,85,85,86,0
0,0,7,0,2014-12-21,2014-12-22,0,0,0,0,0,0,0,0
0,0,23,0,2014-12-22,2014-12-23,0,0,0,0,0,0,0,0
1,0,10,0,2014-12-23,2014-12-24,0,0,0,0,0,0,1586,0
0,0,5,0,2014-12-24,2014-12-25,0,0,0,0,0,0,0,0
0,0,13,0,2014-12-25,2014-12-26,0,0,0,0,0,0,0,0
2,1,6,0,2014-12-26,2014-12-27,0,0,0,1,15,31,3522,0
0,0,3,0,2014-12-27,2014-12-28,0,0,0,0,0,0,0,0
1,0,19,0,2014-12-29,2014-12-30,0,0,0,0,0,0,86,0
0,0,10,0,2014-12-30,2014-12-31,0,0,0,0,0,0,0,0
1,0,3,0,2014-12-31,2015-01-01,0,0,0,78,181,181,230,0
0,0,0,0,0,0,2014-12-28,2014-12-29,0,0,0,0,0,0
"
",,,,,,,,,,,,,
