"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,34,1,2014-04-01,2014-04-02,0,0,0,99,330,330,331,0
0,0,3,0,2014-04-02,2014-04-03,0,0,0,0,0,0,0,0
0,0,3,0,2014-04-03,2014-04-04,0,0,0,0,0,0,0,0
0,0,2,0,2014-04-05,2014-04-06,0,0,0,0,0,0,0,0
0,0,2,0,2014-04-06,2014-04-07,0,0,0,0,0,0,0,0
0,0,7,0,2014-04-07,2014-04-08,0,0,0,0,0,0,0,0
0,0,7,0,2014-04-08,2014-04-09,0,0,0,0,0,0,0,0
0,0,3,0,2014-04-09,2014-04-10,0,0,0,0,0,0,0,0
0,0,6,0,2014-04-10,2014-04-11,0,0,0,0,0,0,0,0
0,0,3,0,2014-04-11,2014-04-12,0,0,0,0,0,0,0,0
0,0,2,0,2014-04-12,2014-04-13,0,0,0,0,0,0,0,0
1,0,19,0,2014-04-13,2014-04-14,0,0,0,69,163,163,235,0
1,0,7,0,2014-04-14,2014-04-15,0,0,0,88,115,115,130,0
0,0,2,0,2014-04-15,2014-04-16,0,0,0,0,0,0,0,0
0,0,2,0,2014-04-16,2014-04-17,0,0,0,0,0,0,0,0
1,0,14,0,2014-04-17,2014-04-18,0,0,0,96,656,656,678,0
1,0,16,1,2014-04-18,2014-04-19,0,0,0,98,85,85,86,0
0,0,2,0,2014-04-19,2014-04-20,0,0,0,0,0,0,0,0
0,0,2,0,2014-04-20,2014-04-21,0,0,0,0,0,0,0,0
0,0,6,0,2014-04-21,2014-04-22,0,0,0,0,0,0,0,0
0,0,9,0,2014-04-22,2014-04-23,0,0,0,0,0,0,0,0
1,0,4,0,2014-04-23,2014-04-24,0,0,0,0,1,1,376,0
1,0,3,0,2014-04-24,2014-04-25,0,0,0,82,1447,1447,1761,0
0,0,4,0,2014-04-25,2014-04-26,0,0,0,0,0,0,0,0
0,0,4,0,2014-04-26,2014-04-27,0,0,0,0,0,0,0,0
0,0,2,0,2014-04-27,2014-04-28,0,0,0,0,0,0,0,0
0,0,9,0,2014-04-28,2014-04-29,0,0,0,0,0,0,0,0
0,0,2,0,2014-04-29,2014-04-30,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2014-04-04,2014-04-05,0,0,0,0,0,0
0,0,0,0,0,0,2014-04-30,2014-05-01,0,0,0,0,0,0
"
",,,,,,,,,,,,,
