"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
153,0,434,31,2016-07-01,2016-07-02,0,0,0,66,309,47357,71492,0
224,0,567,44,2016-07-02,2016-07-03,0,0,0,73,397,89052,120820,0
149,1,445,27,2016-07-03,2016-07-04,0,0,0,63,254,37953,59899,0
157,1,462,33,2016-07-04,2016-07-05,0,0,0,70,386,60700,85713,0
137,0,434,25,2016-07-05,2016-07-06,0,0,0,70,381,52242,73640,0
168,0,710,28,2016-07-06,2016-07-07,0,0,0,62,301,50639,80750,0
143,0,443,18,2016-07-07,2016-07-08,0,0,0,72,325,46502,64368,0
152,0,527,24,2016-07-08,2016-07-09,0,0,0,74,338,51419,69335,0
141,0,476,17,2016-07-09,2016-07-10,0,0,0,62,303,42772,68861,0
137,0,370,30,2016-07-10,2016-07-11,0,0,0,66,302,41458,61928,0
137,0,334,22,2016-07-11,2016-07-12,1,0,0,74,342,46867,62731,0
159,1,392,20,2016-07-12,2016-07-13,0,0,0,65,253,40240,61374,0
174,0,364,21,2016-07-13,2016-07-14,0,0,0,70,343,59751,84757,0
186,0,431,22,2016-07-14,2016-07-15,1,0,0,63,286,53263,83537,0
537,0,1192,171,2016-07-15,2016-07-16,4,0,0,71,188,101432,142288,0
3281,17,6307,1386,2016-07-16,2016-07-17,4,0,0,81,174,573266,704251,0
2845,4,5333,1312,2016-07-17,2016-07-18,3,0,0,81,176,502588,618684,0
2668,8,5187,1088,2016-07-18,2016-07-19,0,0,0,80,173,462018,572413,0
887,1,1791,330,2016-07-19,2016-07-20,0,0,0,76,187,165964,217240,0
534,4,1119,209,2016-07-20,2016-07-21,2,0,0,80,191,102215,127460,0
851,1,1346,288,2016-07-21,2016-07-22,1,0,0,68,263,224043,326720,0
429,3,776,126,2016-07-22,2016-07-23,0,0,0,71,289,124158,172720,0
183,0,434,56,2016-07-23,2016-07-24,0,0,0,74,279,51216,68636,0
306,9,1327,88,2016-07-24,2016-07-25,0,0,0,72,286,87606,120464,0
568,7,2037,219,2016-07-25,2016-07-26,1,0,0,76,213,121094,158336,0
299,5,1107,96,2016-07-26,2016-07-27,0,0,0,70,221,66159,94039,0
160,8,1074,40,2016-07-27,2016-07-28,0,1,0,62,198,31785,50979,0
237,3,1126,45,2016-07-28,2016-07-29,0,1,0,57,350,83122,145239,0
433,9,1324,47,2016-07-29,2016-07-30,0,0,0,38,233,101268,262586,0
361,4,1288,48,2016-07-30,2016-07-31,0,0,0,44,251,90804,204681,0
166,2,810,35,2016-07-31,2016-08-01,0,0,0,68,322,53611,78457,0
"
",,,,,,,,,,,,,
