"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
20,0,45,3,2015-07-01,2015-07-02,0,0,0,81,271,5436,6994,0
10,0,40,4,2015-07-02,2015-07-03,0,0,0,61,185,1853,3011,0
47,0,84,15,2015-07-03,2015-07-04,0,0,0,72,185,8740,12651,0
22,0,44,7,2015-07-04,2015-07-05,0,0,0,88,264,5826,7257,0
10,0,38,2,2015-07-05,2015-07-06,0,0,0,82,322,3223,3906,0
27,0,89,13,2015-07-06,2015-07-07,0,0,0,53,99,2685,5070,0
58,0,107,19,2015-07-07,2015-07-08,0,0,0,82,199,11565,14392,0
45,0,83,15,2015-07-08,2015-07-09,0,0,0,78,242,10934,14218,0
23,0,44,8,2015-07-09,2015-07-10,0,0,0,81,224,5157,6383,0
38,0,92,9,2015-07-10,2015-07-11,0,0,0,86,166,6337,11401,0
50,0,97,10,2015-07-11,2015-07-12,0,0,0,76,216,10844,14296,0
51,0,88,12,2015-07-12,2015-07-13,0,0,0,73,221,11303,15358,0
33,0,54,7,2015-07-13,2015-07-14,0,0,0,83,190,6289,9311,0
15,0,34,5,2015-07-14,2015-07-15,0,0,0,64,138,2081,3547,0
38,0,132,6,2015-07-15,2015-07-16,0,0,0,70,146,5584,9269,0
66,0,193,17,2015-07-16,2015-07-17,0,0,0,76,157,10373,15251,0
56,0,121,10,2015-07-17,2015-07-18,0,0,0,74,167,9364,14726,0
43,0,78,14,2015-07-18,2015-07-19,0,0,0,86,233,10031,13217,0
65,0,102,20,2015-07-19,2015-07-20,0,0,0,86,274,17837,21349,0
32,0,93,12,2015-07-20,2015-07-21,0,0,0,80,182,5824,7618,0
55,0,145,18,2015-07-21,2015-07-22,0,0,0,78,268,14755,18999,0
43,0,86,12,2015-07-22,2015-07-23,0,0,0,70,208,8980,12876,0
66,0,116,30,2015-07-23,2015-07-24,0,0,0,71,142,9395,13865,0
40,0,83,17,2015-07-24,2015-07-25,0,0,0,76,132,5287,7736,0
34,0,80,15,2015-07-25,2015-07-26,0,0,0,72,151,5140,8157,0
22,0,60,6,2015-07-26,2015-07-27,0,0,0,84,134,2959,4047,0
22,0,76,5,2015-07-27,2015-07-28,0,0,0,86,246,5420,6296,0
36,0,91,14,2015-07-28,2015-07-29,1,0,0,75,104,3754,5020,0
220,0,479,42,2015-07-29,2015-07-30,1,0,0,63,367,80747,133581,0
115,0,327,15,2015-07-30,2015-07-31,1,0,0,59,321,36998,66758,0
130,0,295,25,2015-07-31,2015-08-01,0,0,0,66,293,38171,67798,0
"
",,,,,,,,,,,,,
