"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
314,0,1147,57,2019-03-01,2019-03-02,1,0,0,62,199,62539,148396,0
246,0,1002,46,2019-03-02,2019-03-03,1,0,0,62,272,66998,130010,0
364,13,1329,58,2019-03-03,2019-03-04,0,0,0,58,194,70617,174189,0
316,0,1282,44,2019-03-04,2019-03-05,0,0,0,60,239,75682,151925,0
340,0,1321,49,2019-03-05,2019-03-06,1,0,0,55,204,69518,163738,0
399,0,1213,55,2019-03-06,2019-03-07,3,0,0,50,207,82913,249771,0
290,0,1106,44,2019-03-07,2019-03-08,0,0,0,59,227,66101,140549,0
271,0,1018,47,2019-03-08,2019-03-09,0,0,0,61,219,59384,137429,0
251,0,975,35,2019-03-09,2019-03-10,0,0,0,65,271,68073,147414,0
457,0,1470,82,2019-03-10,2019-03-11,0,0,0,64,235,107544,215605,0
433,0,1575,88,2019-03-11,2019-03-12,2,0,0,58,224,97223,193354,0
360,0,1390,67,2019-03-12,2019-03-13,0,0,0,69,249,89955,152180,0
295,0,1082,57,2019-03-13,2019-03-14,0,0,0,58,189,56011,123673,0
255,0,1081,48,2019-03-14,2019-03-15,0,0,0,67,266,68018,119085,0
255,0,962,36,2019-03-15,2019-03-16,0,0,0,46,139,35497,108271,0
247,0,900,41,2019-03-16,2019-03-17,0,0,0,51,228,56412,135021,0
225,0,918,20,2019-03-17,2019-03-18,0,0,0,59,204,46086,114032,0
286,0,989,50,2019-03-18,2019-03-19,2,0,0,62,209,59913,139389,0
637,1,19004,54,2019-03-19,2019-03-20,1,0,0,45,157,100225,319929,0
317,0,2469,55,2019-03-20,2019-03-21,1,0,0,62,252,79975,157897,0
373,4,1666,66,2019-03-21,2019-03-22,0,0,0,48,233,87119,273216,0
272,4,1018,53,2019-03-22,2019-03-23,4,0,0,51,259,70584,203441,0
515,0,1629,95,2019-03-23,2019-03-24,1,0,0,41,127,65571,301822,0
399,0,1408,81,2019-03-24,2019-03-25,0,0,0,63,249,99508,202152,0
261,0,1293,53,2019-03-25,2019-03-26,4,0,0,63,262,68519,125331,0
379,0,1462,65,2019-03-26,2019-03-27,2,0,0,61,236,89783,192682,0
260,0,1158,44,2019-03-27,2019-03-28,0,0,0,62,274,71312,128364,0
267,10,1175,53,2019-03-28,2019-03-29,9,0,0,62,267,71413,133732,0
177,0,917,31,2019-03-29,2019-03-30,1,0,0,53,236,41899,89468,0
187,0,778,34,2019-03-30,2019-03-31,4,0,0,70,296,55405,93387,0
288,0,1073,52,2019-03-31,2019-04-01,7,0,0,69,286,82457,134940,0
"
",,,,,,,,,,,,,
