"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
0,0,3,0,2014-06-01,2014-06-02,0,0,0,0,0,0,0,0
1,0,6,0,2014-06-02,2014-06-03,0,0,0,20,21,21,104,0
0,0,9,0,2014-06-03,2014-06-04,0,0,0,0,0,0,0,0
1,0,3,0,2014-06-04,2014-06-05,0,0,0,41,96,96,230,0
0,0,50,0,2014-06-05,2014-06-06,0,0,0,0,0,0,0,0
2,0,15,1,2014-06-06,2014-06-07,0,0,0,67,102,205,303,0
0,0,3,0,2014-06-07,2014-06-08,0,0,0,0,0,0,0,0
0,0,3,0,2014-06-08,2014-06-09,0,0,0,0,0,0,0,0
0,0,2,0,2014-06-09,2014-06-10,0,0,0,0,0,0,0,0
1,0,20,0,2014-06-10,2014-06-11,0,0,0,64,214,214,331,0
2,0,3,0,2014-06-11,2014-06-12,0,0,0,88,837,1674,1897,0
0,0,21,0,2014-06-12,2014-06-13,0,0,0,0,0,0,0,0
0,0,2,0,2014-06-13,2014-06-14,0,0,0,0,0,0,0,0
1,0,6,0,2014-06-15,2014-06-16,0,0,0,49,1018,1018,2070,0
0,0,13,0,2014-06-16,2014-06-17,0,0,0,0,0,0,0,0
0,0,2,0,2014-06-17,2014-06-18,0,0,0,0,0,0,0,0
0,0,5,0,2014-06-18,2014-06-19,0,0,0,0,0,0,0,0
0,0,15,0,2014-06-19,2014-06-20,0,0,0,0,0,0,0,0
0,0,2,0,2014-06-20,2014-06-21,0,0,0,0,0,0,0,0
1,0,9,0,2014-06-21,2014-06-22,0,0,0,68,59,59,86,0
1,0,3,0,2014-06-22,2014-06-23,0,0,0,0,0,0,626,0
6,0,20,0,2014-06-23,2014-06-24,0,0,0,13,58,353,2566,0
0,0,1,0,2014-06-24,2014-06-25,0,0,0,0,0,0,0,0
2,0,9,0,2014-06-25,2014-06-26,0,0,0,25,30,61,240,0
0,0,22,0,2014-06-26,2014-06-27,0,0,0,0,0,0,0,0
2,0,23,1,2014-06-27,2014-06-28,0,0,0,59,94,189,316,0
0,0,7,0,2014-06-28,2014-06-29,0,0,0,0,0,0,0,0
1,0,5,0,2014-06-30,2014-07-01,0,0,0,94,218,218,230,0
0,0,0,0,0,0,2014-06-14,2014-06-15,0,0,0,0,0,0
0,0,0,0,0,0,2014-06-29,2014-06-30,0,0,0,0,0,0
"
",,,,,,,,,,,,,
