"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1237,0,2876,363,2017-04-01,2017-04-02,5,1,0,72,375,464081,641949,0
1255,0,2781,377,2017-04-02,2017-04-03,2,0,0,75,390,489663,646912,0
1181,0,3200,328,2017-04-03,2017-04-04,4,0,0,72,354,418453,574429,0
1088,0,2864,278,2017-04-04,2017-04-05,3,0,0,71,347,377695,528143,0
977,2,2858,259,2017-04-05,2017-04-06,0,0,0,70,342,334655,472293,0
958,0,2535,262,2017-04-06,2017-04-07,3,0,0,68,347,333102,486372,0
1173,5,3052,268,2017-04-07,2017-04-08,4,0,0,68,374,439545,643656,0
4064,0,32313,1614,2017-04-08,2017-04-09,2,0,0,69,164,668402,955942,0
3019,1,17997,1119,2017-04-09,2017-04-10,0,0,0,69,202,611663,880978,0
1587,2,6983,487,2017-04-10,2017-04-11,2,0,0,66,267,425075,636139,0
1302,4,3925,324,2017-04-11,2017-04-12,0,0,0,73,347,452399,616758,0
1067,0,2882,266,2017-04-12,2017-04-13,3,0,0,70,328,350290,496601,0
952,0,3003,272,2017-04-13,2017-04-14,3,0,0,73,380,362231,494962,0
1227,5,3202,294,2017-04-14,2017-04-15,0,0,0,72,305,374606,518588,0
1073,1,3256,250,2017-04-15,2017-04-16,0,0,0,71,313,336052,468084,0
1409,3,3226,315,2017-04-16,2017-04-17,12,0,0,71,356,501961,701842,0
1792,1,4221,477,2017-04-17,2017-04-18,0,0,0,76,334,599527,784883,0
1866,0,4877,404,2017-04-18,2017-04-19,2,0,0,74,357,667175,897238,0
1400,0,4253,314,2017-04-19,2017-04-20,5,0,0,69,341,478496,686556,0
1135,1,2961,265,2017-04-20,2017-04-21,1,0,0,73,349,397110,543528,0
1346,0,3072,328,2017-04-21,2017-04-22,4,0,0,75,348,468452,623741,0
2424,0,5760,577,2017-04-22,2017-04-23,7,0,0,74,353,856131,1155748,0
3398,0,6213,772,2017-04-23,2017-04-24,6,1,0,77,379,1289218,1670227,0
3478,0,6313,743,2017-04-24,2017-04-25,6,1,0,76,372,1294042,1686337,0
2783,0,7707,645,2017-04-25,2017-04-26,4,0,0,75,370,1030996,1360179,0
2167,4,5861,441,2017-04-26,2017-04-27,4,0,0,64,366,795003,1240055,0
1750,1,4194,395,2017-04-27,2017-04-28,1,0,0,65,380,665125,1012900,0
1902,0,3930,402,2017-04-28,2017-04-29,10,0,0,77,378,720693,933632,0
3674,2,6072,776,2017-04-29,2017-04-30,2,1,0,77,380,1396228,1807975,0
3372,2,5851,830,2017-04-30,2017-05-01,3,0,0,79,398,1344592,1698197,0
"
",,,,,,,,,,,,,
