"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1826,0,3297,455,2017-07-01,2017-07-02,3,0,0,73,355,648527,884869,0
1640,0,3256,363,2017-07-02,2017-07-03,1,0,0,72,343,563927,777782,0
1437,0,3280,331,2017-07-03,2017-07-04,1,0,0,66,310,446502,667282,0
2849,1,4657,725,2017-07-04,2017-07-05,2,0,0,76,361,1028866,1345716,0
2429,1,5288,552,2017-07-05,2017-07-06,1,0,0,74,349,848335,1134445,0
1909,0,5538,493,2017-07-06,2017-07-07,4,1,0,74,352,672585,899501,0
1920,1,4658,467,2017-07-07,2017-07-08,6,0,0,73,331,636212,866906,0
1671,0,4967,398,2017-07-08,2017-07-09,15,0,0,71,335,560573,787653,0
3210,0,5998,768,2017-07-09,2017-07-10,2,0,0,75,339,1089199,1434233,0
3006,0,5420,751,2017-07-10,2017-07-11,7,0,0,77,368,1106249,1431858,0
2418,0,5113,572,2017-07-11,2017-07-12,3,0,0,74,358,865753,1157018,0
1733,0,3587,530,2017-07-12,2017-07-13,3,0,0,76,372,645150,846375,0
3132,0,5738,877,2017-07-13,2017-07-14,13,0,0,75,352,1105246,1470885,0
2717,0,4576,727,2017-07-14,2017-07-15,2,0,0,76,357,971487,1273025,0
2237,0,3823,650,2017-07-15,2017-07-16,4,0,0,76,348,779711,1023699,0
1954,0,6727,510,2017-07-16,2017-07-17,3,0,0,74,353,691468,931659,0
1528,0,4648,381,2017-07-17,2017-07-18,2,0,0,71,332,507926,715142,0
1462,0,3199,322,2017-07-18,2017-07-19,4,0,0,59,348,508791,861483,0
1769,0,7827,384,2017-07-19,2017-07-20,0,0,0,54,335,593503,1091105,0
1469,2,5380,328,2017-07-20,2017-07-21,1,0,0,63,339,498719,783175,0
1322,0,3619,326,2017-07-21,2017-07-22,0,0,0,66,316,418059,631770,0
1248,1,3060,362,2017-07-22,2017-07-23,2,0,0,73,361,451337,616392,0
1584,0,6703,358,2017-07-23,2017-07-24,2,0,0,74,344,545861,736210,0
1589,0,5477,349,2017-07-24,2017-07-25,8,0,0,69,320,509653,738494,0
1460,2,3896,411,2017-07-25,2017-07-26,3,0,0,72,346,505522,697481,0
1105,0,2915,278,2017-07-26,2017-07-27,3,0,0,69,330,364744,521157,0
1053,0,3211,255,2017-07-27,2017-07-28,1,0,0,72,344,362970,500376,0
947,0,2400,251,2017-07-28,2017-07-29,0,0,0,71,354,335240,466540,0
979,0,2106,217,2017-07-29,2017-07-30,1,0,0,69,334,327128,470108,0
1002,0,2319,233,2017-07-30,2017-07-31,0,0,0,71,347,348091,485253,0
972,0,2494,220,2017-07-31,2017-08-01,2,0,0,71,337,328376,457428,0
"
",,,,,,,,,,,,,
