"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
0,0,7,0,2013-12-01,2013-12-02,0,0,0,0,0,0,0,0
3,0,40,0,2013-12-02,2013-12-03,0,0,0,0,0,0,0,0
3,0,38,0,2013-12-03,2013-12-04,0,0,0,0,0,0,0,0
2,0,62,0,2013-12-04,2013-12-05,0,0,0,0,0,0,0,0
0,0,56,0,2013-12-05,2013-12-06,0,0,0,0,0,0,0,0
2,0,44,1,2013-12-06,2013-12-07,0,0,0,0,0,0,0,0
1,0,7,0,2013-12-07,2013-12-08,0,0,0,0,0,0,0,0
0,0,10,0,2013-12-08,2013-12-09,0,0,0,0,0,0,0,0
0,0,14,0,2013-12-09,2013-12-10,0,0,0,0,0,0,0,0
2,0,36,0,2013-12-10,2013-12-11,0,0,0,0,0,0,0,0
0,0,12,0,2013-12-11,2013-12-12,0,0,0,0,0,0,0,0
1,0,33,0,2013-12-12,2013-12-13,0,0,0,0,0,0,0,0
1,0,66,0,2013-12-13,2013-12-14,0,0,0,0,0,0,0,0
2,0,19,0,2013-12-14,2013-12-15,0,0,0,0,0,0,0,0
0,0,9,0,2013-12-15,2013-12-16,0,0,0,0,0,0,0,0
0,0,20,0,2013-12-16,2013-12-17,0,0,0,0,0,0,0,0
1,0,24,0,2013-12-17,2013-12-18,0,0,0,0,0,0,0,0
2,0,65,0,2013-12-18,2013-12-19,0,0,0,0,0,0,0,0
3,0,38,0,2013-12-19,2013-12-20,0,0,0,0,0,0,0,0
1,0,20,0,2013-12-20,2013-12-21,0,0,0,0,0,0,0,0
0,0,16,0,2013-12-21,2013-12-22,0,0,0,0,0,0,0,0
0,0,11,0,2013-12-22,2013-12-23,0,0,0,0,0,0,0,0
0,0,20,0,2013-12-23,2013-12-24,0,0,0,0,0,0,0,0
2,0,22,1,2013-12-24,2013-12-25,0,0,0,0,0,0,0,0
0,0,6,0,2013-12-25,2013-12-26,0,0,0,0,0,0,0,0
0,0,2,0,2013-12-26,2013-12-27,0,0,0,0,0,0,0,0
1,0,32,0,2013-12-27,2013-12-28,0,0,0,0,0,0,0,0
0,0,3,0,2013-12-28,2013-12-29,0,0,0,0,0,0,0,0
0,0,4,0,2013-12-29,2013-12-30,0,0,0,0,0,0,0,0
0,0,9,0,2013-12-30,2013-12-31,0,0,0,0,0,0,0,0
1,0,12,0,2013-12-31,2014-01-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
