"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
2,0,26,2,2013-06-01,2013-06-02,0,0,0,0,0,0,0,0
5,0,47,2,2013-06-02,2013-06-03,0,0,0,0,0,0,0,0
2,0,22,0,2013-06-03,2013-06-04,0,0,0,0,0,0,0,0
1,0,83,0,2013-06-04,2013-06-05,0,0,0,0,0,0,0,0
0,0,50,0,2013-06-05,2013-06-06,0,0,0,0,0,0,0,0
1,0,36,0,2013-06-06,2013-06-07,0,0,0,0,0,0,0,0
1,0,24,0,2013-06-07,2013-06-08,0,0,0,0,0,0,0,0
1,0,18,1,2013-06-08,2013-06-09,0,0,0,0,0,0,0,0
0,0,11,0,2013-06-09,2013-06-10,0,0,0,0,0,0,0,0
2,0,23,1,2013-06-10,2013-06-11,0,0,0,0,0,0,0,0
0,0,36,0,2013-06-11,2013-06-12,0,0,0,0,0,0,0,0
0,0,20,0,2013-06-12,2013-06-13,0,0,0,0,0,0,0,0
1,0,41,0,2013-06-13,2013-06-14,0,0,0,0,0,0,0,0
0,0,27,0,2013-06-14,2013-06-15,0,0,0,0,0,0,0,0
0,0,26,0,2013-06-15,2013-06-16,0,0,0,0,0,0,0,0
0,0,22,0,2013-06-16,2013-06-17,0,0,0,0,0,0,0,0
0,0,24,0,2013-06-17,2013-06-18,0,0,0,0,0,0,0,0
1,0,23,0,2013-06-18,2013-06-19,0,0,0,0,0,0,0,0
0,0,36,0,2013-06-19,2013-06-20,0,0,0,0,0,0,0,0
0,0,36,0,2013-06-20,2013-06-21,0,0,0,0,0,0,0,0
0,0,20,0,2013-06-21,2013-06-22,0,0,0,0,0,0,0,0
2,0,38,0,2013-06-22,2013-06-23,0,0,0,0,0,0,0,0
0,0,22,0,2013-06-23,2013-06-24,0,0,0,0,0,0,0,0
0,0,27,0,2013-06-24,2013-06-25,0,0,0,0,0,0,0,0
1,0,29,0,2013-06-25,2013-06-26,0,0,0,0,0,0,0,0
3,0,31,1,2013-06-26,2013-06-27,0,0,0,0,0,0,0,0
0,0,89,0,2013-06-27,2013-06-28,0,0,0,0,0,0,0,0
13,0,585,3,2013-06-28,2013-06-29,0,0,0,0,0,0,0,0
11,0,221,2,2013-06-29,2013-06-30,0,0,0,0,0,0,0,0
10,0,188,4,2013-06-30,2013-07-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
