"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
0,0,46,0,2013-03-01,2013-03-02,0,0,0,0,0,0,0,0
4,0,44,1,2013-03-02,2013-03-03,0,0,0,0,0,0,0,0
0,0,33,0,2013-03-03,2013-03-04,0,0,0,0,0,0,0,0
0,0,48,0,2013-03-04,2013-03-05,0,0,0,0,0,0,0,0
0,0,35,0,2013-03-05,2013-03-06,0,0,0,0,0,0,0,0
0,0,24,0,2013-03-06,2013-03-07,0,0,0,0,0,0,0,0
1,0,43,0,2013-03-07,2013-03-08,0,0,0,0,0,0,0,0
1,0,47,0,2013-03-08,2013-03-09,1,0,0,0,0,0,0,0
2,0,62,0,2013-03-09,2013-03-10,0,0,0,0,0,0,0,0
5,0,56,1,2013-03-10,2013-03-11,0,0,0,0,0,0,0,0
3,3,92,4,2013-03-11,2013-03-12,0,0,0,0,0,0,0,0
1,0,38,0,2013-03-12,2013-03-13,0,0,0,0,0,0,0,0
4,0,45,0,2013-03-13,2013-03-14,0,0,0,0,0,0,0,0
0,0,40,0,2013-03-14,2013-03-15,0,0,0,0,0,0,0,0
2,0,73,2,2013-03-15,2013-03-16,0,0,0,0,0,0,0,0
1,0,35,1,2013-03-16,2013-03-17,0,0,0,0,0,0,0,0
2,0,38,0,2013-03-17,2013-03-18,0,0,0,0,0,0,0,0
0,0,29,0,2013-03-18,2013-03-19,0,0,0,0,0,0,0,0
0,0,42,0,2013-03-19,2013-03-20,0,0,0,0,0,0,0,0
1,0,47,0,2013-03-20,2013-03-21,0,0,0,0,0,0,0,0
1,0,39,1,2013-03-21,2013-03-22,0,0,0,0,0,0,0,0
2,0,43,1,2013-03-22,2013-03-23,0,0,0,0,0,0,0,0
1,0,41,0,2013-03-23,2013-03-24,0,0,0,0,0,0,0,0
1,0,43,1,2013-03-24,2013-03-25,0,0,0,0,0,0,0,0
1,0,60,0,2013-03-25,2013-03-26,0,0,0,0,0,0,0,0
1,0,94,0,2013-03-26,2013-03-27,0,0,0,0,0,0,0,0
3,0,62,1,2013-03-27,2013-03-28,0,0,0,0,0,0,0,0
1,0,17,0,2013-03-28,2013-03-29,0,0,0,0,0,0,0,0
2,0,36,0,2013-03-29,2013-03-30,0,0,0,0,0,0,0,0
2,0,21,0,2013-03-30,2013-03-31,0,0,0,0,0,0,0,0
1,0,31,1,2013-03-31,2013-04-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
