"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
0,0,6,0,2014-10-01,2014-10-02,0,0,0,0,0,0,0,0
1,0,21,1,2014-10-02,2014-10-03,0,0,0,98,85,85,86,0
0,0,19,0,2014-10-03,2014-10-04,0,0,0,0,0,0,0,0
1,0,4,1,2014-10-05,2014-10-06,0,0,0,99,216,216,217,0
1,0,4,0,2014-10-06,2014-10-07,0,0,0,82,190,190,230,0
1,0,1,0,2014-10-07,2014-10-08,0,0,0,49,65,65,131,0
0,0,3,0,2014-10-08,2014-10-09,0,0,0,0,0,0,0,0
1,0,12,0,2014-10-09,2014-10-10,0,0,0,82,190,190,230,0
0,0,4,0,2014-10-10,2014-10-11,0,0,0,0,0,0,0,0
0,0,3,0,2014-10-11,2014-10-12,0,0,0,0,0,0,0,0
0,0,1,0,2014-10-13,2014-10-14,0,0,0,0,0,0,0,0
0,0,6,0,2014-10-14,2014-10-15,0,0,0,0,0,0,0,0
0,0,10,0,2014-10-15,2014-10-16,0,0,0,0,0,0,0,0
0,0,13,0,2014-10-17,2014-10-18,0,0,0,0,0,0,0,0
0,0,2,0,2014-10-18,2014-10-19,0,0,0,0,0,0,0,0
0,0,1,0,2014-10-19,2014-10-20,0,0,0,0,0,0,0,0
0,0,4,0,2014-10-20,2014-10-21,0,0,0,0,0,0,0,0
1,0,6,1,2014-10-21,2014-10-22,0,0,0,99,626,626,627,0
0,0,10,0,2014-10-22,2014-10-23,0,0,0,0,0,0,0,0
4,0,34,0,2014-10-23,2014-10-24,0,0,0,77,489,1957,2666,0
1,0,31,0,2014-10-24,2014-10-25,0,0,0,27,489,489,1761,0
0,0,6,0,2014-10-26,2014-10-27,0,0,0,0,0,0,0,0
0,0,9,0,2014-10-27,2014-10-28,0,0,0,0,0,0,0,0
1,0,4,0,2014-10-28,2014-10-29,0,0,0,93,1942,1942,2070,0
2,0,5,1,2014-10-29,2014-10-30,0,0,0,98,171,342,348,0
0,0,10,0,2014-10-30,2014-10-31,0,0,0,0,0,0,0,0
1,0,9,1,2014-10-31,2014-11-01,0,0,0,99,216,216,217,0
0,0,0,0,0,0,2014-10-04,2014-10-05,0,0,0,0,0,0
0,0,0,0,0,0,2014-10-12,2014-10-13,0,0,0,0,0,0
0,0,0,0,0,0,2014-10-16,2014-10-17,0,0,0,0,0,0
0,0,0,0,0,0,2014-10-25,2014-10-26,0,0,0,0,0,0
"
",,,,,,,,,,,,,
