"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
120,6,722,17,2019-08-01,2019-08-02,1,0,0,49,260,31311,70557,0
183,1,940,28,2019-08-02,2019-08-03,0,0,0,62,248,45477,88955,0
211,0,943,34,2019-08-03,2019-08-04,0,0,0,57,243,51483,111535,0
239,0,1038,29,2019-08-04,2019-08-05,0,0,0,61,292,69980,126512,0
240,1,1196,33,2019-08-05,2019-08-06,0,0,0,54,285,68439,141011,0
245,0,1017,34,2019-08-06,2019-08-07,1,0,0,51,207,50956,133997,0
231,1,1193,37,2019-08-07,2019-08-08,0,0,0,69,305,70529,116217,0
159,0,859,20,2019-08-08,2019-08-09,1,0,0,58,238,37888,77964,0
156,0,818,21,2019-08-09,2019-08-10,0,0,0,51,171,26695,70556,0
190,0,910,31,2019-08-10,2019-08-11,0,0,0,60,325,61851,116594,0
185,0,809,25,2019-08-11,2019-08-12,0,0,0,51,210,38953,86355,0
210,0,1063,30,2019-08-12,2019-08-13,0,0,0,61,298,62673,115142,0
191,0,958,25,2019-08-13,2019-08-14,0,0,0,50,274,52461,116895,0
276,0,1049,35,2019-08-14,2019-08-15,1,0,0,56,244,67352,140209,0
240,0,935,41,2019-08-15,2019-08-16,0,1,0,71,276,66436,108539,0
150,0,816,19,2019-08-16,2019-08-17,1,0,1,45,255,38326,93556,1
202,0,981,45,2019-08-17,2019-08-18,0,0,1,59,345,69813,143701,1
175,0,877,35,2019-08-18,2019-08-19,0,0,0,44,183,32122,94082,0
175,0,888,17,2019-08-19,2019-08-20,1,0,0,46,228,40041,100336,0
220,0,1018,42,2019-08-20,2019-08-21,0,0,0,57,255,56204,118476,0
168,0,863,15,2019-08-21,2019-08-22,0,0,2,65,272,45862,82560,2
155,0,791,14,2019-08-22,2019-08-23,0,0,0,47,235,36544,89784,0
144,0,725,14,2019-08-23,2019-08-24,0,0,0,60,230,33171,65193,0
148,3,740,14,2019-08-24,2019-08-25,0,0,0,49,198,29353,74407,0
168,0,761,23,2019-08-25,2019-08-26,1,0,1,57,234,39473,80397,1
218,0,935,45,2019-08-26,2019-08-27,0,0,62,67,333,72656,116411,32
229,0,890,31,2019-08-27,2019-08-28,0,0,206,52,226,51844,113323,95
203,0,1072,41,2019-08-28,2019-08-29,0,0,224,56,237,48277,103910,86
216,0,1144,37,2019-08-29,2019-08-30,1,0,203,53,236,51145,111882,92
180,0,998,16,2019-08-30,2019-08-31,0,0,163,46,209,37727,99669,76
172,0,857,33,2019-08-31,2019-09-01,0,0,135,66,288,49625,82694,68
"
",,,,,,,,,,,,,
