"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,38,0,2014-11-01,2014-11-02,0,0,0,0,0,0,1610,0
0,0,2,0,2014-11-02,2014-11-03,0,0,0,0,0,0,0,0
2,0,53,0,2014-11-03,2014-11-04,0,0,0,20,38,76,372,0
0,0,4,0,2014-11-04,2014-11-05,0,0,0,0,0,0,0,0
4,0,9,1,2014-11-05,2014-11-06,0,0,0,73,53,214,293,0
0,0,2,0,2014-11-06,2014-11-07,0,0,0,0,0,0,0,0
0,0,7,0,2014-11-07,2014-11-08,0,0,0,0,0,0,0,0
3,0,16,3,2014-11-08,2014-11-09,0,0,0,99,286,859,860,0
1,0,3,1,2014-11-09,2014-11-10,0,0,0,100,626,626,626,0
1,0,23,0,2014-11-10,2014-11-11,0,0,0,97,210,210,216,0
2,0,16,0,2014-11-11,2014-11-12,0,0,0,58,141,283,485,0
1,0,22,0,2014-11-12,2014-11-13,0,0,0,93,352,352,376,0
4,0,28,1,2014-11-13,2014-11-14,0,0,0,74,147,588,792,0
1,0,20,0,2014-11-14,2014-11-15,0,0,0,2,2,2,86,0
0,0,100,0,2014-11-15,2014-11-16,0,0,0,0,0,0,0,0
3,0,41,1,2014-11-16,2014-11-17,0,0,0,80,145,437,546,0
1,0,45,0,2014-11-17,2014-11-18,0,0,0,0,0,0,1586,0
2,0,60,0,2014-11-18,2014-11-19,0,0,0,28,30,61,215,0
2,0,56,1,2014-11-19,2014-11-20,0,0,0,15,157,315,1990,0
2,0,21,2,2014-11-20,2014-11-21,0,0,0,42,440,880,2093,0
2,0,17,1,2014-11-21,2014-11-22,0,0,0,94,418,836,881,0
0,0,11,0,2014-11-22,2014-11-23,0,0,0,0,0,0,0,0
5,0,18,1,2014-11-23,2014-11-24,0,0,0,61,145,727,1182,0
2,0,16,0,2014-11-24,2014-11-25,0,0,0,69,37,74,193,0
2,0,15,0,2014-11-25,2014-11-26,0,0,0,79,75,150,189,0
0,0,21,0,2014-11-26,2014-11-27,1,0,0,0,0,0,0,0
2,2,34,0,2014-11-27,2014-11-28,0,0,0,12,7,15,374,0
2,0,64,0,2014-11-28,2014-11-29,0,0,0,15,20,40,258,0
1,0,2,0,2014-11-29,2014-11-30,0,0,0,8,59,59,677,0
1,0,39,0,2014-11-30,2014-12-01,0,0,0,34,30,30,86,0
"
",,,,,,,,,,,,,
