"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,42,0,2013-08-01,2013-08-02,0,0,0,0,0,0,0,0
0,0,33,0,2013-08-02,2013-08-03,0,0,0,0,0,0,0,0
0,0,18,0,2013-08-03,2013-08-04,0,0,0,0,0,0,0,0
1,0,41,0,2013-08-04,2013-08-05,0,0,0,0,0,0,0,0
0,0,53,0,2013-08-05,2013-08-06,0,0,0,0,0,0,0,0
1,0,47,0,2013-08-06,2013-08-07,0,0,0,0,0,0,0,0
0,0,29,0,2013-08-07,2013-08-08,0,0,0,0,0,0,0,0
1,0,14,1,2013-08-08,2013-08-09,0,0,0,0,0,0,0,0
0,0,25,0,2013-08-09,2013-08-10,0,0,0,0,0,0,0,0
1,0,45,0,2013-08-10,2013-08-11,0,0,0,0,0,0,0,0
2,0,58,1,2013-08-11,2013-08-12,0,0,0,0,0,0,0,0
1,0,34,0,2013-08-12,2013-08-13,0,0,0,0,0,0,0,0
0,0,50,0,2013-08-13,2013-08-14,0,0,0,0,0,0,0,0
3,0,119,1,2013-08-14,2013-08-15,0,0,0,0,0,0,0,0
0,0,64,0,2013-08-15,2013-08-16,0,0,0,0,0,0,0,0
0,0,44,0,2013-08-16,2013-08-17,0,0,0,0,0,0,0,0
0,0,36,0,2013-08-17,2013-08-18,0,0,0,0,0,0,0,0
0,0,37,0,2013-08-18,2013-08-19,0,0,0,0,0,0,0,0
0,0,50,0,2013-08-19,2013-08-20,0,0,0,0,0,0,0,0
0,0,68,0,2013-08-20,2013-08-21,0,0,0,0,0,0,0,0
1,0,31,0,2013-08-21,2013-08-22,0,0,0,0,0,0,0,0
1,0,30,0,2013-08-22,2013-08-23,0,0,0,0,0,0,0,0
0,0,17,0,2013-08-23,2013-08-24,0,0,0,0,0,0,0,0
4,0,32,3,2013-08-24,2013-08-25,0,0,0,0,0,0,0,0
1,0,25,1,2013-08-25,2013-08-26,0,0,0,0,0,0,0,0
1,0,28,0,2013-08-26,2013-08-27,0,0,0,0,0,0,0,0
1,0,47,0,2013-08-27,2013-08-28,0,0,0,0,0,0,0,0
2,0,34,1,2013-08-28,2013-08-29,0,0,0,0,0,0,0,0
0,0,29,0,2013-08-29,2013-08-30,0,0,0,0,0,0,0,0
0,0,25,0,2013-08-30,2013-08-31,0,0,0,0,0,0,0,0
1,0,31,1,2013-08-31,2013-09-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
