"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
932,0,2495,220,2017-08-01,2017-08-02,1,0,0,72,341,318665,439375,0
1226,0,3571,271,2017-08-02,2017-08-03,6,0,0,72,331,406973,563333,0
2404,0,10734,400,2017-08-03,2017-08-04,2,0,0,66,303,728964,1094943,0
1791,0,7740,348,2017-08-04,2017-08-05,2,0,0,63,281,503622,787136,0
1680,1,5608,417,2017-08-05,2017-08-06,7,0,0,70,327,550429,777956,0
1738,0,6373,402,2017-08-06,2017-08-07,8,0,0,70,326,566640,798739,0
1640,0,6046,340,2017-08-07,2017-08-08,0,0,0,68,300,492145,718875,0
1214,0,3882,258,2017-08-08,2017-08-09,1,0,0,69,323,393316,562855,0
1123,0,3335,266,2017-08-09,2017-08-10,4,0,0,74,347,390298,524143,0
1240,0,3395,259,2017-08-10,2017-08-11,1,0,0,70,329,408260,576892,0
825,0,2241,165,2017-08-11,2017-08-12,0,0,0,66,288,238315,356422,0
788,0,2178,199,2017-08-12,2017-08-13,0,0,0,71,317,250203,350062,0
904,0,2142,244,2017-08-13,2017-08-14,0,0,0,73,344,311820,426152,0
743,0,6358,156,2017-08-14,2017-08-15,1,0,0,66,340,252816,382347,0
997,0,4879,229,2017-08-15,2017-08-16,1,0,0,63,306,305176,478291,0
707,0,2843,147,2017-08-16,2017-08-17,1,0,0,70,331,234389,332794,0
936,0,7011,238,2017-08-17,2017-08-18,0,0,0,69,328,307319,441061,0
618,0,2935,133,2017-08-18,2017-08-19,1,0,0,65,307,190085,288936,0
721,0,2366,160,2017-08-19,2017-08-20,1,0,0,70,337,243231,342715,0
678,0,2438,148,2017-08-20,2017-08-21,0,0,0,67,317,215448,319101,0
658,0,3696,180,2017-08-21,2017-08-22,1,0,0,71,317,208919,291412,0
765,0,3234,184,2017-08-22,2017-08-23,0,0,0,68,320,245546,359819,0
710,0,2387,181,2017-08-23,2017-08-24,0,1,0,68,349,248066,363323,0
520,0,1867,126,2017-08-24,2017-08-25,0,0,0,69,322,167897,241629,0
507,4,1789,129,2017-08-25,2017-08-26,1,0,0,70,321,162943,231304,0
636,3,1697,139,2017-08-26,2017-08-27,1,0,0,73,322,205071,279908,0
670,0,3031,170,2017-08-27,2017-08-28,1,0,0,70,335,224594,316434,0
587,0,2035,144,2017-08-28,2017-08-29,0,0,0,62,310,181998,293171,0
609,0,1944,154,2017-08-29,2017-08-30,1,0,0,68,302,184229,270656,0
571,0,1681,184,2017-08-30,2017-08-31,0,0,0,71,321,183776,257965,0
594,0,1737,148,2017-08-31,2017-09-01,0,0,0,67,320,190155,282726,0
"
",,,,,,,,,,,,,
