"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,14,1,2011-05-01,2011-05-02,0,0,0,0,0,0,0,0
0,0,28,0,2011-05-02,2011-05-03,0,0,0,0,0,0,0,0
13,0,71,13,2011-05-03,2011-05-04,0,0,0,0,0,0,0,0
10,0,60,7,2011-05-04,2011-05-05,0,0,0,0,0,0,0,0
4,0,36,3,2011-05-05,2011-05-06,0,0,0,0,0,0,0,0
1,0,46,0,2011-05-06,2011-05-07,0,0,0,0,0,0,0,0
0,0,33,1,2011-05-07,2011-05-08,0,0,0,0,0,0,0,0
8,0,34,3,2011-05-08,2011-05-09,0,0,0,0,0,0,0,0
0,0,58,0,2011-05-09,2011-05-10,1,0,0,0,0,0,0,0
1,0,211,0,2011-05-10,2011-05-11,0,0,0,0,0,0,0,0
2,0,86,1,2011-05-11,2011-05-12,0,0,0,0,0,0,0,0
1,0,31,1,2011-05-12,2011-05-13,0,0,0,0,0,0,0,0
7,0,239,2,2011-05-13,2011-05-14,0,0,0,0,0,0,0,0
1,0,103,1,2011-05-14,2011-05-15,0,0,0,0,0,0,0,0
4,0,56,2,2011-05-15,2011-05-16,0,0,0,0,0,0,0,0
1,0,67,0,2011-05-16,2011-05-17,0,0,0,0,0,0,0,0
1,0,50,0,2011-05-17,2011-05-18,0,0,0,0,0,0,0,0
0,0,45,0,2011-05-18,2011-05-19,0,0,0,0,0,0,0,0
0,0,38,0,2011-05-19,2011-05-20,0,0,0,0,0,0,0,0
0,0,37,0,2011-05-20,2011-05-21,0,0,0,0,0,0,0,0
1,0,25,1,2011-05-21,2011-05-22,0,0,0,0,0,0,0,0
0,0,40,0,2011-05-22,2011-05-23,0,0,0,0,0,0,0,0
4,0,99,2,2011-05-23,2011-05-24,0,0,0,0,0,0,0,0
0,0,48,0,2011-05-24,2011-05-25,0,0,0,0,0,0,0,0
2,0,87,0,2011-05-25,2011-05-26,0,0,0,0,0,0,0,0
0,0,54,0,2011-05-26,2011-05-27,0,0,0,0,0,0,0,0
1,0,40,1,2011-05-27,2011-05-28,0,0,0,0,0,0,0,0
3,0,46,1,2011-05-28,2011-05-29,0,0,0,0,0,0,0,0
0,0,29,0,2011-05-29,2011-05-30,0,0,0,0,0,0,0,0
0,0,41,0,2011-05-30,2011-05-31,0,0,0,0,0,0,0,0
1,0,56,0,2011-05-31,2011-06-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
