"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
169,0,506,17,2016-06-01,2016-06-02,0,0,0,66,362,61267,97271,0
147,1,452,17,2016-06-02,2016-06-03,1,0,0,62,262,38607,74335,0
133,0,465,23,2016-06-03,2016-06-04,0,0,0,66,326,43361,72791,0
93,0,322,18,2016-06-04,2016-06-05,0,0,0,74,391,36429,50043,0
172,0,492,19,2016-06-05,2016-06-06,0,0,0,76,417,71822,101259,0
143,0,455,20,2016-06-06,2016-06-07,0,0,0,71,361,51717,76860,0
144,1,551,26,2016-06-07,2016-06-08,0,0,0,70,325,46928,78243,0
167,3,444,17,2016-06-08,2016-06-09,0,0,0,75,369,61634,87876,0
119,0,325,18,2016-06-09,2016-06-10,0,0,0,73,386,46046,65096,0
120,0,381,14,2016-06-10,2016-06-11,1,0,0,63,353,42479,82715,0
165,1,469,35,2016-06-11,2016-06-12,0,0,0,71,347,57274,95418,0
133,1,378,22,2016-06-12,2016-06-13,0,0,0,69,394,52441,81569,0
116,1,390,17,2016-06-13,2016-06-14,0,0,0,67,336,39016,63009,0
112,0,353,11,2016-06-14,2016-06-15,0,0,0,65,326,36585,57642,0
152,0,402,15,2016-06-15,2016-06-16,0,0,0,61,308,46907,86286,0
102,0,318,14,2016-06-16,2016-06-17,1,0,0,63,281,28733,53002,0
111,0,354,8,2016-06-17,2016-06-18,0,0,0,70,348,38675,59333,0
137,0,307,21,2016-06-18,2016-06-19,0,0,0,78,436,59818,78951,0
108,0,301,18,2016-06-19,2016-06-20,0,0,0,68,357,38558,71948,0
140,0,451,28,2016-06-20,2016-06-21,0,0,0,70,388,54411,78130,0
103,0,341,18,2016-06-21,2016-06-22,0,0,0,71,367,37851,52847,0
118,0,384,25,2016-06-22,2016-06-23,0,0,0,73,454,53573,72668,0
144,1,540,28,2016-06-23,2016-06-24,3,0,0,62,251,36156,57848,0
429,0,1568,106,2016-06-24,2016-06-25,1,0,0,71,301,129463,180181,0
456,0,1282,58,2016-06-25,2016-06-26,2,0,0,64,287,131079,202898,0
244,0,699,30,2016-06-26,2016-06-27,0,0,0,72,341,83262,114385,0
221,0,611,23,2016-06-27,2016-06-28,0,0,0,67,306,67841,101056,0
520,0,1078,157,2016-06-28,2016-06-29,1,0,0,70,207,107680,152026,0
433,0,1094,115,2016-06-29,2016-06-30,0,0,0,70,222,96470,136828,0
206,1,627,45,2016-06-30,2016-07-01,1,0,0,74,300,61836,83411,0
"
",,,,,,,,,,,,,
