"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
277,0,1266,44,2019-05-01,2019-05-02,1,0,0,51,279,77387,176416,0
264,0,1143,44,2019-05-02,2019-05-03,0,0,0,49,266,70423,154430,0
220,0,1047,23,2019-05-03,2019-05-04,0,0,0,42,295,65109,179762,0
168,0,1133,31,2019-05-04,2019-05-05,1,0,0,47,280,47055,114661,0
298,1,1166,70,2019-05-05,2019-05-06,0,0,0,53,241,72009,149685,0
329,0,1253,61,2019-05-06,2019-05-07,0,0,0,59,303,99717,190801,0
296,0,1265,43,2019-05-07,2019-05-08,0,0,0,65,312,92576,161383,0
278,0,1122,53,2019-05-08,2019-05-09,0,0,0,54,230,64202,136617,0
428,0,1603,123,2019-05-09,2019-05-10,0,0,0,64,322,138090,240041,0
392,2,1314,75,2019-05-10,2019-05-11,0,0,0,62,312,122540,218539,0
233,0,959,34,2019-05-11,2019-05-12,0,0,0,61,313,73063,136741,0
300,0,1085,46,2019-05-12,2019-05-13,0,0,0,59,317,95339,178651,0
316,0,1368,49,2019-05-13,2019-05-14,3,0,0,63,304,96261,166858,0
271,0,1193,48,2019-05-14,2019-05-15,0,0,0,65,321,87222,140292,0
296,0,1245,49,2019-05-15,2019-05-16,1,0,0,62,271,80447,151990,0
326,0,1115,63,2019-05-16,2019-05-17,0,0,0,67,311,101585,174454,0
264,0,1065,38,2019-05-17,2019-05-18,0,0,0,57,284,75179,143937,0
259,0,1055,34,2019-05-18,2019-05-19,0,0,0,63,286,74275,131131,0
258,0,1106,70,2019-05-19,2019-05-20,1,0,0,60,301,77886,142617,0
261,0,975,41,2019-05-20,2019-05-21,0,0,0,53,255,66706,137646,0
223,0,1618,39,2019-05-21,2019-05-22,1,0,0,47,254,56689,128749,0
242,1,1149,25,2019-05-22,2019-05-23,0,0,0,44,216,52423,139298,0
230,0,1199,30,2019-05-23,2019-05-24,2,1,0,57,250,57552,120686,0
280,0,1105,28,2019-05-24,2019-05-25,3,0,0,42,246,69108,197837,0
315,0,1138,53,2019-05-25,2019-05-26,0,0,0,55,274,86427,185618,0
214,2,1370,30,2019-05-26,2019-05-27,1,1,1,50,262,56256,133255,1
196,0,945,42,2019-05-27,2019-05-28,1,0,0,44,201,39456,102176,0
244,0,939,42,2019-05-28,2019-05-29,0,0,0,66,320,78156,130127,0
293,1,1486,55,2019-05-29,2019-05-30,1,0,0,56,238,69979,140539,0
253,0,1345,58,2019-05-30,2019-05-31,0,0,0,62,248,62887,112712,0
251,0,1168,45,2019-05-31,2019-06-01,0,0,0,59,240,60306,119111,0
"
",,,,,,,,,,,,,
