plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
3246,0.0,7079.0,1186.0,8.0,0.0,/videos/177457277,Two Queens in a Kitchen - Official Trailer,83.0,2016-08-03T19:32:34+00:00,Array,0.0,81.0,64.0,210905.0,260105.0,0.0,TQIK
1437,0.0,2017.0,20.0,0.0,0.0,/videos/174737229,Been T/Here -- Lessons Learned,735.0,2016-07-14T22:01:40+00:00,Array,0.0,11.0,47.0,68043.0,595350.0,0.0,BTH
1103,0.0,2808.0,96.0,1.0,0.0,/videos/154795991,Full Out -- Episode 2,1349.0,2016-02-09T23:59:39+00:00,Array,0.0,70.0,917.0,1012166.0,1433987.0,0.0,FO
1019,0.0,2575.0,138.0,1.0,0.0,/videos/156421353,Full Out -- Episode 3,688.0,2016-02-23T15:24:23+00:00,Array,0.0,76.0,503.0,512916.0,666671.0,0.0,FO
789,0.0,1544.0,38.0,1.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,0.0,61.0,130.0,103159.0,168989.0,0.0,SFP
701,0.0,5408.0,140.0,2.0,0.0,/videos/179704860,#2QIK: Cqqchifruit & Darling Shear (Part One),276.0,2016-08-22T03:02:25+00:00,Array,0.0,63.0,169.0,118663.0,185966.0,0.0,DS
596,0.0,1353.0,58.0,2.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,0.0,66.0,570.0,340038.0,511246.0,0.0,FO
432,0.0,1588.0,163.0,1.0,0.0,/videos/147648438,Full Out -- Season One Trailer,105.0,2015-12-02T21:48:19+00:00,Array,0.0,76.0,77.0,33541.0,43773.0,0.0,FO
428,8.0,2195.0,187.0,0.0,0.0,/videos/172604203,Brujos (2017) -- Teaser Scenes,202.0,2016-06-28T16:29:17+00:00,Array,0.0,79.0,149.0,64031.0,80994.0,0.0,B
410,0.0,813.0,63.0,0.0,0.0,/videos/158069617,Full Out -- Episode 4,566.0,2016-03-07T19:39:45+00:00,Array,0.0,84.0,457.0,187481.0,222250.0,0.0,FO
381,0.0,719.0,58.0,1.0,0.0,/videos/160115755,Full Out -- Episode 5,1202.0,2016-03-23T16:14:37+00:00,Array,0.0,79.0,920.0,350526.0,440293.0,0.0,FO
337,2.0,566.0,41.0,2.0,0.0,/videos/178429087,Been T/Here: In the Knowing of Me,780.0,2016-08-11T05:46:14+00:00,Array,0.0,53.0,384.0,129480.0,241120.0,0.0,BTH
287,0.0,690.0,32.0,1.0,0.0,/videos/164959147,Open TV Presents: Lipstick City by Shea Couleé,556.0,2016-05-02T05:50:23+00:00,Array,0.0,70.0,375.0,107863.0,153175.0,0.0,LC
