plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
767,0.0,1442.0,139.0,7.0,0.0,/videos/124357625,"You're So Talented, Season One -- Chapter Three",397.0,2015-04-07T22:23:45+00:00,Array,0.0,73.0,260.0,200002.0,303637.0,0.0,YST
672,0.0,2321.0,182.0,7.0,0.0,/videos/121810540,"You're So Talented, Chapter One",341.0,2015-03-10T18:04:57+00:00,Array,0.0,75.0,244.0,164127.0,227508.0,0.0,YST
585,0.0,1368.0,123.0,3.0,0.0,/videos/123121866,"You're So Talented, Season One -- Chapter Two",459.0,2015-03-24T18:39:13+00:00,Array,0.0,78.0,332.0,194224.0,268256.0,0.0,YST
566,0.0,1966.0,90.0,5.0,0.0,/videos/124849631,"You're So Talented, Season One -- Chapter Four",295.0,2015-04-13T17:46:12+00:00,Array,0.0,74.0,208.0,118078.0,168742.0,0.0,YST
37,0.0,82.0,19.0,0.0,0.0,/videos/121910493,Teaser -- Nupita Obama Creates Vogua,55.0,2015-03-11T16:54:25+00:00,Array,0.0,81.0,46.0,1715.0,2170.0,0.0,NOCV
8,0.0,32.0,4.0,1.0,0.0,/videos/11577487,The Algebra Project,86.0,2010-05-08T15:21:03+00:00,Array,0.0,78.0,59.0,473.0,688.0,0.0,AP
3,0.0,31.0,1.0,0.0,0.0,/videos/11588056,A Day at the Plant,331.0,2010-05-09T02:28:43+00:00,Array,0.0,45.0,150.0,450.0,993.0,0.0,ADP
2,0.0,31.0,1.0,0.0,0.0,/videos/11587726,Spike Lee with Talk Radio News,119.0,2010-05-09T02:03:33+00:00,Array,0.0,78.0,94.0,188.0,238.0,0.0,TRN
2,0.0,34.0,1.0,0.0,0.0,/videos/28078430,Philadelphia Voices of Pride,129.0,2011-08-23T21:42:52+00:00,Array,0.0,63.0,82.0,164.0,258.0,0.0,PVP
2,0.0,30.0,0.0,1.0,0.0,/videos/13692827,Pay Day,1586.0,2010-07-28T02:28:12+00:00,Array,0.0,49.0,788.0,1576.0,3172.0,0.0,PD
1,0.0,31.0,1.0,0.0,0.0,/videos/11588116,Project Basho,129.0,2010-05-09T02:35:04+00:00,Array,0.0,99.0,128.0,128.0,129.0,0.0,PB
1,0.0,31.0,0.0,1.0,0.0,/videos/11578516,Talk Radio News - Dennis Kucinich,381.0,2010-05-08T16:22:50+00:00,Array,0.0,0.0,0.0,0.0,381.0,0.0,TRN
1,0.0,5.0,0.0,0.0,0.0,/videos/16589287,It Goes Unsaid,216.0,2010-11-07T17:28:53+00:00,Array,0.0,27.0,60.0,60.0,216.0,0.0,IGU
1,0.0,31.0,0.0,0.0,0.0,/videos/11587706,Military Sexual Trauma,1610.0,2010-05-09T02:02:01+00:00,Array,0.0,1.0,26.0,26.0,1610.0,0.0,MST
0,0.0,1.0,0.0,0.0,0.0,/videos/106302223,stargayzer at north door,34.0,2014-09-16T17:08:17+00:00,Array,0.0,0.0,0.0,0.0,0.0,0.0,None
0,0.0,1.0,0.0,0.0,0.0,/videos/25948268,"Michaela Angela Davis and The Urban Catwalk: Style, Race and Counterculture",1761.0,2011-07-04T01:16:20+00:00,Array,0.0,0.0,0.0,0.0,0.0,0.0,MAD
0,0.0,1.0,0.0,0.0,0.0,/videos/106302225,stargayzer at north door 4,33.0,2014-09-16T17:08:17+00:00,Array,0.0,0.0,0.0,0.0,0.0,0.0,None
0,0.0,31.0,0.0,0.0,0.0,/videos/11577839,"Senegal: Sights, Sounds and Struggles",286.0,2010-05-08T15:44:57+00:00,Array,0.0,0.0,0.0,0.0,0.0,0.0,SSS
0,0.0,11.0,0.0,0.0,0.0,/videos/9768044,FAME: Kade Style (Anniversary Cut!),627.0,2010-02-26T21:33:50+00:00,Array,0.0,0.0,0.0,0.0,0.0,0.0,FM
0,0.0,2.0,0.0,0.0,0.0,/videos/101415411,freestylin vogua with effects and high data rate,280.0,2014-07-22T15:26:23+00:00,Array,0.0,0.0,0.0,0.0,0.0,0.0,FV
0,0.0,6.0,0.0,0.0,0.0,/videos/23215153,A Conversation with Michaela Angela Davis at the Urban Catwalk,108.0,2011-05-03T15:54:14+00:00,Array,0.0,0.0,0.0,0.0,0.0,0.0,MAD
0,0.0,1.0,0.0,0.0,0.0,/videos/25944002,"Michaela Angela Davis on Race and Fashion: ""Color is a Distraction""",230.0,2011-07-03T22:21:57+00:00,Array,0.0,0.0,0.0,0.0,0.0,0.0,MAD
0,0.0,23.0,0.0,0.0,0.0,/videos/10225370,"Artspace Underground, February 2010",376.0,2010-03-17T04:45:04+00:00,Array,0.0,0.0,0.0,0.0,0.0,0.0,None
0,0.0,2.0,0.0,0.0,0.0,/videos/9768181,Greed is Good: Kade vs. Douglas,74.0,2010-02-26T21:39:08+00:00,Array,0.0,0.0,0.0,0.0,0.0,0.0,GG
