plays,downloads,loads,finishes,likes,comments,uri,name,duration,created_time,sizes,unique_loads,mean_percent,mean_seconds,sum_seconds,total_seconds,unique_viewers,Project ID
634,0.0,3500.0,114.0,2.0,0.0,/videos/203924325,Brown Girls -- Episode 1,410.0,2017-02-14T00:43:46+00:00,Array,852.0,70.0,247.0,156714.0,260519.0,315.0,BG
481,0.0,853.0,26.0,0.0,0.0,/videos/143933380,Open TV Presents: Southern for Pussy,283.0,2015-10-28T22:38:55+00:00,Array,488.0,45.0,91.0,43817.0,136322.0,328.0,SFP
413,0.0,1652.0,84.0,1.0,0.0,/videos/204010747,Brown Girls -- Episode 2,874.0,2017-02-14T14:31:09+00:00,Array,309.0,75.0,574.0,237296.0,361348.0,199.0,BG
369,0.0,1498.0,46.0,1.0,0.0,/videos/189724238,Brown Girls -- Trailer,141.0,2016-11-01T01:03:06+00:00,Array,651.0,57.0,55.0,20341.0,52332.0,208.0,BG
300,0.0,1074.0,72.0,1.0,0.0,/videos/204008552,Brown Girls -- Episode 7,628.0,2017-02-14T14:15:33+00:00,Array,256.0,69.0,378.0,113458.0,188400.0,168.0,BG
300,0.0,1401.0,58.0,1.0,0.0,/videos/204010519,Brown Girls -- Episode 3,636.0,2017-02-14T14:29:31+00:00,Array,252.0,81.0,452.0,135637.0,191077.0,149.0,BG
287,6.0,1397.0,56.0,1.0,0.0,/videos/204010226,Brown Girls -- Episode 4,770.0,2017-02-14T14:27:31+00:00,Array,231.0,78.0,550.0,157942.0,221259.0,143.0,BG
238,0.0,1038.0,58.0,1.0,0.0,/videos/204009737,Brown Girls -- Episode 6,476.0,2017-02-14T14:24:17+00:00,Array,212.0,78.0,327.0,77998.0,113288.0,137.0,BG
223,0.0,985.0,49.0,1.0,0.0,/videos/204010026,Brown Girls -- Episode 5,508.0,2017-02-14T14:26:06+00:00,Array,213.0,81.0,370.0,82715.0,113284.0,124.0,BG
143,0.0,443.0,4.0,0.0,0.0,/videos/152854976,Full Out -- Episode 1,903.0,2016-01-24T03:25:13+00:00,Array,170.0,44.0,276.0,39587.0,129196.0,78.0,FO
133,3.0,776.0,15.0,0.0,0.0,/videos/206503473,BRUJOS -- Episode 1 -- Aries,492.0,2017-03-03T00:46:07+00:00,Array,290.0,63.0,289.0,38471.0,65557.0,98.0,B
116,1.0,1731.0,7.0,0.0,0.0,/videos/275714604,the T - Episode 1,333.0,2018-06-18T21:13:09+00:00,Array,309.0,48.0,136.0,15847.0,38628.0,66.0,TT
107,1.0,306.0,12.0,0.0,0.0,/videos/328313520,OTV Super Trailer - Cycle 4 2019,381.0,2019-04-04T00:14:48+00:00,Array,113.0,33.0,98.0,10504.0,40854.0,63.0,None
92,2.0,420.0,11.0,0.0,0.0,/videos/206502849,BRUJOS -- Episode 4 -- Cancer,592.0,2017-03-03T00:39:37+00:00,Array,162.0,77.0,420.0,38657.0,54546.0,68.0,B
89,0.0,318.0,7.0,0.0,0.0,/videos/275932364,HAIR STORY (Pilot Concept),933.0,2018-06-19T22:51:12+00:00,Array,156.0,50.0,431.0,38444.0,83124.0,81.0,HS
89,2.0,458.0,19.0,0.0,0.0,/videos/206503072,BRUJOS -- Episode 3 -- Gemini,522.0,2017-03-03T00:41:50+00:00,Array,179.0,74.0,347.0,30920.0,46458.0,67.0,B
