"plays","downloads","loads","finishes","start_date","end_date","likes","comments","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1,0,25,1,2011-12-01,2011-12-02,0,0,0,0,0,0,0,0
4,0,50,0,2011-12-02,2011-12-03,0,0,0,0,0,0,0,0
0,0,29,0,2011-12-03,2011-12-04,0,0,0,0,0,0,0,0
0,0,34,0,2011-12-04,2011-12-05,0,0,0,0,0,0,0,0
4,0,33,0,2011-12-05,2011-12-06,0,0,0,0,0,0,0,0
5,0,36,2,2011-12-06,2011-12-07,0,0,0,0,0,0,0,0
4,0,51,1,2011-12-07,2011-12-08,0,0,0,0,0,0,0,0
2,0,45,1,2011-12-08,2011-12-09,0,0,0,0,0,0,0,0
1,0,28,0,2011-12-09,2011-12-10,0,0,0,0,0,0,0,0
3,0,30,1,2011-12-10,2011-12-11,0,0,0,0,0,0,0,0
1,0,42,0,2011-12-11,2011-12-12,0,0,0,0,0,0,0,0
1,0,43,0,2011-12-12,2011-12-13,0,0,0,0,0,0,0,0
1,0,43,0,2011-12-13,2011-12-14,0,0,0,0,0,0,0,0
2,0,20,0,2011-12-14,2011-12-15,0,0,0,0,0,0,0,0
1,0,34,1,2011-12-15,2011-12-16,0,0,0,0,0,0,0,0
0,0,30,0,2011-12-16,2011-12-17,0,0,0,0,0,0,0,0
3,0,36,0,2011-12-17,2011-12-18,0,0,0,0,0,0,0,0
10,0,35,1,2011-12-18,2011-12-19,0,0,0,0,0,0,0,0
6,0,52,0,2011-12-19,2011-12-20,0,0,0,0,0,0,0,0
4,0,51,2,2011-12-20,2011-12-21,0,0,0,0,0,0,0,0
3,0,55,0,2011-12-21,2011-12-22,0,0,0,0,0,0,0,0
0,0,49,0,2011-12-22,2011-12-23,0,0,0,0,0,0,0,0
2,0,38,0,2011-12-23,2011-12-24,0,0,0,0,0,0,0,0
2,0,32,2,2011-12-24,2011-12-25,0,0,0,0,0,0,0,0
0,0,20,0,2011-12-25,2011-12-26,0,0,0,0,0,0,0,0
1,0,35,0,2011-12-26,2011-12-27,0,0,0,0,0,0,0,0
4,0,43,0,2011-12-27,2011-12-28,0,0,0,0,0,0,0,0
3,0,37,1,2011-12-28,2011-12-29,0,0,0,0,0,0,0,0
2,0,55,0,2011-12-29,2011-12-30,0,0,0,0,0,0,0,0
1,0,38,1,2011-12-30,2011-12-31,0,0,0,0,0,0,0,0
1,0,26,0,2011-12-31,2012-01-01,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
