"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
24,3,992,9,US,"United States",39.7837304,-100.4458825,0,0,0,0,0,0
2,0,25,1,GB,"United Kingdom",54.7023545,-3.2765753,0,0,0,0,0,0
2,0,11,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,0,0
1,0,2,0,PL,Poland,52.0977181,19.0258159,0,0,0,0,0,0
1,0,22,1,CA,Canada,61.0666922,-107.9917071,0,0,0,0,0,0
1,0,5,0,DE,Germany,51.0834196,10.4234469,0,0,0,0,0,0
0,0,1,0,CL,Chile,-31.7613365,-71.3187697,0,0,0,0,0,0
0,0,3,0,KW,Kuwait,29.2733964,47.4979476,0,0,0,0,0,0
0,0,2,0,TR,Turkey,38.9597594,34.9249653,0,0,0,0,0,0
0,0,2,0,NZ,"New Zealand",-41.5000831,172.8344077,0,0,0,0,0,0
0,0,1,0,NO,Norway,60.5000209,9.0999715,0,0,0,0,0,0
0,0,1,0,NL,Netherlands,52.5001698,5.7480821,0,0,0,0,0,0
0,0,4,0,KR,"Republic of Korea",35.3985008,127.937111,0,0,0,0,0,0
0,0,1,0,DO,"Dominican Republic",19.094175,-70.3012705,0,0,0,0,0,0
0,0,4,0,IL,Israel,30.8760272,35.0015196,0,0,0,0,0,0
0,0,32,0,IE,Ireland,52.865196,-7.9794599,0,0,0,0,0,0
0,0,78,0,CN,China,35.000074,104.999927,0,0,0,0,0,0
0,0,17,0,FR,France,46.603354,1.8883335,0,0,0,0,0,0
0,0,2,0,ES,Spain,40.0028028,-4.003104,0,0,0,0,0,0
0,0,1,0,EE,Estonia,58.7523778,25.3319078,0,0,0,0,0,0
0,0,10,0,XX,Unknown,0,0,0,0,0,0,0,0
0,0,21,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
0,0,3,0,ZA,"South Africa",-28.8166236,24.991639,0,0,0,0,0,0
0,0,2,0,AU,Australia,-24.7761086,134.755,0,0,0,0,0,0
0,0,3,0,BR,Brazil,-10.3333333,-53.2,0,0,0,0,0,0
"
",,,,,,,,,,,,,
