"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
560,0,1466,107,US,"United States",39.7837304,-100.4458825,0,65,300,168466,285964,0
25,0,47,4,GB,"United Kingdom",54.7023545,-3.2765753,0,66,237,5937,10920,0
14,0,23,8,FR,France,46.603354,1.8883335,0,72,281,3940,6224,0
11,0,22,1,PR,"Puerto Rico",0,0,0,81,310,3414,4194,0
10,0,21,4,DE,Germany,51.0834196,10.4234469,0,81,167,1679,4454,0
10,0,14,0,IT,Italy,42.6384261,12.674297,0,17,55,553,7245,0
9,0,12,1,IL,Israel,30.8760272,35.0015196,0,69,318,2864,4935,0
9,0,12,1,RU,Russia,64.6863136,97.7453061,0,58,353,3177,5449,0
4,0,10,2,MX,Mexico,22.5000485,-100.0000375,0,87,252,1010,2189,0
4,0,24,0,CA,Canada,61.0666922,-107.9917071,0,40,227,908,2252,0
3,0,4,0,BN,Brunei,4.4137155,114.5653908,0,0,0,0,1708,0
3,0,3,0,SE,Sweden,59.6749712,14.5208584,0,27,106,318,1950,0
2,0,2,0,AT,Austria,47.2000338,13.199959,0,0,0,0,1610,0
2,0,10,0,NL,Netherlands,52.5001698,5.7480821,0,22,95,190,852,0
2,0,2,0,RS,Serbia,44.1534121,20.55144,0,36,290,580,1610,0
2,0,3,0,GH,Ghana,8.0300284,-1.0800271,0,0,0,0,1830,0
2,0,2,0,PL,Poland,52.0977181,19.0258159,0,0,0,0,1610,0
2,0,2,0,CH,Switzerland,46.7985624,8.2319736,0,66,355,711,1071,0
2,0,9,0,TR,Turkey,38.9597594,34.9249653,0,67,326,652,970,0
2,0,2,0,BR,Brazil,-10.3333333,-53.2,0,0,2,5,1609,0
2,0,4,0,IN,India,22.3511148,78.6677428,0,88,176,352,1202,0
2,0,3,0,BE,Belgium,50.6407351,4.66696,0,15,27,54,681,0
2,0,4,0,AR,Argentina,-35.0039032,-65.2699754,0,0,0,0,852,0
1,0,12,0,SA,"Saudi Arabia",25.6242618,42.3528328,0,86,630,630,731,0
1,0,1,0,AE,"United Arab Emirates",24.0002488,53.9994829,0,81,374,374,459,0
1,0,6,0,SG,Singapore,1.357107,103.8194992,0,0,0,0,805,0
1,0,2,1,A1,"Anonymous Proxy",0,0,0,100,1039,1039,1039,0
1,0,8,0,KR,"Republic of Korea",35.3985008,127.937111,0,63,30,30,47,0
1,0,1,0,MV,Maldives,4.2218417,73.4867968,0,0,1,1,804,0
1,0,1,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,805,0
1,0,3,0,TW,Taiwan,23.9739374,120.9820179,0,3,30,30,804,0
1,0,3,0,AU,Australia,-24.7761086,134.755,0,0,0,0,805,0
1,0,1,1,HK,"Hong Kong",0,0,0,100,915,915,915,0
1,0,2,0,IQ,Iraq,33.0955793,44.1749775,0,0,1,1,805,0
1,0,3,0,TH,Thailand,14.8971921,100.83273,0,23,240,240,1039,0
1,0,1,0,NO,Norway,60.5000209,9.0999715,0,79,235,235,295,0
1,0,1,0,CL,Chile,-31.7613365,-71.3187697,0,27,94,94,341,0
1,0,1,0,ID,Indonesia,-4.7993356,114.5632032,0,0,0,0,805,0
1,0,19,0,CN,China,35.000074,104.999927,0,13,105,105,805,0
1,0,1,0,IE,Ireland,52.865196,-7.9794599,0,0,0,0,805,0
1,0,1,0,KH,Cambodia,13.5066394,104.869423,0,1,11,11,804,0
1,0,2,0,DZ,Algeria,28.0000272,2.9999825,0,92,426,426,459,0
0,0,1,0,LT,"Republic of Lithuania",55.3500003,23.7499998,0,0,0,0,0,0
0,0,5,0,VN,Vietnam,13.2904027,108.4265113,0,0,0,0,0,0
0,0,4,0,NG,Nigeria,9.6000359,7.9999721,0,0,0,0,0,0
0,0,4,0,PT,Portugal,40.033265,-7.8896263,0,0,0,0,0,0
0,0,1,0,NZ,"New Zealand",-41.5000831,172.8344077,0,0,0,0,0,0
0,0,1,0,MY,Malaysia,4.5693754,102.2656823,0,0,0,0,0,0
0,0,2,0,XX,Unknown,0,0,0,0,0,0,0,0
0,0,1,0,KW,Kuwait,29.2733964,47.4979476,0,0,0,0,0,0
0,0,2,0,ZA,"South Africa",-28.8166236,24.991639,0,0,0,0,0,0
0,0,1,0,ES,Spain,40.0028028,-4.003104,0,0,0,0,0,0
0,0,3,0,EU,Europe,0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
