"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
31,0,1095,0,US,"United States",39.7837304,-100.4458825,0,0,0,0,0,0
2,0,2,0,CW,Curaçao,0,0,0,0,0,0,0,0
2,0,21,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,0,0
2,0,51,0,ZZ,Unknown,0,0,0,0,0,0,0,0
1,0,12,0,MX,Mexico,22.5000485,-100.0000375,0,0,0,0,0,0
1,0,1,0,AT,Austria,47.2000338,13.199959,0,0,0,0,0,0
1,0,19,0,DE,Germany,51.0834196,10.4234469,0,0,0,0,0,0
1,0,1,0,VI,"U.S. Virgin Islands",0,0,0,0,0,0,0,0
1,0,4,0,ES,Spain,40.0028028,-4.003104,0,0,0,0,0,0
0,0,3,0,FI,Finland,63.2467777,25.9209164,0,0,0,0,0,0
0,0,3,0,VN,Vietnam,13.2904027,108.4265113,0,0,0,0,0,0
0,0,5,0,TR,Turkey,38.9597594,34.9249653,0,0,0,0,0,0
0,0,6,0,TH,Thailand,14.8971921,100.83273,0,0,0,0,0,0
0,0,1,0,SI,Slovenia,45.8133113,14.4808369,0,0,0,0,0,0
0,0,2,0,SG,Singapore,1.357107,103.8194992,0,0,0,0,0,0
0,0,3,0,SE,Sweden,59.6749712,14.5208584,0,0,0,0,0,0
0,0,1,0,SA,"Saudi Arabia",25.6242618,42.3528328,0,0,0,0,0,0
0,0,9,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
0,0,4,0,RS,Serbia,44.1534121,20.55144,0,0,0,0,0,0
0,0,1,0,QA,Qatar,25.3336984,51.2295295,0,0,0,0,0,0
0,0,3,0,PL,Poland,52.0977181,19.0258159,0,0,0,0,0,0
0,0,4,0,PE,Peru,-6.8699697,-75.0458515,0,0,0,0,0,0
0,0,2,0,NO,Norway,60.5000209,9.0999715,0,0,0,0,0,0
0,0,2,0,NI,Nicaragua,12.3724928,-84.8700308,0,0,0,0,0,0
0,0,4,0,MY,Malaysia,4.5693754,102.2656823,0,0,0,0,0,0
0,0,10,0,FR,France,46.603354,1.8883335,0,0,0,0,0,0
0,0,3,0,MT,Malta,35.9446731,14.383630615858,0,0,0,0,0,0
0,0,1,0,MK,Macedonia,41.6171214,21.7168387,0,0,0,0,0,0
0,0,7,0,KR,"Republic of Korea",35.3985008,127.937111,0,0,0,0,0,0
0,0,1,15,XX,Unknown,0,0,0,0,0,0,0,0
0,0,1,0,JM,Jamaica,18.1850507,-77.3947693,0,0,0,0,0,0
0,0,51,0,TW,Taiwan,23.9739374,120.9820179,0,0,0,0,0,0
0,0,1,0,IQ,Iraq,33.0955793,44.1749775,0,0,0,0,0,0
0,0,4,0,IL,Israel,30.8760272,35.0015196,0,0,0,0,0,0
0,0,12,0,IT,Italy,42.6384261,12.674297,0,0,0,0,0,0
0,0,22,0,UA,Ukraine,49.4871968,31.2718321,0,0,0,0,0,0
0,0,2,0,ID,Indonesia,-4.7993356,114.5632032,0,0,0,0,0,0
0,0,1,0,HU,Hungary,47.1817585,19.5060937,0,0,0,0,0,0
0,0,2,0,HR,Croatia,45.5643442,17.0118954,0,0,0,0,0,0
0,0,8,0,IN,India,22.3511148,78.6677428,0,0,0,0,0,0
0,0,1,0,GR,Greece,39.000041,21.9999569,0,0,0,0,0,0
0,0,19,0,GB,"United Kingdom",54.7023545,-3.2765753,0,0,0,0,0,0
0,0,16,0,AU,Australia,-24.7761086,134.755,0,0,0,0,0,0
0,0,7,0,BR,Brazil,-10.3333333,-53.2,0,0,0,0,0,0
0,0,1,0,DK,Denmark,55.670249,10.3333283,0,0,0,0,0,0
0,0,1,0,BD,Bangladesh,24.4768783,90.2932426,0,0,0,0,0,0
0,0,2,0,CZ,"Czech Republic",49.8167003,15.4749544,0,0,0,0,0,0
0,0,2,0,AW,Aruba,0,0,0,0,0,0,0,0
0,0,110,0,CN,China,35.000074,104.999927,0,0,0,0,0,0
0,0,3,0,CH,Switzerland,46.7985624,8.2319736,0,0,0,0,0,0
0,0,29,0,CA,Canada,61.0666922,-107.9917071,0,0,0,0,0,0
0,0,1,0,ZA,"South Africa",-28.8166236,24.991639,0,0,0,0,0,0
0,0,1,0,IE,Ireland,52.865196,-7.9794599,0,0,0,0,0,0
0,0,3,0,HK,"Hong Kong",0,0,0,0,0,0,0,0
0,0,2,0,A2,"Satellite Provider",0,0,0,0,0,0,0,0
0,0,1,0,AR,Argentina,-35.0039032,-65.2699754,0,0,0,0,0,0
"
",,,,,,,,,,,,,
