"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
1230,1,2829,256,US,"United States",39.7837304,-100.4458825,0,69,290,357402,568133,0
32,0,86,4,CA,Canada,61.0666922,-107.9917071,0,77,280,8962,12340,0
19,0,55,0,GB,"United Kingdom",54.7023545,-3.2765753,0,79,304,5793,8061,0
13,0,40,1,FR,France,46.603354,1.8883335,0,66,314,4091,6560,0
7,0,36,0,DE,Germany,51.0834196,10.4234469,0,51,151,1059,3664,0
7,0,15,0,IN,India,22.3511148,78.6677428,0,43,206,1446,4129,0
5,0,5,1,DO,"Dominican Republic",19.094175,-70.3012705,0,78,255,1278,1625,0
5,0,6,2,TT,"Trinidad and Tobago",10.8677845,-60.9821067,0,51,329,1646,3220,0
5,0,6,1,IT,Italy,42.6384261,12.674297,0,52,257,1288,3241,0
4,0,15,0,BR,Brazil,-10.3333333,-53.2,0,32,210,842,2607,0
4,0,8,0,TR,Turkey,38.9597594,34.9249653,0,42,200,801,1875,0
3,0,5,0,MX,Mexico,22.5000485,-100.0000375,0,79,220,662,1124,0
3,0,4,0,PL,Poland,52.0977181,19.0258159,0,4,17,51,1757,0
3,0,3,1,JM,Jamaica,18.1850507,-77.3947693,0,57,268,806,1413,0
2,0,2,0,BG,Bulgaria,42.6073975,25.4856617,0,32,265,531,1610,0
2,0,2,0,MV,Maldives,4.2218417,73.4867968,0,1,4,8,778,0
2,0,6,0,AE,"United Arab Emirates",24.0002488,53.9994829,0,30,156,313,1025,0
2,0,3,0,PA,Panama,8.3096067,-81.3066246,0,11,45,90,804,0
2,0,3,0,PK,Pakistan,30.3308401,71.247499,0,19,157,315,1610,0
2,0,7,0,PT,Portugal,40.033265,-7.8896263,0,78,73,146,187,0
2,0,2,0,RS,Serbia,44.1534121,20.55144,0,83,22,45,859,0
1,0,4,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,731,0
1,0,1,0,PR,"Puerto Rico",0,0,0,94,690,690,730,0
1,0,3,0,NL,Netherlands,52.5001698,5.7480821,0,0,4,4,730,0
1,0,2,0,NG,Nigeria,9.6000359,7.9999721,0,0,0,0,340,0
1,0,2,0,AM,Armenia,40.7696272,44.6736646,0,0,0,0,805,0
1,0,2,0,KW,Kuwait,29.2733964,47.4979476,0,9,67,67,731,0
1,0,4,0,ZA,"South Africa",-28.8166236,24.991639,0,94,692,692,730,0
1,0,1,0,LV,Latvia,56.8666904,24.5999717,0,83,614,614,731,0
1,0,1,0,EC,Ecuador,-1.3397668,-79.3666965,0,10,75,75,731,0
1,0,15,0,BE,Belgium,50.6407351,4.66696,0,93,320,320,341,0
1,0,3,0,MY,Malaysia,4.5693754,102.2656823,0,0,0,0,731,0
1,0,1,0,SE,Sweden,59.6749712,14.5208584,0,0,3,3,341,0
1,0,7,0,VN,Vietnam,13.2904027,108.4265113,0,3,30,30,805,0
1,0,4,0,ES,Spain,40.0028028,-4.003104,0,1,9,9,804,0
1,0,2,0,GH,Ghana,8.0300284,-1.0800271,0,0,0,0,294,0
1,0,7,0,SA,"Saudi Arabia",25.6242618,42.3528328,0,0,0,0,0,0
1,0,2,0,CH,Switzerland,46.7985624,8.2319736,0,41,108,108,262,0
1,0,1,1,TH,Thailand,14.8971921,100.83273,0,100,47,47,47,0
1,0,1,0,HR,Croatia,45.5643442,17.0118954,0,99,802,802,805,0
1,0,10,0,XX,Unknown,0,0,0,83,611,611,731,0
1,0,1,0,PH,Philippines,12.7503486,122.7312101,0,12,12,12,98,0
1,0,15,0,AU,Australia,-24.7761086,134.755,0,85,624,624,731,0
1,0,1,1,NO,Norway,60.5000209,9.0999715,0,100,340,340,340,0
1,0,3,0,IE,Ireland,52.865196,-7.9794599,0,70,241,241,341,0
1,0,2,0,IL,Israel,30.8760272,35.0015196,0,3,22,22,731,0
0,0,1,0,NC,"New Caledonia",0,0,0,0,0,0,0,0
0,0,1,0,LK,"Sri Lanka",7.878,80.7038245875,0,0,0,0,0,0
0,0,1,0,PS,Palestine,31.649741,35.162072,0,0,0,0,0,0
0,1,0,0,MA,Morocco,31.1728192,-7.3366043,0,0,0,0,0,0
0,0,5,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
0,0,1,0,CZ,"Czech Republic",49.8167003,15.4749544,0,0,0,0,0,0
0,0,14,0,CN,China,35.000074,104.999927,0,0,0,0,0,0
0,0,2,0,CL,Chile,-31.7613365,-71.3187697,0,0,0,0,0,0
0,0,1,0,BB,Barbados,13.1500331,-59.5250305,0,0,0,0,0,0
0,0,1,0,KE,Kenya,1.4419683,38.4313975,0,0,0,0,0,0
0,0,3,0,EU,Europe,0,0,0,0,0,0,0,0
0,0,4,0,DK,Denmark,55.670249,10.3333283,0,0,0,0,0,0
0,0,1,0,AT,Austria,47.2000338,13.199959,0,0,0,0,0,0
0,0,7,0,TW,Taiwan,23.9739374,120.9820179,0,0,0,0,0,0
0,0,3,0,KR,"Republic of Korea",35.3985008,127.937111,0,0,0,0,0,0
0,0,1,0,GR,Greece,39.000041,21.9999569,0,0,0,0,0,0
0,0,1,0,AR,Argentina,-35.0039032,-65.2699754,0,0,0,0,0,0
0,0,2,0,A1,"Anonymous Proxy",0,0,0,0,0,0,0,0
"
",,,,,,,,,,,,,
