"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
22,0,896,2,US,"United States",39.7837304,-100.4458825,0,0,0,0,0,0
4,0,23,2,GB,"United Kingdom",54.7023545,-3.2765753,0,0,0,0,0,0
2,0,8,0,DE,Germany,51.0834196,10.4234469,0,0,0,0,0,0
1,0,1,0,PT,Portugal,40.033265,-7.8896263,0,0,0,0,0,0
1,0,3,0,SE,Sweden,59.6749712,14.5208584,0,0,0,0,0,0
0,0,2,0,MX,Mexico,22.5000485,-100.0000375,0,0,0,0,0,0
0,0,2,0,TZ,Tanzania,-6.5247123,35.7878438,0,0,0,0,0,0
0,0,4,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
0,0,57,0,CA,Canada,61.0666922,-107.9917071,0,0,0,0,0,0
0,0,2,0,MY,Malaysia,4.5693754,102.2656823,0,0,0,0,0,0
0,0,1,0,KR,"Republic of Korea",35.3985008,127.937111,0,0,0,0,0,0
0,0,14,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,0,0
0,0,4,0,IT,Italy,42.6384261,12.674297,0,0,0,0,0,0
0,0,3,0,IL,Israel,30.8760272,35.0015196,0,0,0,0,0,0
0,0,4,0,IE,Ireland,52.865196,-7.9794599,0,0,0,0,0,0
0,0,52,0,CN,China,35.000074,104.999927,0,0,0,0,0,0
0,0,12,0,FR,France,46.603354,1.8883335,0,0,0,0,0,0
0,0,10,0,ES,Spain,40.0028028,-4.003104,0,0,0,0,0,0
0,0,4,0,AU,Australia,-24.7761086,134.755,0,0,0,0,0,0
0,0,1,0,CO,Colombia,2.8930783,-73.7845072,0,0,0,0,0,0
0,0,3,0,XX,Unknown,0,0,0,0,0,0,0,0
0,0,1,0,BY,Belarus,53.4250605,27.6971358,0,0,0,0,0,0
0,0,1,0,BR,Brazil,-10.3333333,-53.2,0,0,0,0,0,0
"
",,,,,,,,,,,,,
