"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
32,0,210,12,US,"United States",39.7837304,-100.4458825,0,77,251,8033,10575,0
1,0,1,0,BA,"Bosnia and Herzegovina",44.3092405,17.5859673,0,55,121,121,217,0
1,0,1,0,DE,Germany,51.0834196,10.4234469,0,0,0,0,0,0
1,0,1,0,TW,Taiwan,23.9739374,120.9820179,0,18,20,20,108,0
0,0,2,0,VN,Vietnam,13.2904027,108.4265113,0,0,0,0,0,0
0,0,1,0,ID,Indonesia,-4.7993356,114.5632032,0,0,0,0,0,0
0,0,1,0,TR,Turkey,38.9597594,34.9249653,0,0,0,0,0,0
0,0,1,0,SG,Singapore,1.357107,103.8194992,0,0,0,0,0,0
0,0,1,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
0,0,3,0,KR,"Republic of Korea",35.3985008,127.937111,0,0,0,0,0,0
0,0,2,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,0,0
0,0,1,0,IN,India,22.3511148,78.6677428,0,0,0,0,0,0
0,0,1,0,UA,Ukraine,49.4871968,31.2718321,0,0,0,0,0,0
0,0,1,0,HK,"Hong Kong",0,0,0,0,0,0,0,0
0,0,4,0,GB,"United Kingdom",54.7023545,-3.2765753,0,0,0,0,0,0
0,0,1,0,FR,France,46.603354,1.8883335,0,0,0,0,0,0
0,0,1,0,AU,Australia,-24.7761086,134.755,0,0,0,0,0,0
"
",,,,,,,,,,,,,
