"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"990046706724155396","https://twitter.com/weareotv/status/990046706724155396","Going Through A Breakup? This New Web-Series, @GeetasGuide To Moving On, Gets It https://t.co/RbTShvLpTr #femalefilmmakerfriday https://t.co/1apvxkDOuh","2018-04-28 01:55 +0000","308.0","2.0","0.006493506493506494","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"989973977715048448","https://twitter.com/weareotv/status/989973977715048448",".@RicardxGamboa's @brujostv606 Is A Queer Latinx Magic Revolution https://t.co/g1TTX5CrxD Watch #brujostv now at https://t.co/5r0qkniC2n https://t.co/9O1pTPLKEo","2018-04-27 21:06 +0000","822.0","16.0","0.019464720194647202","1.0","0.0","5.0","2.0","2.0","0.0","2.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"989648172652908544","https://twitter.com/weareotv/status/989648172652908544","Happy #lesbianvisibilityday ! We're celebrating with the release of #QuareLife https://t.co/a8a2319aLb a comedy web series following the lives of four queer women of color in Chicago.","2018-04-26 23:31 +0000","760.0","17.0","0.02236842105263158","3.0","0.0","4.0","1.0","3.0","1.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"989582327423668225","https://twitter.com/weareotv/status/989582327423668225","Support this amazing #OTVcommunity project created by @beacordelia and @danielkyri ! Former lovers/best friends Jo  &amp; Carter, a trans woman &amp; queer Black man, search for love, sex, &amp; kinship in their native Chicago.  https://t.co/1QUW1AilAr","2018-04-26 19:09 +0000","1128.0","22.0","0.01950354609929078","5.0","0.0","6.0","4.0","7.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"989545538793103360","https://twitter.com/weareotv/status/989545538793103360","You can now watch all of @GeetasGuide season 1 on https://t.co/NQEaxD8mnu ! Pick up where we left off and watch Episode 4 now:
https://t.co/nwKZaeHtor","2018-04-26 16:43 +0000","2966.0","12.0","0.004045853000674309","2.0","0.0","1.0","1.0","6.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"988837223691776000","https://twitter.com/weareotv/status/988837223691776000","When her girlfriend not only rejects her marriage proposal but also breaks up with her, thirties-something Black professional MICHELLE JONES finds herself unemployed, unengaged, and without a home. #Quarelife premieres #OTVWednesday @ChiCulturCenter. RSVP: https://t.co/ERUMUFiHVy https://t.co/E69dsNFQ4c","2018-04-24 17:49 +0000","275.0","21.0","0.07636363636363637","0.0","0.0","3.0","0.0","4.0","0.0","2.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"988472586156769283","https://twitter.com/weareotv/status/988472586156769283","“Gentrification is awkward, painful and funny in this new web series on North Oakland” https://t.co/GN9WFPCHtC Watch The North Pole now on #OTV https://t.co/8SEQZuI6K4 https://t.co/K36wVkKXkp","2018-04-23 17:40 +0000","392.0","7.0","0.017857142857142856","0.0","0.0","2.0","0.0","4.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"988458157910380544","https://twitter.com/weareotv/status/988458157910380544","This #OTVWednesday meet Akua, the newest person here to help Geeta move on. We will be premiering episodes 4-12 of @GeetasGuide from 6-8p at @ChiCulturCenter ! Don't forget to RSVP: https://t.co/ERUMUFiHVy https://t.co/QT6MQQPQ1B","2018-04-23 16:42 +0000","438.0","10.0","0.0228310502283105","1.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","54","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"987147619536457728","https://twitter.com/weareotv/status/987147619536457728","Meet the Gidwanis next #OTVWednesday as we premiere all-new episodes of @GeetasGuide by @PujaMohindra https://t.co/VjVODMfRBK Don't forget to RSVP: https://t.co/ERUMUF1740 https://t.co/An3qH9l9U3","2018-04-20 01:55 +0000","582.0","9.0","0.015463917525773196","1.0","0.0","3.0","0.0","2.0","0.0","1.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"986966552129036288","https://twitter.com/weareotv/status/986966552129036288","OTV Re-Presents - The North Pole is now available! @North_Pole_Show is a political comedy about today's most pressing social issues: #Gentrification. Global Warming. And Gluten-Free Donuts. https://t.co/utr1AdkSAQ #webseries #oakland","2018-04-19 13:55 +0000","1697.0","8.0","0.004714201532115498","2.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"986688935270277120","https://twitter.com/weareotv/status/986688935270277120","Gia and Curtis then (Nupita Obama) and now (Hair Story). Watch a sneak peak of Hair Story with us tonight at @ChiCulturCenter for #OTVWednesday doors at 6pm in Claudia Cassidy RSVP: https://t.co/t4dczYzQXs https://t.co/C49sYSdXKx","2018-04-18 19:32 +0000","358.0","10.0","0.027932960893854747","1.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"986680869065756678","https://twitter.com/weareotv/status/986680869065756678","#behindthescenes of Hair Story! Catch the sneak peak tonight with us at #OTVWednesday at @ChiCulturCenter - doors at 6pm. RSVP: https://t.co/t4dczYzQXs https://t.co/4xDi8IXOU6","2018-04-18 19:00 +0000","708.0","12.0","0.01694915254237288","4.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"986583166772305920","https://twitter.com/weareotv/status/986583166772305920","Puja Mohindra turns heartbreak into comedy in ‘Geeta’s Guide to Moving On’ - The Teal Mango https://t.co/eKCPRXj7DI Watch with us 4/25 at @ChiCulturCenter RSVP: https://t.co/ERUMUF1740 #OTVWednesday https://t.co/IexXgg5AZX","2018-04-18 12:32 +0000","548.0","5.0","0.009124087591240875","1.0","0.0","3.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
