"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1123339642827411458","https://twitter.com/weareotv/status/1123339642827411458","#OTVWednesdays continues 5/8 @ #ReunionChicago with the premiere of @TheHavenWeb ! Stick around, bc they're also hosting an afterparty. It all begins at 6pm and will include screenings of #SearchingforIsabelle &amp; #CatchDesire w/ @DrEveryWoman 

Free RSVP: https://t.co/y4DHvNwfa6 https://t.co/voYDgFNVqy","2019-04-30 21:33 +0000","534.0","19.0","0.035580524344569285","1.0","0.0","3.0","0.0","4.0","1.0","4.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1123245108177068032","https://twitter.com/weareotv/status/1123245108177068032","Watch @FOBiaSeries now at https://t.co/Dphi4DiSSf ! https://t.co/LC1Uenyaq6","2019-04-30 15:17 +0000","542.0","6.0","0.01107011070110701","1.0","0.0","3.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1122982969302556673","https://twitter.com/weareotv/status/1122982969302556673","TY for joining us @ OTV Presents: Renee, #GoodEnoughtv, &amp; #KingsandQueenspilot ! Photos by Jackie Rivas. Our next #OTVWednesday is 5/8 at Reunion Chicago ft. the premieres of @TheHavenWeb #SearchingforIsabelle, &amp; #CatchDesire w/ @DrEveryWoman. Free RSVP: https://t.co/y4DHvNwfa6 https://t.co/wplPUudPfk","2019-04-29 21:56 +0000","1177.0","47.0","0.03993203058623619","4.0","0.0","9.0","2.0","6.0","1.0","13.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1121847909081866241","https://twitter.com/weareotv/status/1121847909081866241","Thank you to all who made Part 1/2 of our Screenwriting 101 workshop series a HUGE hit! Part  2/2- also led by filmmaker and screenwriting professor Jessica King of @kingisafink - is this Tuesday 4/30 at Reunion Chicago. 

Free RSVP: https://t.co/tCUqrXloK0

📸Kortni Smyers-Jones https://t.co/RhZVEa7LL1","2019-04-26 18:45 +0000","282.0","7.0","0.024822695035460994","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1121558619655483392","https://twitter.com/weareotv/status/1121558619655483392","Renee is #nowstreaming at https://t.co/ZYR0xSJvGF!
Enjoy this dark comedy about an elder millennial serving as caretaker for her ailing and abusive parents at the expense of living her own life. Created &amp; starring @AtraAsdou, co-created by @KarlaProduces, Dir. @Demetriusrhymes https://t.co/2w60gC4yJA","2019-04-25 23:36 +0000","925.0","25.0","0.02702702702702703","2.0","0.0","6.0","3.0","1.0","0.0","1.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1120926522116911104","https://twitter.com/weareotv/status/1120926522116911104","#KingsandQueens premieres tomorrow at @ChiCulturCenter with a live drag performance by  star, #BambiBanks ! 

Doors at 6pm, free RSVP: https://t.co/M2KXicGQlG https://t.co/mSDu1tKiKX","2019-04-24 05:44 +0000","251.0","7.0","0.027888446215139442","0.0","0.0","0.0","0.0","4.0","0.0","1.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1120441587526451200","https://twitter.com/weareotv/status/1120441587526451200","This #otvwednesday Renee by #newculturecreatives premieres with a preview of #goodenoughtv and #kingsandqueenspilot ! 
It’s all free with RSVP, doors at 6pm with a live performance by drag performer #BambiBanks! https://t.co/TlVcRm3ZPe https://t.co/aEIw3FhsHn","2019-04-22 21:37 +0000","376.0","12.0","0.031914893617021274","0.0","0.0","2.0","3.0","2.0","0.0","2.0","0.0","0","0","0","0","0","30","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1117950409828519936","https://twitter.com/weareotv/status/1117950409828519936","#Borderdwebseries premieres this #otvwednesday @ChiCulturCenter ! It’s all happening 6-8pm alongside a screening of @lowstrungseries and is completely free- just be sure to RSVP. 

https://t.co/lob39Nkw1S https://t.co/68MqTFo93U","2019-04-16 00:38 +0000","431.0","5.0","0.01160092807424594","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","36","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1116830717818953728","https://twitter.com/weareotv/status/1116830717818953728","Tfw @therightswipeTV pilot premieres at 7pm CST at https://t.co/gjEPxTgHdy !

Tune in and livetweet with #therightswipetv https://t.co/UM7HCEu0zP","2019-04-12 22:29 +0000","779.0","9.0","0.011553273427471117","1.0","0.0","3.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","55","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1116044449849774090","https://twitter.com/weareotv/status/1116044449849774090","Comedian Sonal Aggarwall @razor_bliss will be performing at tonight's #OTVWednesday to kickoff the premiere of @FOBiaSeries and the screening of @damagedgoodstv !

This FREE program is tonight at @ChiCulturCenter from 6-8pm. Don't forget to RSVP: https://t.co/16LR9Ybcbq https://t.co/ruVR1RUeMz","2019-04-10 18:25 +0000","258.0","5.0","0.01937984496124031","0.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
