"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"858398016490934272","https://twitter.com/weareotv/status/858398016490934272","@austindotTV @aperren TY Austin! Our biggest hits from this cycle are @BGWebSeries &amp; @brujostv606 check out our trailer ! Watch all @ https://t.co/PQ6r6HCWeE https://t.co/VY7nA7SogP","2017-04-29 19:10 +0000","84.0","3.0","0.03571428571428571","0.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","7","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"858393134828576768","https://twitter.com/weareotv/status/858393134828576768","@yukiandnatalia For sure! Check this out and shoot us an email :) https://t.co/0Jz0JMEyl0","2017-04-29 18:50 +0000","82.0","5.0","0.06097560975609756","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"858006186255409154","https://twitter.com/weareotv/status/858006186255409154","Book Fati, writer and co-creator of @BGWebSeries ! https://t.co/5KHFl5DomR","2017-04-28 17:13 +0000","1788.0","9.0","0.0050335570469798654","1.0","0.0","6.0","0.0","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"856570839726264321","https://twitter.com/weareotv/status/856570839726264321","Reality Is Not Good Enough by @SelahVibe is now available to watch on our site! https://t.co/6mU2mEKnVz https://t.co/FqTZTjgt2N","2017-04-24 18:09 +0000","346.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"856561115660038144","https://twitter.com/weareotv/status/856561115660038144","Thank you to @arayyay and @Chicago_Reader !! https://t.co/UoVZSPaRDs","2017-04-24 17:30 +0000","880.0","8.0","0.00909090909090909","0.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"856560647160594434","https://twitter.com/weareotv/status/856560647160594434","Thank you @stareable !! https://t.co/06eivizdPq","2017-04-24 17:29 +0000","246.0","1.0","0.0040650406504065045","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"855925235761152000","https://twitter.com/weareotv/status/855925235761152000","Q: only chicago focused? A: Open TV represents is focused on syndication and has work from creators from other cities","2017-04-22 23:24 +0000","309.0","7.0","0.022653721682847898","0.0","1.0","0.0","3.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"855924972761513990","https://twitter.com/weareotv/status/855924972761513990","A: Futurewomen, Been T/Here, #2QIK, #BRONXCUNTTOUR are all non-narrative and we did a week of livestreaming during ACRE","2017-04-22 23:23 +0000","274.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"855923406138740737","https://twitter.com/weareotv/status/855923406138740737","Q: talk about non-narrative series vs narrative series @OPENENGAGEMENT","2017-04-22 23:16 +0000","187.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"855923084813053952","https://twitter.com/weareotv/status/855923084813053952","A: @NorthwesternU is fundraising for a downtown campus and fundraising specifically for @weareopentv @OPENENGAGEMENT","2017-04-22 23:15 +0000","169.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
